,doi_suffix,doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,doi_redirect_SC,error,not_clickable
148,00008483-199611000-00009,10.1097/00008483-199611000-00009,https://doi.org/10.1097/00008483-199611000-00009,Estimating Oxygen Consumption During Treadmill and Arm Ergometry Activity in Males With Coronary Artery Disease,journal-article,False,11/1/96,1996.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-13T17:51:13.460811,2,"[{'given': 'James', 'family': 'Milani', 'sequence': 'first'}, {'given': 'Bo', 'family': 'Fernhall', 'sequence': 'additional'}, {'given': 'Thomas', 'family': 'Manfredi', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
149,00008483-199611000-00007,10.1097/00008483-199611000-00007,https://doi.org/10.1097/00008483-199611000-00007,Oxygen Uptake and Its Relation to Physical Activity and Other Coronary Risk Factors in Asymptomatic Middle-Aged Japanese,journal-article,False,11/1/96,1996.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-14T12:07:29.405655,2,"[{'given': 'Yoshio', 'family': 'Ichihara', 'sequence': 'first'}, {'given': 'Ritsuo', 'family': 'Hattori', 'sequence': 'additional'}, {'given': 'Takafumi', 'family': 'Anno', 'sequence': 'additional'}, {'given': 'Katashi', 'family': 'Okuma', 'sequence': 'additional'}, {'given': 'Masashi', 'family': 'Yokoi', 'sequence': 'additional'}, {'given': 'Yoshiko', 'family': 'Mizuno', 'sequence': 'additional'}, {'given': 'Toru', 'family': 'Iwatsuka', 'sequence': 'additional'}, {'given': 'Toshiki', 'family': 'Ohta', 'sequence': 'additional'}, {'given': 'Takashi', 'family': 'Kawamura', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
150,00002060-199607000-00005,10.1097/00002060-199607000-00005,https://doi.org/10.1097/00002060-199607000-00005,EXERCISE TEST IN ACUTE MYOCARDIAL INFARCTION1,journal-article,False,7/1/96,1996.0,American Journal of Physical Medicine & Rehabilitation,0894-9115,0894-9115,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T04:23:48.829789,2,"[{'given': 'Wei-Li', 'family': 'Hsi', 'sequence': 'first'}, {'given': 'Jin-Shin', 'family': 'Lai', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
151,00008483-199605000-00004,10.1097/00008483-199605000-00004,https://doi.org/10.1097/00008483-199605000-00004,Relationship Between Increased Peak Oxygen Uptake and Modifications in Skeletal Muscle Metabolism Following Rehabilitation After Myocardial Infarction,journal-article,False,5/1/96,1996.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2022-05-23T16:57:40.975290,2,"[{'given': 'Yves', 'family': 'Cottin', 'sequence': 'first'}, {'given': 'Paul', 'family': 'Walker', 'sequence': 'additional'}, {'given': 'In??s', 'family': 'Rouhier-Marcer', 'sequence': 'additional'}, {'given': 'Martine', 'family': 'Cohen', 'sequence': 'additional'}, {'given': 'Pierre', 'family': 'Louis', 'sequence': 'additional'}, {'given': 'Jean Pierre', 'family': 'Didier', 'sequence': 'additional'}, {'given': 'Jean Marie', 'family': 'Casillas', 'sequence': 'additional'}, {'given': 'Jean Eric', 'family': 'Wolf', 'sequence': 'additional'}, {'given': 'Fran??ois', 'family': 'Brunotte', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
152,00008483-199605000-00006,10.1097/00008483-199605000-00006,https://doi.org/10.1097/00008483-199605000-00006,"Effects of 2,000 kcal per Week of Walking and Stair Climbing on Physical Fitness and Risk Factors for Coronary Heart Disease",journal-article,False,5/1/96,1996.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-19T18:11:37.150444,2,"[{'given': 'Arthur S.', 'family': 'Leon', 'sequence': 'first'}, {'given': 'David', 'family': 'Casal', 'sequence': 'additional'}, {'given': 'David', 'family': 'Jacobs', 'suffix': 'Jr', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
153,00008483-199603000-00003,10.1097/00008483-199603000-00003,https://doi.org/10.1097/00008483-199603000-00003,The Effect of a Submaximal Exercise Orientation on Cardiopulmonary Cycle Ergometer Stress Test Results in Older Adults,journal-article,False,3/1/96,1996.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T23:27:02.091640,2,"[{'given': 'Carl E.', 'family': 'Shaw', 'sequence': 'first'}, {'given': 'Kevin K.', 'family': 'McCully', 'sequence': 'additional'}, {'given': 'Lisa', 'family': 'Landsberg', 'sequence': 'additional'}, {'given': 'Joel', 'family': 'Posner', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
154,01.cir.94.3.359,10.1161/01.cir.94.3.359,https://doi.org/10.1161/01.cir.94.3.359,Continuum of Cardiovascular Performance Across a Broad Range of Fitness Levels in Healthy Older Men,journal-article,False,8/1/96,1996.0,Circulation,"0009-7322,1524-4539",0009-7322,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-15T11:01:53.929782,2,"[{'given': 'Steven P.', 'family': 'Schulman', 'sequence': 'first', 'affiliation': [{'name': 'the Gerontology Research Center (J.L.F., F.C.O., E.G.L.), National Institute on Aging, and the Division of Gerontology (A.P.G., L.I.K., J.M.H., L.E.L.), University of Maryland School of Medicine and Geriatrics Research, Education and Clinical Center, Veterans Administration Medical Center, Baltimore; the Divisions of Geriatric Medicine and Gerontology (J.B.-W.) and Cardiology (S.P.S., G.G., L.C.B.), The Johns Hopkins Medical Institutions; and the Center on Aging (J.M.H.), University of Maryland,...'}]}, {'given': 'Jerome L.', 'family': 'Fleg', 'sequence': 'additional', 'affiliation': [{'name': 'the Gerontology Research Center (J.L.F., F.C.O., E.G.L.), National Institute on Aging, and the Division of Gerontology (A.P.G., L.I.K., J.M.H., L.E.L.), University of Maryland School of Medicine and Geriatrics Research, Education and Clinical Center, Veterans Administration Medical Center, Baltimore; the Divisions of Geriatric Medicine and Gerontology (J.B.-W.) and Cardiology (S.P.S., G.G., L.C.B.), The Johns Hopkins Medical Institutions; and the Center on Aging (J.M.H.), University of Maryland,...'}]}, {'given': 'Andrew P.', 'family': 'Goldberg', 'sequence': 'additional', 'affiliation': [{'name': 'the Gerontology Research Center (J.L.F., F.C.O., E.G.L.), National Institute on Aging, and the Division of Gerontology (A.P.G., L.I.K., J.M.H., L.E.L.), University of Maryland School of Medicine and Geriatrics Research, Education and Clinical Center, Veterans Administration Medical Center, Baltimore; the Divisions of Geriatric Medicine and Gerontology (J.B.-W.) and Cardiology (S.P.S., G.G., L.C.B.), The Johns Hopkins Medical Institutions; and the Center on Aging (J.M.H.), University of Maryland,...'}]}, {'given': 'Jan', 'family': 'Busby-Whitehead', 'sequence': 'additional', 'affiliation': [{'name': 'the Gerontology Research Center (J.L.F., F.C.O., E.G.L.), National Institute on Aging, and the Division of Gerontology (A.P.G., L.I.K., J.M.H., L.E.L.), University of Maryland School of Medicine and Geriatrics Research, Education and Clinical Center, Veterans Administration Medical Center, Baltimore; the Divisions of Geriatric Medicine and Gerontology (J.B.-W.) and Cardiology (S.P.S., G.G., L.C.B.), The Johns Hopkins Medical Institutions; and the Center on Aging (J.M.H.), University of Maryland,...'}]}, {'given': 'James M.', 'family': 'Hagberg', 'sequence': 'additional', 'affiliation': [{'name': 'the Gerontology Research Center (J.L.F., F.C.O., E.G.L.), National Institute on Aging, and the Division of Gerontology (A.P.G., L.I.K., J.M.H., L.E.L.), University of Maryland School of Medicine and Geriatrics Research, Education and Clinical Center, Veterans Administration Medical Center, Baltimore; the Divisions of Geriatric Medicine and Gerontology (J.B.-W.) and Cardiology (S.P.S., G.G., L.C.B.), The Johns Hopkins Medical Institutions; and the Center on Aging (J.M.H.), University of Maryland,...'}]}, {'given': 'Frances C.', 'family': ""O'Connor"", 'sequence': 'additional', 'affiliation': [{'name': 'the Gerontology Research Center (J.L.F., F.C.O., E.G.L.), National Institute on Aging, and the Division of Gerontology (A.P.G., L.I.K., J.M.H., L.E.L.), University of Maryland School of Medicine and Geriatrics Research, Education and Clinical Center, Veterans Administration Medical Center, Baltimore; the Divisions of Geriatric Medicine and Gerontology (J.B.-W.) and Cardiology (S.P.S., G.G., L.C.B.), The Johns Hopkins Medical Institutions; and the Center on Aging (J.M.H.), University of Maryland,...'}]}, {'given': 'Gary', 'family': 'Gerstenblith', 'sequence': 'additional', 'affiliation': [{'name': 'the Gerontology Research Center (J.L.F., F.C.O., E.G.L.), National Institute on Aging, and the Division of Gerontology (A.P.G., L.I.K., J.M.H., L.E.L.), University of Maryland School of Medicine and Geriatrics Research, Education and Clinical Center, Veterans Administration Medical Center, Baltimore; the Divisions of Geriatric Medicine and Gerontology (J.B.-W.) and Cardiology (S.P.S., G.G., L.C.B.), The Johns Hopkins Medical Institutions; and the Center on Aging (J.M.H.), University of Maryland,...'}]}, {'given': 'Lewis C.', 'family': 'Becker', 'sequence': 'additional', 'affiliation': [{'name': 'the Gerontology Research Center (J.L.F., F.C.O., E.G.L.), National Institute on Aging, and the Division of Gerontology (A.P.G., L.I.K., J.M.H., L.E.L.), University of Maryland School of Medicine and Geriatrics Research, Education and Clinical Center, Veterans Administration Medical Center, Baltimore; the Divisions of Geriatric Medicine and Gerontology (J.B.-W.) and Cardiology (S.P.S., G.G., L.C.B.), The Johns Hopkins Medical Institutions; and the Center on Aging (J.M.H.), University of Maryland,...'}]}, {'given': 'Leslie I.', 'family': 'Katzel', 'sequence': 'additional', 'affiliation': [{'name': 'the Gerontology Research Center (J.L.F., F.C.O., E.G.L.), National Institute on Aging, and the Division of Gerontology (A.P.G., L.I.K., J.M.H., L.E.L.), University of Maryland School of Medicine and Geriatrics Research, Education and Clinical Center, Veterans Administration Medical Center, Baltimore; the Divisions of Geriatric Medicine and Gerontology (J.B.-W.) and Cardiology (S.P.S., G.G., L.C.B.), The Johns Hopkins Medical Institutions; and the Center on Aging (J.M.H.), University of Maryland,...'}]}, {'given': 'Loretta E.', 'family': 'Lakatta', 'sequence': 'additional', 'affiliation': [{'name': 'the Gerontology Research Center (J.L.F., F.C.O., E.G.L.), National Institute on Aging, and the Division of Gerontology (A.P.G., L.I.K., J.M.H., L.E.L.), University of Maryland School of Medicine and Geriatrics Research, Education and Clinical Center, Veterans Administration Medical Center, Baltimore; the Divisions of Geriatric Medicine and Gerontology (J.B.-W.) and Cardiology (S.P.S., G.G., L.C.B.), The Johns Hopkins Medical Institutions; and the Center on Aging (J.M.H.), University of Maryland,...'}]}, {'given': 'Edward G.', 'family': 'Lakatta', 'sequence': 'additional', 'affiliation': [{'name': 'the Gerontology Research Center (J.L.F., F.C.O., E.G.L.), National Institute on Aging, and the Division of Gerontology (A.P.G., L.I.K., J.M.H., L.E.L.), University of Maryland School of Medicine and Geriatrics Research, Education and Clinical Center, Veterans Administration Medical Center, Baltimore; the Divisions of Geriatric Medicine and Gerontology (J.B.-W.) and Cardiology (S.P.S., G.G., L.C.B.), The Johns Hopkins Medical Institutions; and the Center on Aging (J.M.H.), University of Maryland,...'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
155,01.cir.94.12.3184,10.1161/01.cir.94.12.3184,https://doi.org/10.1161/01.cir.94.12.3184,Hemodynamic and Renal Excretory Effects of Human Brain Natriuretic Peptide Infusion in Patients With Congestive Heart Failure,journal-article,False,12/15/96,1996.0,Circulation,"0009-7322,1524-4539",0009-7322,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-04-02T01:23:30.401216,2,"[{'given': 'Lee S.', 'family': 'Marcus', 'sequence': 'first', 'affiliation': [{'name': 'Columbia Presbyterian Medical Center, Department of Medicine, Divisions of Circulatory Physiology and Cardiology, Columbia University College of Physicians and Surgeons, New York, NY, and the Columbia University School of Public Health, Division of Biostatistics, New York, NY.'}]}, {'given': 'Douglas', 'family': 'Hart', 'sequence': 'additional', 'affiliation': [{'name': 'Columbia Presbyterian Medical Center, Department of Medicine, Divisions of Circulatory Physiology and Cardiology, Columbia University College of Physicians and Surgeons, New York, NY, and the Columbia University School of Public Health, Division of Biostatistics, New York, NY.'}]}, {'given': 'Milton', 'family': 'Packer', 'sequence': 'additional', 'affiliation': [{'name': 'Columbia Presbyterian Medical Center, Department of Medicine, Divisions of Circulatory Physiology and Cardiology, Columbia University College of Physicians and Surgeons, New York, NY, and the Columbia University School of Public Health, Division of Biostatistics, New York, NY.'}]}, {'given': 'Madeline', 'family': 'Yushak', 'sequence': 'additional', 'affiliation': [{'name': 'Columbia Presbyterian Medical Center, Department of Medicine, Divisions of Circulatory Physiology and Cardiology, Columbia University College of Physicians and Surgeons, New York, NY, and the Columbia University School of Public Health, Division of Biostatistics, New York, NY.'}]}, {'given': 'Norma', 'family': 'Medina', 'sequence': 'additional', 'affiliation': [{'name': 'Columbia Presbyterian Medical Center, Department of Medicine, Divisions of Circulatory Physiology and Cardiology, Columbia University College of Physicians and Surgeons, New York, NY, and the Columbia University School of Public Health, Division of Biostatistics, New York, NY.'}]}, {'given': 'Robert S.', 'family': 'Danziger', 'sequence': 'additional', 'affiliation': [{'name': 'Columbia Presbyterian Medical Center, Department of Medicine, Divisions of Circulatory Physiology and Cardiology, Columbia University College of Physicians and Surgeons, New York, NY, and the Columbia University School of Public Health, Division of Biostatistics, New York, NY.'}]}, {'given': 'Daniel F.', 'family': 'Heitjan', 'sequence': 'additional', 'affiliation': [{'name': 'Columbia Presbyterian Medical Center, Department of Medicine, Divisions of Circulatory Physiology and Cardiology, Columbia University College of Physicians and Surgeons, New York, NY, and the Columbia University School of Public Health, Division of Biostatistics, New York, NY.'}]}, {'given': 'Stuart D.', 'family': 'Katz', 'sequence': 'additional', 'affiliation': [{'name': 'Columbia Presbyterian Medical Center, Department of Medicine, Divisions of Circulatory Physiology and Cardiology, Columbia University College of Physicians and Surgeons, New York, NY, and the Columbia University School of Public Health, Division of Biostatistics, New York, NY.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
156,01.cir.94.12.3176,10.1161/01.cir.94.12.3176,https://doi.org/10.1161/01.cir.94.12.3176,Hemodynamic Exercise Testing,journal-article,False,12/15/96,1996.0,Circulation,"0009-7322,1524-4539",0009-7322,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-04-02T01:22:40.323250,2,"[{'given': 'Don B.', 'family': 'Chomsky', 'sequence': 'first', 'affiliation': [{'name': 'the Division of Cardiology, Department of Preventive Medicine (Y.S.), and Division of Cardiothoracic Surgery (R.N.P.), Vanderbilt University Medical Center, Nashville, Tenn.'}]}, {'given': 'Chim C.', 'family': 'Lang', 'sequence': 'additional', 'affiliation': [{'name': 'the Division of Cardiology, Department of Preventive Medicine (Y.S.), and Division of Cardiothoracic Surgery (R.N.P.), Vanderbilt University Medical Center, Nashville, Tenn.'}]}, {'given': 'Glenn H.', 'family': 'Rayos', 'sequence': 'additional', 'affiliation': [{'name': 'the Division of Cardiology, Department of Preventive Medicine (Y.S.), and Division of Cardiothoracic Surgery (R.N.P.), Vanderbilt University Medical Center, Nashville, Tenn.'}]}, {'given': 'Yu', 'family': 'Shyr', 'sequence': 'additional', 'affiliation': [{'name': 'the Division of Cardiology, Department of Preventive Medicine (Y.S.), and Division of Cardiothoracic Surgery (R.N.P.), Vanderbilt University Medical Center, Nashville, Tenn.'}]}, {'given': 'Tiong-Keat', 'family': 'Yeoh', 'sequence': 'additional', 'affiliation': [{'name': 'the Division of Cardiology, Department of Preventive Medicine (Y.S.), and Division of Cardiothoracic Surgery (R.N.P.), Vanderbilt University Medical Center, Nashville, Tenn.'}]}, {'given': 'Richard N.', 'family': 'Pierson', 'suffix': 'III', 'sequence': 'additional', 'affiliation': [{'name': 'the Division of Cardiology, Department of Preventive Medicine (Y.S.), and Division of Cardiothoracic Surgery (R.N.P.), Vanderbilt University Medical Center, Nashville, Tenn.'}]}, {'given': 'Stacy F.', 'family': 'Davis', 'sequence': 'additional', 'affiliation': [{'name': 'the Division of Cardiology, Department of Preventive Medicine (Y.S.), and Division of Cardiothoracic Surgery (R.N.P.), Vanderbilt University Medical Center, Nashville, Tenn.'}]}, {'given': 'John R.', 'family': 'Wilson', 'sequence': 'additional', 'affiliation': [{'name': 'the Division of Cardiology, Department of Preventive Medicine (Y.S.), and Division of Cardiothoracic Surgery (R.N.P.), Vanderbilt University Medical Center, Nashville, Tenn.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
157,00008483-199601000-00007,10.1097/00008483-199601000-00007,https://doi.org/10.1097/00008483-199601000-00007,Effects of Strength Training on Cardiovascular Responses During a Submaximal Walk and a Weight-Loaded Walking Test in Older Females,journal-article,False,1/1/96,1996.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-04-19T23:24:37.655924,2,"[{'given': 'Nicole D.', 'family': 'Parker', 'sequence': 'first'}, {'given': 'Gary R.', 'family': 'Hunter', 'sequence': 'additional'}, {'given': 'Margarita S.', 'family': 'Treuth', 'sequence': 'additional'}, {'given': 'Tamas', 'family': 'Kekes-Szabo', 'sequence': 'additional'}, {'given': 'Sherron H.', 'family': 'Kell', 'sequence': 'additional'}, {'given': 'Roland', 'family': 'Weinsier', 'sequence': 'additional'}, {'given': 'Michael', 'family': 'White', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
158,00004872-199606000-00015,10.1097/00004872-199606000-00015,https://doi.org/10.1097/00004872-199606000-00015,Exercise and weight control in sedentary overweight men: effects on clinic and ambulatory blood pressure,journal-article,False,6/1/96,1996.0,Journal of Hypertension,0263-6352,0263-6352,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-16T03:52:58.624583,2,"[{'given': 'Kay L.', 'family': 'Cox', 'sequence': 'first'}, {'given': 'Ian B.', 'family': 'Puddey', 'sequence': 'additional'}, {'given': 'Alan R.', 'family': 'Morton', 'sequence': 'additional'}, {'given': 'Valerie', 'family': 'Burke', 'sequence': 'additional'}, {'given': 'Lawrie J.', 'family': 'Beilin', 'sequence': 'additional'}, {'given': 'Michael', 'family': 'McAleer', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
159,00008483-199607000-00006,10.1097/00008483-199607000-00006,https://doi.org/10.1097/00008483-199607000-00006,Acute Responses to Using Walking Poles in Patients With Coronary Artery Disease,journal-article,False,7/1/96,1996.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T04:19:14.229435,2,"[{'given': 'Patrick R.', 'family': 'Walter', 'sequence': 'first'}, {'given': 'John P.', 'family': 'Porcari', 'sequence': 'additional'}, {'given': 'Glenn', 'family': 'Brice', 'sequence': 'additional'}, {'given': 'Larry', 'family': 'Terry', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
160,00008483-199607000-00005,10.1097/00008483-199607000-00005,https://doi.org/10.1097/00008483-199607000-00005,Prediction of Oxygen Uptake and Energy Expenditure During Exercise in Obese Women,journal-article,False,7/1/96,1996.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-19T10:16:54.170105,2,"[{'given': 'Kyle J.', 'family': 'McInnis', 'sequence': 'first'}, {'given': 'Cheryl M.', 'family': 'Spahn', 'sequence': 'additional'}, {'given': 'Robert H.', 'family': 'Lerman', 'sequence': 'additional'}, {'given': 'Gary J.', 'family': 'Balady', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
161,01.cir.94.10.2492,10.1161/01.cir.94.10.2492,https://doi.org/10.1161/01.cir.94.10.2492,Coupling of Hemodynamic Measurements With Oxygen Consumption During Exercise Does Not Improve Risk Stratification in Patients With Heart Failure,journal-article,False,11/15/96,1996.0,Circulation,"0009-7322,1524-4539",0009-7322,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-15T11:00:58.084299,2,"[{'given': 'Donna', 'family': 'Mancini', 'sequence': 'first', 'affiliation': [{'name': 'the Division of Circulatory Physiology, Columbia Presbyterian Medical Center, New York, NY.'}]}, {'given': 'Stuart', 'family': 'Katz', 'sequence': 'additional', 'affiliation': [{'name': 'the Division of Circulatory Physiology, Columbia Presbyterian Medical Center, New York, NY.'}]}, {'given': 'Lisa', 'family': 'Donchez', 'sequence': 'additional', 'affiliation': [{'name': 'the Division of Circulatory Physiology, Columbia Presbyterian Medical Center, New York, NY.'}]}, {'given': 'Keith', 'family': 'Aaronson', 'sequence': 'additional', 'affiliation': [{'name': 'the Division of Circulatory Physiology, Columbia Presbyterian Medical Center, New York, NY.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
162,00008483-199607000-00003,10.1097/00008483-199607000-00003,https://doi.org/10.1097/00008483-199607000-00003,Training Level Comparison Study: EFFECT OF HIGH AND LOW INTENSITY EXERCISE ON VENTILATORY THRESHOLD IN MEN WITH CORONARY ARTERY DISEASE,journal-article,False,7/1/96,1996.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-14T11:10:27.520524,2,"[{'given': 'Betsy E.', 'family': 'Jensen', 'sequence': 'first'}, {'given': 'Barbara J.', 'family': 'Fletcher', 'sequence': 'additional'}, {'given': 'Jeffrey C.', 'family': 'Rupp', 'sequence': 'additional'}, {'given': 'Gerald F.', 'family': 'Fletcher', 'sequence': 'additional'}, {'given': 'Jeanette Y.', 'family': 'Lee', 'sequence': 'additional'}, {'given': 'Albert', 'family': 'Oberman', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
