doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,publisher_status_code
10.1016/j.apmr.2006.05.011,https://doi.org/10.1016/j.apmr.2006.05.011,Cardiovascular Responses and Postexercise Hypotension After Arm Cycling Exercise in Subjects With Spinal Cord Injury,journal-article,FALSE,8/1/06,2006,Archives of Physical Medicine and Rehabilitation,0003-9993,0003-9993,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T05:23:01.044715,2,"[{'given': 'Victoria E.', 'family': 'Claydon', 'sequence': 'first'}, {'given': 'Adrienne T.', 'family': 'Hol', 'sequence': 'additional'}, {'given': 'Janice J.', 'family': 'Eng', 'sequence': 'additional'}, {'given': 'Andrei V.', 'family': 'Krassioukov', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jtherbio.2006.05.006,https://doi.org/10.1016/j.jtherbio.2006.05.006,Is sweat rate during steady state exercise related to maximum oxygen uptake?,journal-article,FALSE,8/1/06,2006,Journal of Thermal Biology,0306-4565,0306-4565,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-06-30T03:23:08.841973,2,"[{'given': 'F.T.', 'family': 'Amorim', 'sequence': 'first'}, {'given': 'A.C.', 'family': 'Vimieiro-Gomes', 'sequence': 'additional'}, {'given': 'C.A.', 'family': 'Machado-Moreira', 'sequence': 'additional'}, {'given': 'F.C.', 'family': 'Magalhães', 'sequence': 'additional'}, {'given': 'M.S.', 'family': 'Rosa', 'sequence': 'additional'}, {'given': 'L.S.', 'family': 'Prado', 'sequence': 'additional'}, {'given': 'L.O.C.', 'family': 'Rodrigues', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.crvi.2005.10.010,https://doi.org/10.1016/j.crvi.2005.10.010,Fundamental mechanisms of thermogenesis,journal-article,FALSE,8/1/06,2006,Comptes Rendus Biologies,1631-0691,1631-0691,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-15T10:05:31.798801,2,"[{'given': 'Daniel', 'family': 'Ricquier', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.amjcard.2006.01.106,https://doi.org/10.1016/j.amjcard.2006.01.106,Effect of Losartan and Hydrochlorothiazide on Exercise Tolerance in Exertional Hypertension and Left Ventricular Diastolic Dysfunction,journal-article,FALSE,8/1/06,2006,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-16T06:19:03.174083,2,"[{'given': 'William C.', 'family': 'Little', 'sequence': 'first'}, {'given': 'Michael R.', 'family': 'Zile', 'sequence': 'additional'}, {'given': 'Allan', 'family': 'Klein', 'sequence': 'additional'}, {'given': 'Christopher P.', 'family': 'Appleton', 'sequence': 'additional'}, {'given': 'Dalane W.', 'family': 'Kitzman', 'sequence': 'additional'}, {'given': 'Deborah J.', 'family': 'Wesley-Farrington', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.resp.2005.10.001,https://doi.org/10.1016/j.resp.2005.10.001,Influence of initial metabolic rate on pulmonary O2 uptake on-kinetics during severe intensity exercise,journal-article,FALSE,6/1/06,2006,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-16T08:45:58.983754,2,"[{'given': 'Daryl P.', 'family': 'Wilkerson', 'sequence': 'first'}, {'given': 'Andrew M.', 'family': 'Jones', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.jsams.2006.03.024,https://doi.org/10.1016/j.jsams.2006.03.024,Ventilatory and gas-exchange responses to incremental exercise performed with reduced muscle glycogen content,journal-article,FALSE,6/1/06,2006,Journal of Science and Medicine in Sport,1440-2440,1878-1861,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T18:38:14.984304,2,"[{'given': 'S.', 'family': 'Sabapathy'}, {'given': 'N.R.', 'family': 'Morris'}, {'given': 'D.A.', 'family': 'Schneider'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.clnu.2005.11.007,https://doi.org/10.1016/j.clnu.2005.11.007,Effects of polyphenolic antioxidants on exercise-induced oxidative stress,journal-article,FALSE,6/1/06,2006,Clinical Nutrition,0261-5614,0261-5614,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T17:26:08.782095,2,"[{'given': 'J.M.', 'family': 'Morillas-Ruiz', 'sequence': 'first'}, {'given': 'J.A.', 'family': 'Villegas García', 'sequence': 'additional'}, {'given': 'F.J.', 'family': 'López', 'sequence': 'additional'}, {'given': 'M.L.', 'family': 'Vidal-Guevara', 'sequence': 'additional'}, {'given': 'P.', 'family': 'Zafrilla', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jsams.2006.03.027,https://doi.org/10.1016/j.jsams.2006.03.027,The effect of performance feedback on cardiorespiratory fitness field tests,journal-article,FALSE,6/1/06,2006,Journal of Science and Medicine in Sport,1440-2440,1878-1861,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2022-04-20T23:08:59.405965,2,"[{'given': 'G.S.', 'family': 'Metsios', 'sequence': 'first'}, {'given': 'A.D.', 'family': 'Flouris', 'sequence': 'additional'}, {'given': 'Y.', 'family': 'Koutedakis', 'sequence': 'additional'}, {'given': 'Y.', 'family': 'Theodorakis', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.healun.2006.02.011,https://doi.org/10.1016/j.healun.2006.02.011,Longitudinal Assessment of Cardiovascular Exercise Performance After Pediatric Heart Transplantation,journal-article,FALSE,6/1/06,2006,The Journal of Heart and Lung Transplantation,1053-2498,1053-2498,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-14T12:55:31.047748,2,"[{'given': 'J', 'family': 'DAVIS'}, {'given': 'M', 'family': 'MCBRIDE'}, {'given': 'M', 'family': 'CHRISANT'}, {'given': 'S', 'family': 'PATIL'}, {'given': 'B', 'family': 'HANNA'}, {'given': 'S', 'family': 'PARIDON'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.amjcard.2005.12.057,https://doi.org/10.1016/j.amjcard.2005.12.057,Determinants of Exercise Function Following Univentricular Versus Biventricular Repair for Pulmonary Atresia/Intact Ventricular Septum,journal-article,FALSE,6/1/06,2006,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-16T11:22:27.992709,2,"[{'given': 'Darshak M.', 'family': 'Sanghavi', 'sequence': 'first'}, {'given': 'Michael', 'family': 'Flanagan', 'sequence': 'additional'}, {'given': 'Andrew J.', 'family': 'Powell', 'sequence': 'additional'}, {'given': 'Tracy', 'family': 'Curran', 'sequence': 'additional'}, {'given': 'Sarah', 'family': 'Picard', 'sequence': 'additional'}, {'given': 'Jonathan', 'family': 'Rhodes', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.amjcard.2005.12.053,https://doi.org/10.1016/j.amjcard.2005.12.053,Prospective Comparison of Ventilatory Equivalent Versus Peak Oxygen Consumption in Predicting Outcomes of Patients With Heart Failure,journal-article,FALSE,6/1/06,2006,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T07:17:54.567523,2,"[{'given': 'Joshua M.', 'family': 'Stolker'}, {'given': 'Bastiaan', 'family': 'Heere'}, {'given': 'Edward M.', 'family': 'Geltman'}, {'given': 'Kenneth B.', 'family': 'Schechtman'}, {'given': 'Linda R.', 'family': 'Peterson'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.ijcard.2005.06.025,https://doi.org/10.1016/j.ijcard.2005.06.025,The effect of moderate exercise training on skeletal muscle myosin heavy chain distribution in chronic heart failure,journal-article,FALSE,5/1/06,2006,International Journal of Cardiology,0167-5273,0167-5273,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-08-20T08:20:11.970642,2,"[{'given': 'Veli-Pekka', 'family': 'Harjola', 'sequence': 'first'}, {'given': 'Kai', 'family': 'Kiilavuori', 'sequence': 'additional'}, {'given': 'Antti', 'family': 'Virkamäki', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.amjcard.2005.11.059,https://doi.org/10.1016/j.amjcard.2005.11.059,Factors Associated With Decreased Cerebral Blood Flow in Congestive Heart Failure Secondary to Idiopathic Dilated Cardiomyopathy,journal-article,FALSE,5/1/06,2006,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-13T12:01:27.426075,2,"[{'given': 'Bong-Ryong', 'family': 'Choi', 'sequence': 'first'}, {'given': 'Jae Seung', 'family': 'Kim', 'sequence': 'additional'}, {'given': 'You Jung', 'family': 'Yang', 'sequence': 'additional'}, {'given': 'Kyoung-Min', 'family': 'Park', 'sequence': 'additional'}, {'given': 'Cheol Whan', 'family': 'Lee', 'sequence': 'additional'}, {'given': 'Yong-Hak', 'family': 'Kim', 'sequence': 'additional'}, {'given': 'Myeong-Ki', 'family': 'Hong', 'sequence': 'additional'}, {'given': 'Jae-Kwan', 'family': 'Song', 'sequence': 'additional'}, {'given': 'Seong-Wook', 'family': 'Park', 'sequence': 'additional'}, {'given': 'Seung-Jung', 'family': 'Park', 'sequence': 'additional'}, {'given': 'Jae-Joong', 'family': 'Kim', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.jpain.2005.11.009,https://doi.org/10.1016/j.jpain.2005.11.009,Does Self-Efficacy Influence Leg Muscle Pain During Cycling Exercise?,journal-article,FALSE,5/1/06,2006,The Journal of Pain,1526-5900,1526-5900,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T23:33:33.566356,2,"[{'given': 'Robert W.', 'family': 'Motl', 'sequence': 'first'}, {'given': 'James F.', 'family': 'Konopack', 'sequence': 'additional'}, {'given': 'Liang', 'family': 'Hu', 'sequence': 'additional'}, {'given': 'Edward', 'family': 'McAuley', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.ijcard.2005.05.005,https://doi.org/10.1016/j.ijcard.2005.05.005,Change in plasma volume during peak exercise in patients with cyanotic congenital heart disease after definitive operation,journal-article,FALSE,4/1/06,2006,International Journal of Cardiology,0167-5273,0167-5273,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-15T22:32:19.613429,2,"[{'given': 'Hideo', 'family': 'Ohuchi', 'sequence': 'first'}, {'given': 'Tamaki', 'family': 'Hayashi', 'sequence': 'additional'}, {'given': 'Osamu', 'family': 'Yamada', 'sequence': 'additional'}, {'given': 'Shigeyuki', 'family': 'Echigo', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.ijcard.2005.03.014,https://doi.org/10.1016/j.ijcard.2005.03.014,Cardiac fatigue and oxygen kinetics after prolonged exercise,journal-article,FALSE,4/1/06,2006,International Journal of Cardiology,0167-5273,0167-5273,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-15T22:35:23.685936,2,"[{'given': 'Erdem', 'family': 'Kasikcioglu', 'sequence': 'first'}, {'given': 'Armagan', 'family': 'Arslan', 'sequence': 'additional'}, {'given': 'Berrin', 'family': 'Topcu', 'sequence': 'additional'}, {'given': 'Omer', 'family': 'Sayli', 'sequence': 'additional'}, {'given': 'Hulya', 'family': 'Akhan', 'sequence': 'additional'}, {'given': 'Huseyin', 'family': 'Oflaz', 'sequence': 'additional'}, {'given': 'Ata', 'family': 'Akin', 'sequence': 'additional'}, {'given': 'Abidin', 'family': 'Kayserilioglu', 'sequence': 'additional'}, {'given': 'Mehmet', 'family': 'Meric', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.cardfail.2005.12.005,https://doi.org/10.1016/j.cardfail.2005.12.005,Caffeine Prolongs Exercise Duration in Heart Failure,journal-article,FALSE,4/1/06,2006,Journal of Cardiac Failure,1071-9164,1071-9164,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-08-11T06:21:58.828758,2,"[{'given': 'Catherine F.', 'family': 'Notarius', 'sequence': 'first'}, {'given': 'Beverley', 'family': 'Morris', 'sequence': 'additional'}, {'given': 'John S.', 'family': 'Floras', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.metabol.2005.11.006,https://doi.org/10.1016/j.metabol.2005.11.006,Blood lipid responses to plant stanol ester supplementation and aerobic exercise training,journal-article,FALSE,4/1/06,2006,Metabolism,0026-0495,0026-0495,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-14T13:00:04.114645,2,"[{'given': 'Sofiya', 'family': 'Alhassan', 'sequence': 'first'}, {'given': 'Kristin A.', 'family': 'Reese', 'sequence': 'additional'}, {'given': 'Jack', 'family': 'Mahurin', 'sequence': 'additional'}, {'given': 'Eric P.', 'family': 'Plaisance', 'sequence': 'additional'}, {'given': 'Bethany D.', 'family': 'Hilson', 'sequence': 'additional'}, {'given': 'John C.', 'family': 'Garner', 'sequence': 'additional'}, {'given': 'Sang O.', 'family': 'Wee', 'sequence': 'additional'}, {'given': 'Peter W.', 'family': 'Grandjean', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.amjcard.2005.09.117,https://doi.org/10.1016/j.amjcard.2005.09.117,Heart Rate Recovery in Heart Failure Patients After a 12-Week Cardiac Rehabilitation Program,journal-article,FALSE,3/1/06,2006,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-03-04T02:50:35.935358,2,"[{'given': 'Stacey D.', 'family': 'Streuber', 'sequence': 'first'}, {'given': 'Ezra A.', 'family': 'Amsterdam', 'sequence': 'additional'}, {'given': 'Charles L.', 'family': 'Stebbins', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.apmr.2005.09.025,https://doi.org/10.1016/j.apmr.2005.09.025,Exercise Training Improves Low-Density Lipoprotein Oxidability in Untrained Subjects With Coronary Artery Disease,journal-article,FALSE,2/1/06,2006,Archives of Physical Medicine and Rehabilitation,0003-9993,0003-9993,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-07-24T09:38:40.404568,2,"[{'given': 'Sophie', 'family': 'Ziegler', 'sequence': 'first'}, {'given': 'Georg', 'family': 'Schaller', 'sequence': 'additional'}, {'given': 'Friedrich', 'family': 'Mittermayer', 'sequence': 'additional'}, {'given': 'Johannes', 'family': 'Pleiner', 'sequence': 'additional'}, {'given': 'Judith', 'family': 'Mihaly', 'sequence': 'additional'}, {'given': 'Alexander', 'family': 'Niessner', 'sequence': 'additional'}, {'given': 'Bernhard', 'family': 'Richter', 'sequence': 'additional'}, {'given': 'Sabine', 'family': 'Steiner-Boeker', 'sequence': 'additional'}, {'given': 'Martina', 'family': 'Penak', 'sequence': 'additional'}, {'given': 'Barbara', 'family': 'Strasser', 'sequence': 'additional'}, {'given': 'Michael', 'family': 'Wolzt', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.metabol.2005.08.015,https://doi.org/10.1016/j.metabol.2005.08.015,Repeated prolonged whole-body low-intensity exercise: effects on insulin sensitivity and limb muscle adaptations,journal-article,FALSE,2/1/06,2006,Metabolism,0026-0495,0026-0495,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-16T08:32:40.773514,2,"[{'given': 'Joern W.', 'family': 'Helge'}, {'given': 'Kristian', 'family': 'Overgaard'}, {'given': 'Rasmus', 'family': 'Damsgaard'}, {'given': 'Karsten', 'family': 'Sørensen'}, {'given': 'Jesper L.', 'family': 'Andersen'}, {'given': 'Stig E.U.', 'family': 'Dyrskog'}, {'given': 'Kjeld', 'family': 'Hermansen'}, {'given': 'Bengt', 'family': 'Saltin'}, {'given': 'Jørgen F.P.', 'family': 'Wojtaszewski'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.ppedcard.2006.07.004,https://doi.org/10.1016/j.ppedcard.2006.07.004,Exercise performance and blood pressure responses in children after stenting of aortic coarctation,journal-article,FALSE,9/1/06,2006,Progress in Pediatric Cardiology,1058-9813,1058-9813,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-19T13:36:44.472230,2,"[{'given': 'A.R.', 'family': 'Peirone', 'sequence': 'first'}, {'given': 'K.J.', 'family': 'Lee', 'sequence': 'additional'}, {'given': 'I.F.', 'family': 'Golding', 'sequence': 'additional'}, {'given': 'S.', 'family': 'Marks', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Russell', 'sequence': 'additional'}, {'given': 'L.N.', 'family': 'Benson', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.ahj.2006.04.029,https://doi.org/10.1016/j.ahj.2006.04.029,Maximum oxygen uptake at peak exercise in elderly patients with coronary artery disease and preserved left ventricular function,journal-article,FALSE,8/1/06,2006,American Heart Journal,0002-8703,0002-8703,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T12:59:02.394948,2,"[{'given': 'Nico R.', 'family': 'Van de Veire'}, {'given': 'Olivier', 'family': 'De Winter'}, {'given': 'Jan', 'family': 'Philippé'}, {'given': 'Marc', 'family': 'De Buyzere'}, {'given': 'Dirk', 'family': 'Bernard'}, {'given': 'Michel', 'family': 'Langlois'}, {'given': 'Thierry C.', 'family': 'Gillebert'}, {'given': 'Johan', 'family': 'De Sutter'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.apmr.2005.07.310,https://doi.org/10.1016/j.apmr.2005.07.310,"The Effects of Prosthetic Foot Design on Physiologic Measurements, Self-Selected Walking Velocity, and Physical Activity in People With Transtibial Amputation",journal-article,FALSE,1/1/06,2006,Archives of Physical Medicine and Rehabilitation,0003-9993,0003-9993,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-13T17:44:51.093789,2,"[{'given': 'Miao-Ju', 'family': 'Hsu', 'sequence': 'first'}, {'given': 'David H.', 'family': 'Nielsen', 'sequence': 'additional'}, {'given': 'Suh-Jen', 'family': 'Lin-Chan', 'sequence': 'additional'}, {'given': 'Donald', 'family': 'Shurr', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.apergo.2005.05.002,https://doi.org/10.1016/j.apergo.2005.05.002,"Comparison of work rates, energy expenditure, and perceived exertion during a 1-h vacuuming task with a backpack vacuum cleaner and an upright vacuum cleaner",journal-article,FALSE,3/1/06,2006,Applied Ergonomics,0003-6870,0003-6870,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-12T21:39:46.204186,2,"[{'given': 'Larry J.', 'family': 'Mengelkoch', 'sequence': 'first'}, {'given': 'Kirby', 'family': 'Clark', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.metabol.2005.06.020,https://doi.org/10.1016/j.metabol.2005.06.020,Adiponectin and stress hormone responses to maximal sculling after volume-extended training season in elite rowers,journal-article,FALSE,1/1/06,2006,Metabolism,0026-0495,0026-0495,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T10:39:57.194126,2,"[{'given': 'Jaak', 'family': 'Jürimäe', 'sequence': 'first'}, {'given': 'Priit', 'family': 'Purge', 'sequence': 'additional'}, {'given': 'Toivo', 'family': 'Jürimäe', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.ijcard.2004.12.046,https://doi.org/10.1016/j.ijcard.2004.12.046,Activity questionnaires; a useful tool in accessing heart failure patients,journal-article,FALSE,12/1/05,2005,International Journal of Cardiology,0167-5273,0167-5273,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T20:26:10.886932,2,"[{'given': 'Stavros N.', 'family': 'Chryssanthopoulos', 'sequence': 'first'}, {'given': 'Athanasios', 'family': 'Dritsas', 'sequence': 'additional'}, {'given': 'Dennis V.', 'family': 'Cokkinos', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.echo.2005.05.020,https://doi.org/10.1016/j.echo.2005.05.020,Left Atrial Index Is a Predictor of Exercise Capacity in Patients with Hypertrophic Cardiomyopathy,journal-article,FALSE,12/1/05,2005,Journal of the American Society of Echocardiography,0894-7317,0894-7317,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-06-02T14:14:17.990408,2,"[{'given': 'Jesper', 'family': 'Kjaergaard', 'sequence': 'first'}, {'given': 'Bruce D.', 'family': 'Johnson', 'sequence': 'additional'}, {'given': 'Patricia A.', 'family': 'Pellikka', 'sequence': 'additional'}, {'given': 'Stephen S.', 'family': 'Cha', 'sequence': 'additional'}, {'given': 'Jae K.', 'family': 'Oh', 'sequence': 'additional'}, {'given': 'Steve R.', 'family': 'Ommen', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/j.healun.2005.06.002,https://doi.org/10.1016/j.healun.2005.06.002,"Normalization of Right Ventricular Performance and Remodeling Evaluated by Magnetic Resonance Imaging at Late Follow-up of Heart Transplantation: Relationship Between Function, Exercise Capacity and Pulmonary Vascular Resistance",journal-article,FALSE,12/1/05,2005,The Journal of Heart and Lung Transplantation,1053-2498,1053-2498,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T03:02:47.147965,2,"[{'given': 'Fernando', 'family': 'Bacal', 'sequence': 'first'}, {'given': 'Philippe', 'family': 'Vieira Pires', 'sequence': 'additional'}, {'given': 'Luiz Felipe', 'family': 'Moreira', 'sequence': 'additional'}, {'given': 'Christiano', 'family': 'Pereira Silva', 'sequence': 'additional'}, {'given': 'Jose R.', 'family': 'Parga Filho', 'sequence': 'additional'}, {'given': 'Ursula M.', 'family': 'Costa', 'sequence': 'additional'}, {'given': 'Miguel A.', 'family': 'Rosário-Neto', 'sequence': 'additional'}, {'given': 'Veridiana M.', 'family': 'Ávila', 'sequence': 'additional'}, {'given': 'Fátima D.', 'family': 'Cruz', 'sequence': 'additional'}, {'given': 'Guilherme V.', 'family': 'Guimarães', 'sequence': 'additional'}, {'given': 'Victor', 'family': 'Sarli Issa', 'sequence': 'additional'}, {'given': 'Sylvia Ayub', 'family': 'Ferreira', 'sequence': 'additional'}, {'given': 'Noedir', 'family': 'Stolf', 'sequence': 'additional'}, {'given': 'José Antonio F.', 'family': 'Ramires', 'sequence': 'additional'}, {'given': 'Edimar', 'family': 'Bocchi', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.ghir.2005.08.003,https://doi.org/10.1016/j.ghir.2005.08.003,GH secretion in acute exercise may result in post-exercise lipolysis,journal-article,FALSE,12/1/05,2005,Growth Hormone & IGF Research,1096-6374,1096-6374,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T13:07:20.456137,2,"[{'given': 'Jamie', 'family': 'Wee', 'sequence': 'first'}, {'given': 'Catherine', 'family': 'Charlton', 'sequence': 'additional'}, {'given': 'Helen', 'family': 'Simpson', 'sequence': 'additional'}, {'given': 'Nicola C.', 'family': 'Jackson', 'sequence': 'additional'}, {'given': 'Fariba', 'family': 'Shojaee-Moradie', 'sequence': 'additional'}, {'given': 'Michael', 'family': 'Stolinski', 'sequence': 'additional'}, {'given': 'Claire', 'family': 'Pentecost', 'sequence': 'additional'}, {'given': 'A. Margot', 'family': 'Umpleby', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.gaitpost.2004.11.004,https://doi.org/10.1016/j.gaitpost.2004.11.004,Efficiency of work production by spastic muscles,journal-article,FALSE,12/1/05,2005,Gait & Posture,0966-6362,0966-6362,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T17:46:28.281391,2,"[{'given': 'G.G.', 'family': 'Stoquart', 'sequence': 'first'}, {'given': 'C.', 'family': 'Detrembleur', 'sequence': 'additional'}, {'given': 'H.', 'family': 'Nielens', 'sequence': 'additional'}, {'given': 'T.M.', 'family': 'Lejeune', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.healun.2005.03.017,https://doi.org/10.1016/j.healun.2005.03.017,Exercise Limitation in Trained Heart and Kidney Transplant Recipients: Central and Peripheral Limitations,journal-article,FALSE,11/1/05,2005,The Journal of Heart and Lung Transplantation,1053-2498,1053-2498,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-15T20:24:58.128075,2,"[{'given': 'Ruddy', 'family': 'Richard', 'sequence': 'first'}, {'given': 'Jean-Claude', 'family': 'Verdier', 'sequence': 'additional'}, {'given': 'Stéphane', 'family': 'Doutreleau', 'sequence': 'additional'}, {'given': 'François', 'family': 'Piquard', 'sequence': 'additional'}, {'given': 'Bernard', 'family': 'Gény', 'sequence': 'additional'}, {'given': 'Michel', 'family': 'Rieu', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/j.healun.2005.02.010,https://doi.org/10.1016/j.healun.2005.02.010,Influence of the Exercise Protocol on Peak Vo2 in Patients After Heart Transplantation,journal-article,FALSE,11/1/05,2005,The Journal of Heart and Lung Transplantation,1053-2498,1053-2498,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-19T12:54:22.654094,2,"[{'given': 'Jean-Paul', 'family': 'Schmid', 'sequence': 'first'}, {'given': 'Raymond', 'family': 'Gaillet', 'sequence': 'additional'}, {'given': 'Markus', 'family': 'Noveanu', 'sequence': 'additional'}, {'given': 'Paul', 'family': 'Mohacsi', 'sequence': 'additional'}, {'given': 'Hugo', 'family': 'Saner', 'sequence': 'additional'}, {'given': 'Roger', 'family': 'Hullin', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
