doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,doi_suffix
10.1177/000331979104201003,https://doi.org/10.1177/000331979104201003,Assessment of Flow and Oxygen Delivery to the Lower Extremity in Arterial Insufficiency: A PET-Scan Study Comparison with Other Methods,journal-article,False,10/1/91,1991.0,Angiology,"0003-3197,1940-1574",0003-3197,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T17:30:34.398741,2,"[{'given': 'Michèle', 'family': 'Depairon', 'sequence': 'first', 'affiliation': [{'name': 'CHUV, Lausanne, Switzerland'}]}, {'given': 'Jean-Claude', 'family': 'Depresseux', 'sequence': 'additional', 'affiliation': [{'name': 'University Cyclotron, Liège'}]}, {'given': 'Jean', 'family': 'Petermans', 'sequence': 'additional', 'affiliation': [{'name': 'CHR de la Citadelle, Liège, Belgium'}]}, {'given': 'Michel', 'family': 'Zicot', 'sequence': 'additional', 'affiliation': [{'name': 'University Cyclotron, Liège'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,000331979104201003
10.3181/00379727-196-43164,https://doi.org/10.3181/00379727-196-43164,Oxygen Transport and Peripheral Microcirculation in Long-Term Diabetes,journal-article,False,1/1/91,1991.0,Experimental Biology and Medicine,"1535-3702,1535-3699",1535-3699,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-15T11:19:44.520335,2,"[{'given': 'J. L.', 'family': 'Young', 'sequence': 'first'}, {'given': 'D. R.', 'family': 'Pendergast', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Steinbach', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,00379727-196-43164
10.1177/036354659101900615,https://doi.org/10.1177/036354659101900615,The effects of knee brace wear on perceptual and metabolic variables during horizontal treadmill running,journal-article,False,11/1/91,1991.0,The American Journal of Sports Medicine,"0363-5465,1552-3365",0363-5465,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T20:58:51.973918,2,"[{'given': 'Carl L.', 'family': 'Highgenboten', 'sequence': 'first', 'affiliation': [{'name': 'Orthopaedic Consultants, Dallas, Texas'}]}, {'given': 'Allen', 'family': 'Jackson', 'sequence': 'additional', 'affiliation': [{'name': 'University of North Texas, Denton, Texas'}]}, {'given': 'Neil', 'family': 'Meske', 'sequence': 'additional', 'affiliation': [{'name': 'Orthopaedic Consultants, Dallas, Texas'}]}, {'given': 'Jimmy', 'family': 'Smith', 'sequence': 'additional', 'affiliation': [{'name': 'University of North Texas, Denton, Texas'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,036354659101900615
10.1177/036354659001800211,https://doi.org/10.1177/036354659001800211,Body load in heel-strike running: The effect of a firm heel counter,journal-article,False,3/1/90,1990.0,The American Journal of Sports Medicine,"0363-5465,1552-3365",0363-5465,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-18T02:13:43.317727,2,"[{'given': 'Uffe', 'family': 'Jørgensen', 'sequence': 'first', 'affiliation': [{'name': 'Department of Orthopaedic Surgery, the Sports Medicine Unit, University of Linköping, Sweden, and the Sports Medicine Laboratory, Rigshospitalet, Copenhagen, Denmark'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,036354659001800211
10.1177/030006058901700111,https://doi.org/10.1177/030006058901700111,Effect of Enalapril at Rest and during Isometric and Dynamic Exercise in Essential Hypertensive Patients,journal-article,False,1/1/89,1989.0,Journal of International Medical Research,"0300-0605,1473-2300",0300-0605,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-15T06:59:57.226618,2,"[{'given': 'R.', 'family': 'Fariello', 'sequence': 'first'}, {'given': 'E.', 'family': 'Boni', 'sequence': 'additional'}, {'given': 'C.', 'family': 'Alicandri', 'sequence': 'additional'}, {'given': 'A.', 'family': 'Zaninelli', 'sequence': 'additional'}, {'given': 'A.', 'family': 'Cantalamessa', 'sequence': 'additional'}, {'given': 'L.', 'family': 'Corda', 'sequence': 'additional'}, {'given': 'G.', 'family': 'Muiesan', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,030006058901700111
10.1177/000331978904000707,https://doi.org/10.1177/000331978904000707,Stress Testing in Patients One Year After Orthotopic Cardiac Transplantation,journal-article,False,7/1/89,1989.0,Angiology,"0003-3197,1940-1574",0003-3197,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-19T07:32:01.224617,2,"[{'given': 'R.', 'family': 'Hidalgo', 'sequence': 'first', 'affiliation': [{'name': 'Department of Cardiology and Cardiovascular Surgery, University Clinic and School of Medicine, University of Navarra, Pamplona, Spain'}]}, {'given': 'E.', 'family': 'Alegriá', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardiology and Cardiovascular Surgery, University Clinic and School of Medicine, University of Navarra, Pamplona, Spain'}]}, {'given': 'R.', 'family': 'Castelló', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardiology and Cardiovascular Surgery, University Clinic and School of Medicine, University of Navarra, Pamplona, Spain'}]}, {'given': 'M.', 'family': 'Aparicí', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardiology and Cardiovascular Surgery, University Clinic and School of Medicine, University of Navarra, Pamplona, Spain'}]}, {'given': 'J.', 'family': 'Peteiró', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardiology and Cardiovascular Surgery, University Clinic and School of Medicine, University of Navarra, Pamplona, Spain'}]}, {'given': 'J.', 'family': 'Sáenz de Burugaga', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardiology and Cardiovascular Surgery, University Clinic and School of Medicine, University of Navarra, Pamplona, Spain'}]}, {'given': 'D.', 'family': 'Martínez-Caro', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardiology and Cardiovascular Surgery, University Clinic and School of Medicine, University of Navarra, Pamplona, Spain'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,000331978904000707
10.2466/pms.1988.67.3.791,https://doi.org/10.2466/pms.1988.67.3.791,"Varied Intensities of Training, Predicted Maximum Oxygen Uptake and the Minimum Threshold Hypothesis",journal-article,False,12/1/88,1988.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T06:12:13.296443,2,"[{'given': 'Geoffrey N.', 'family': 'Molloy', 'sequence': 'first', 'affiliation': [{'name': 'Monash University'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1988.67.3.791
10.1177/030006058801600504,https://doi.org/10.1177/030006058801600504,Effects of Nicardipine on Chronic Stable Effort Angina: a Non-Invasive Assessment,journal-article,False,9/1/88,1988.0,Journal of International Medical Research,"0300-0605,1473-2300",0300-0605,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T03:33:48.876957,2,"[{'given': 'M.', 'family': 'Galderisi', 'sequence': 'first', 'affiliation': [{'name': 'Department of Cardioangiology, 2nd Medical School, University of Naples, Naples, Italy'}]}, {'given': 'A.', 'family': 'Celentano', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardioangiology, 2nd Medical School, University of Naples, Naples, Italy'}]}, {'given': 'G.', 'family': 'Mossetti', 'sequence': 'additional', 'affiliation': [{'name': 'Institute of Internal Medicine and Metabolic Disease, 2nd Medical School, University of Naples, Naples, Italy'}]}, {'given': 'M.', 'family': 'Garofalo', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardioangiology, 2nd Medical School, University of Naples, Naples, Italy'}]}, {'given': 'G. F.', 'family': 'Mureddu', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardioangiology, 2nd Medical School, University of Naples, Naples, Italy'}]}, {'given': 'P.', 'family': 'Tammaro', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardioangiology, 2nd Medical School, University of Naples, Naples, Italy'}]}, {'given': 'E.', 'family': 'Gravina', 'sequence': 'additional', 'affiliation': [{'name': 'Institute of Internal Medicine and Metabolic Disease, 2nd Medical School, University of Naples, Naples, Italy'}]}, {'given': 'O.', 'family': 'de Divitiis', 'sequence': 'additional', 'affiliation': [{'name': 'Institute of Medical Physiopathology, University ‘La Sapienza’, Rome, Italy'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,030006058801600504
10.1177/036354658701500515,https://doi.org/10.1177/036354658701500515,The physiologic effects of eight weeks of aerobic dance with and without hand-held weights,journal-article,False,9/1/87,1987.0,The American Journal of Sports Medicine,"0363-5465,1552-3365",0363-5465,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-19T05:59:11.207723,2,"[{'given': 'Daniel L.', 'family': 'Blessing', 'sequence': 'first', 'affiliation': [{'name': 'Department of Health, Physical Education and Recreation, Auburn University, Auburn, Alabama'}]}, {'given': 'G. Dennis', 'family': 'Wilson', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health, Physical Education and Recreation, Auburn University, Auburn, Alabama'}]}, {'given': 'John R.', 'family': 'Puckett', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health, Physical Education and Recreation, Auburn University, Auburn, Alabama'}]}, {'given': 'H.T.', 'family': 'Ford', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health, Physical Education and Recreation, Auburn University, Auburn, Alabama'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,036354658701500515
10.1177/000331978703800201,https://doi.org/10.1177/000331978703800201,Influence of Pentoxifylline on Muscle Tissue Oxygen Tension (pO2) of Patients with Intermittent Claudication Before and After Pedal Ergometer Exercise,journal-article,False,2/1/87,1987.0,Angiology,"0003-3197,1940-1574",0003-3197,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-18T22:56:25.326325,2,"[{'given': 'A.M.', 'family': 'Ehrly', 'sequence': 'first', 'affiliation': [{'name': 'Department of Angiology, Division of Internal Medicine, Clinic Center, University of Frankfurt, Frankfurt/ Main, West Germany'}]}, {'given': 'K.', 'family': 'Saeger-Lorenz', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Angiology, Division of Internal Medicine, Clinic Center, University of Frankfurt, Frankfurt/ Main, West Germany'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,000331978703800201
10.2466/pms.1986.62.1.211,https://doi.org/10.2466/pms.1986.62.1.211,Perceptual and Physiological Responses during Exercise in Cool and Cold Water,journal-article,False,2/1/86,1986.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-03-07T11:25:01.406371,2,"[{'given': 'Michael M.', 'family': 'Toner', 'sequence': 'first', 'affiliation': [{'name': 'U.S. Army Research Institute of Environmental Medicince and Department of Health and Physical Education, Queens College'}]}, {'given': 'Lawrence L.', 'family': 'Drolet', 'sequence': 'additional', 'affiliation': [{'name': 'U.S. Army Research Institute of Environmental Medicince and Department of Health and Physical Education, Queens College'}]}, {'given': 'Kent B.', 'family': 'Pandolf', 'sequence': 'additional', 'affiliation': [{'name': 'U.S. Army Research Institute of Environmental Medicince and Department of Health and Physical Education, Queens College'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1986.62.1.211
10.1177/153944928500500404,https://doi.org/10.1177/153944928500500404,The Cardiovascular Fitness of Disabled Patients Attending Occupational Therapy,journal-article,False,10/1/85,1985.0,The Occupational Therapy Journal of Research,0276-1599,0276-1599,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T06:52:35.718100,2,"[{'given': 'Marte', 'family': 'Bachynski-Cole', 'sequence': 'first'}, {'given': 'Gordon R.', 'family': 'Cumming', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,153944928500500404
10.1177/000992288502400404,https://doi.org/10.1177/000992288502400404,Maximal Work Capacity in Prepubescent Obese and Nonobese Females,journal-article,False,4/1/85,1985.0,Clinical Pediatrics,"0009-9228,1938-2707",0009-9228,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-13T02:20:38.322141,2,"[{'given': 'Ronald E.', 'family': 'DeMeersman', 'sequence': 'first', 'affiliation': [{'name': 'Human Performance Laboratory, and the Department of Pediatrics, Virginia Commonwealth University, Richmond, Virginia'}]}, {'given': 'Stephen', 'family': 'Stone', 'sequence': 'additional', 'affiliation': [{'name': 'Human Performance Laboratory, and the Department of Pediatrics, Virginia Commonwealth University, Richmond, Virginia'}]}, {'given': 'David C.', 'family': 'Schaefer', 'sequence': 'additional', 'affiliation': [{'name': 'Human Performance Laboratory, and the Department of Pediatrics, Virginia Commonwealth University, Richmond, Virginia'}]}, {'given': 'William W.', 'family': 'Miller', 'sequence': 'additional', 'affiliation': [{'name': 'Human Performance Laboratory, and the Department of Pediatrics, Virginia Commonwealth University, Richmond, Virginia'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,000992288502400404
10.3181/00379727-179-rc2,https://doi.org/10.3181/00379727-179-rc2,Prolactin Responses to Chronic Exercise in Males,journal-article,False,9/1/85,1985.0,Experimental Biology and Medicine,"1535-3702,1535-3699",1535-3699,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-15T12:36:39.220594,2,"[{'given': 'F. L.', 'family': 'Kaufman', 'sequence': 'first'}, {'given': 'D. E.', 'family': 'Mills', 'sequence': 'additional'}, {'given': 'R. L.', 'family': 'Hughson', 'sequence': 'additional'}, {'given': 'G. T.', 'family': 'Peake', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,00379727-179-rc2
10.1177/153944928400400404,https://doi.org/10.1177/153944928400400404,A Well Woman's Health Maintenance Study Comparing Physical Fitness and Group Support Programs,journal-article,False,10/1/84,1984.0,The Occupational Therapy Journal of Research,0276-1599,0276-1599,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T14:52:22.236344,2,"[{'given': 'Alice Ann', 'family': 'Gill', 'sequence': 'first'}, {'given': 'Victoria L.', 'family': 'Veigl', 'sequence': 'additional'}, {'given': 'Jonathan J.', 'family': 'Shuster', 'sequence': 'additional'}, {'given': 'Morris', 'family': 'Notelovitz', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,153944928400400404
10.2466/pms.1983.57.3f.1239,https://doi.org/10.2466/pms.1983.57.3f.1239,Effect of Endurance Training on Perceived Exertion and Stress Hormones in Women,journal-article,False,12/1/83,1983.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-13T14:49:14.361987,2,"[{'given': 'Gary S.', 'family': 'Skrinar', 'sequence': 'first', 'affiliation': [{'name': 'Boston University'}]}, {'given': 'Sue P.', 'family': 'Ingram', 'sequence': 'additional', 'affiliation': [{'name': 'Sargent College of Allied Health Professions'}]}, {'given': 'Kent B.', 'family': 'Pandolf', 'sequence': 'additional', 'affiliation': [{'name': 'U.S. Army Research Institute of Environmental Medicine'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1983.57.3f.1239
10.2466/pms.1981.53.3.723,https://doi.org/10.2466/pms.1981.53.3.723,Influence of Different Types of Physical Fatigue on a Visual Detection Task,journal-article,False,12/1/81,1981.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T05:46:50.561385,2,"[{'given': 'Michelle', 'family': 'Fleury', 'sequence': 'first', 'affiliation': [{'name': 'Université du Québec à Montréal, Université Laval, Québec'}]}, {'given': 'Chantal', 'family': 'Bard', 'sequence': 'additional', 'affiliation': [{'name': 'Université du Québec à Montréal, Université Laval, Québec'}]}, {'given': 'Jean', 'family': 'Jobin', 'sequence': 'additional', 'affiliation': [{'name': 'Université du Québec à Montréal, Université Laval, Québec'}]}, {'given': 'Lise', 'family': 'Carrière', 'sequence': 'additional', 'affiliation': [{'name': 'Université du Québec à Montréal, Université Laval, Québec'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1981.53.3.723
10.1177/036354658000800412,https://doi.org/10.1177/036354658000800412,Influence of therapeutic doses of amoxicillin on aerobic work capacity and some strength characteristics,journal-article,False,7/1/80,1980.0,The American Journal of Sports Medicine,"0363-5465,1552-3365",0363-5465,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T05:22:58.613156,2,"[{'given': 'Harm', 'family': 'Kuipers', 'sequence': 'first', 'affiliation': [{'name': 'Department of Physiology, Biomedical Centre, University of Limburg, Maastricht, The Netherlands'}]}, {'given': 'Frans T.J.', 'family': 'Verstappen', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physiology, Biomedical Centre, University of Limburg, Maastricht, The Netherlands'}]}, {'given': 'Robert S.', 'family': 'Reneman', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physiology, Biomedical Centre, University of Limburg, Maastricht, The Netherlands'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,036354658000800412
10.2466/pms.1979.49.3.691,https://doi.org/10.2466/pms.1979.49.3.691,Differentiated Perceptions of Exertion: Part II. Relationship to Local and Central Physiological Responses,journal-article,False,12/1/79,1979.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T18:00:57.937513,2,"[{'given': 'Robert J.', 'family': 'Robertson', 'sequence': 'first', 'affiliation': [{'name': 'University of Pittsburgh'}]}, {'given': 'Robert L.', 'family': 'Gillespie', 'sequence': 'additional', 'affiliation': [{'name': 'University of Nebraska'}]}, {'given': 'Jean', 'family': 'McCarthy', 'sequence': 'additional', 'affiliation': [{'name': 'University of Nebraska'}]}, {'given': 'Kenneth D.', 'family': 'Rose', 'sequence': 'additional', 'affiliation': [{'name': 'University of Nebraska'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1979.49.3.691
10.2466/pms.1978.47.3f.1083,https://doi.org/10.2466/pms.1978.47.3f.1083,Application of the Theory of Signal Detectability to the Perception of Differences in Load,journal-article,False,12/1/78,1978.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-18T03:27:57.809626,2,"[{'given': 'Peter S.', 'family': 'Blitz', 'sequence': 'first', 'affiliation': [{'name': 'University of Amsterdam Funktieleer'}]}, {'given': 'Annemiek', 'family': 'Van Moorst', 'sequence': 'additional', 'affiliation': [{'name': 'University of Amsterdam Funktieleer'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1978.47.3f.1083
10.2466/pms.1975.40.2.563,https://doi.org/10.2466/pms.1975.40.2.563,Differentiated Ratings of Perceived Exertion during Physical Conditioning of Older Individuals Using Leg-Weight Loading,journal-article,False,4/1/75,1975.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T06:20:33.543354,2,"[{'given': 'Kent B.', 'family': 'Pandolf', 'sequence': 'first', 'affiliation': [{'name': 'U.S. Army Research Institute of Environmental Medicine, Natick, Massachusetts'}]}, {'given': 'Richard L.', 'family': 'Burse', 'sequence': 'additional', 'affiliation': [{'name': 'U.S. Army Research Institute of Environmental Medicine, Natick, Massachusetts'}]}, {'given': 'Ralph F.', 'family': 'Goldman', 'sequence': 'additional', 'affiliation': [{'name': 'U.S. Army Research Institute of Environmental Medicine, Natick, Massachusetts'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,pms.1975.40.2.563
10.1177/036354657400200505,https://doi.org/10.1177/036354657400200505,Endurance performance as a function of prior-exercise heart rate,journal-article,False,9/1/74,1974.0,The Journal of Sports Medicine,0090-4201,0090-4201,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T20:50:17.607850,2,"[{'given': 'Richard', 'family': 'Lopez', 'sequence': 'first'}, {'given': 'Harvey', 'family': 'Ebel', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,036354657400200505
10.1177/001872087301500109,https://doi.org/10.1177/001872087301500109,Laddermill and Ergometry: A Comparative Summary,journal-article,False,2/1/73,1973.0,Human Factors: The Journal of the Human Factors and Ergonomics Society,"0018-7208,1547-8181",0018-7208,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-18T22:38:17.018767,2,"[{'given': 'Eliezer', 'family': 'Kamon', 'sequence': 'first', 'affiliation': [{'name': 'Department of Occupational Health, Graduate School of Public Health, University of Pittsburgh, Pittsburgh, Pennsylvania'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,001872087301500109
10.3181/00379727-142-36948,https://doi.org/10.3181/00379727-142-36948,Effect of Exercise on the Plasma Concentration of Anorexigenic Substance in Man,journal-article,False,1/1/73,1973.0,Experimental Biology and Medicine,"1535-3702,1535-3699",1535-3699,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-15T11:18:02.185005,2,"[{'given': 'L. W.', 'family': 'Belbeck', 'sequence': 'first'}, {'given': 'J. B.', 'family': 'Critz', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,00379727-142-36948
10.3181/00379727-138-35845,https://doi.org/10.3181/00379727-138-35845,The Relationship Between Postexereise Concentration of Serum Pyruvate and Physical Fitness,journal-article,False,10/1/71,1971.0,Experimental Biology and Medicine,"1535-3702,1535-3699",1535-3699,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-15T11:22:22.061927,2,"[{'given': 'P. L.', 'family': 'Schwartz', 'sequence': 'first'}, {'given': 'J. S.', 'family': 'Douglas', 'sequence': 'additional'}, {'given': 'H. W.', 'family': 'Carroll', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,00379727-138-35845
10.1177/000331977102200701,https://doi.org/10.1177/000331977102200701,A Reproducible Treadmill Test for Intermittent Claudication,journal-article,False,7/1/71,1971.0,Angiology,"0003-3197,1940-1574",0003-3197,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T22:50:12.844018,2,"[{'given': 'James D.', 'family': 'Colt', 'sequence': 'first', 'affiliation': [{'name': '2017 21st Street Bakersfield, California 73301'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,000331977102200701
10.1177/000331977002100106,https://doi.org/10.1177/000331977002100106,Classification of Cardiac Patients and Normal Subjects By Means of a Maximal Exercise Treadmill Test,journal-article,False,1/1/70,1970.0,Angiology,"0003-3197,1940-1574",0003-3197,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-19T05:15:42.300757,2,"[{'given': 'Mark E.', 'family': 'Lynch', 'sequence': 'first', 'affiliation': [{'name': 'Avon Professional Center West Avon Road Avon, Conn. 81612'}]}, {'given': 'Charles E.', 'family': 'McLean', 'sequence': 'additional', 'affiliation': [{'name': 'Avon Professional Center West Avon Road Avon, Conn. 81612'}]}, {'given': 'Arnold M.', 'family': 'Koff', 'sequence': 'additional', 'affiliation': [{'name': 'Avon Professional Center West Avon Road Avon, Conn. 81612'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,000331977002100106
10.1177/0954406220940335,https://doi.org/10.1177/0954406220940335,The influence of muscle fiber type on slow component of oxygen uptake kinetics,journal-article,False,7/7/20,2020.0,"Proceedings of the Institution of Mechanical Engineers, Part C: Journal of Mechanical Engineering Science","0954-4062,2041-2983",0954-4062,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-19T12:27:36.958043,2,"[{'ORCID': 'http://orcid.org/0000-0002-3109-2353', 'given': 'Liping', 'family': 'Qi', 'sequence': 'first', 'affiliation': [{'name': 'School of Biomedical Engineering, Dalian University of Technology, Dalian, Liaoning, China'}], 'authenticated-orcid': False}, {'given': 'Shuo', 'family': 'Guan', 'sequence': 'additional', 'affiliation': [{'name': 'School of Biomedical Engineering, Dalian University of Technology, Dalian, Liaoning, China'}]}, {'given': 'Dong-Dong', 'family': 'Zhou', 'sequence': 'additional', 'affiliation': [{'name': 'School of Biomedical Engineering, Dalian University of Technology, Dalian, Liaoning, China'}]}, {'given': 'Feng-Shan', 'family': 'Gao', 'sequence': 'additional', 'affiliation': [{'name': 'School of Physical Education and Kinesiology, Dalian University of Technology, Dalian, Liaoning, China'}]}, {'given': 'Li-Qing', 'family': 'Liu', 'sequence': 'additional', 'affiliation': [{'name': 'School of Physical Education and Kinesiology, Dalian University of Technology, Dalian, Liaoning, China'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0954406220940335
10.1177/00405175211006674,https://doi.org/10.1177/00405175211006674,Evaluation of physiological and psychophysical strain of security guards wearing stab-resistant body armor under a simulated patrol condition,journal-article,False,4/7/21,2021.0,Textile Research Journal,"0040-5175,1746-7748",0040-5175,False,False,SAGE Publications,False,closed,False,,,[],[],2021-04-09T21:10:11.614955,2,"[{'ORCID': 'http://orcid.org/0000-0002-3977-560X', 'given': 'Jie', 'family': 'Yang', 'sequence': 'first', 'affiliation': [{'name': 'College of Safety Science and Engineering, Xi’an University of Science and Technology, Xi’an, 710054, China'}], 'authenticated-orcid': False}, {'given': 'Qiqi', 'family': 'An', 'sequence': 'additional', 'affiliation': [{'name': 'College of Safety Science and Engineering, Xi’an University of Science and Technology, Xi’an, 710054, China'}]}, {'given': 'Yuchen', 'family': 'Wei', 'sequence': 'additional', 'affiliation': [{'name': 'State Key Laboratory of Explosion Science and Technology, Beijing Institute of Technology, Beijing, 100081, China'}]}, {'ORCID': 'http://orcid.org/0000-0003-3130-7534', 'given': 'Mengqi', 'family': 'Yuan', 'sequence': 'additional', 'affiliation': [{'name': 'State Key Laboratory of Explosion Science and Technology, Beijing Institute of Technology, Beijing, 100081, China'}], 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,00405175211006674
10.1260/174795408785100671,https://doi.org/10.1260/174795408785100671,Assessment Influence on Peak Power Output and Road Cycling Performance Prediction,journal-article,False,6/1/08,2008.0,International Journal of Sports Science & Coaching,"1747-9541,2048-397X",1747-9541,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T13:08:03.949785,2,"[{'given': 'Mark F.', 'family': 'Smith', 'sequence': 'first', 'affiliation': [{'name': 'Department of Sport, Coaching and Exercise Science, University of Lincoln, LN7 6TS, UK'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,174795408785100671
