doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,doi_redirect_SC,error
10.1519/14153.1,https://doi.org/10.1519/14153.1,Quantitation of Resistance Training Using the Session Rating of Perceived Exertion Method,journal-article,False,1/1/04,2004.0,The Journal of Strength and Conditioning Research,"1064-8011,1533-4287",1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-13T21:41:55.033416,2,"[{'given': 'Travis W.', 'family': 'Sweet', 'sequence': 'first'}, {'given': 'Carl', 'family': 'Foster', 'sequence': 'additional'}, {'given': 'Michael R.', 'family': 'McGuigan', 'sequence': 'additional'}, {'given': 'Glenn', 'family': 'Brice', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,409,
10.1519/13723.1,https://doi.org/10.1519/13723.1,Changes in Physical Fitness Parameters During a Competitive Field Hockey Season,journal-article,False,1/1/04,2004.0,The Journal of Strength and Conditioning Research,"1064-8011,1533-4287",1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T12:20:06.467551,2,"[{'given': 'Todd A.', 'family': 'Astorino'}, {'given': 'Peter A.', 'family': 'Tam'}, {'given': 'Jeremy C.', 'family': 'Rietschel'}, {'given': 'Stephen M.', 'family': 'Johnson'}, {'given': 'Thomas P.', 'family': 'Freedman'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,409,
10.1519/14523.1,https://doi.org/10.1519/14523.1,Physical Fitness Profile of Army ROTC Cadets,journal-article,False,1/1/04,2004.0,The Journal of Strength and Conditioning Research,"1064-8011,1533-4287",1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-16T08:39:23.193655,2,"[{'given': 'David Q.', 'family': 'Thomas', 'sequence': 'first'}, {'given': 'Samantha A.', 'family': 'Lumpp', 'sequence': 'additional'}, {'given': 'Jamee A.', 'family': 'Schreiber', 'sequence': 'additional'}, {'given': 'James A.', 'family': 'Keith', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,409,
10.1519/14954.1,https://doi.org/10.1519/14954.1,Cardiovascular Responses to a High-Volume Continuous Circuit Resistance Training Protocol,journal-article,False,1/1/04,2004.0,The Journal of Strength and Conditioning Research,"1064-8011,1533-4287",1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-19T06:55:52.603492,2,"[{'given': 'Lincoln A.', 'family': 'Gotshalk', 'sequence': 'first'}, {'given': 'Richard A.', 'family': 'Berger', 'sequence': 'additional'}, {'given': 'William J.', 'family': 'Kraemer', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,409,
10.1519/14183.1,https://doi.org/10.1519/14183.1,Effect of Selected Recovery Conditions on Performance of Repeated Bouts of Intermittent Cycling Separated by 24 Hours,journal-article,False,1/1/04,2004.0,The Journal of Strength and Conditioning Research,"1064-8011,1533-4287",1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2022-04-22T13:03:42.300810,2,"[{'given': 'Kirstin N.', 'family': 'Lane', 'sequence': 'first'}, {'given': 'H.A.', 'family': 'Wenger', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,409,
10.1519/r-13503.1,https://doi.org/10.1519/r-13503.1,The Relationships Between Local Muscular Endurance and Kinematic Changes During a Run to Exhaustion at v&Vdot;o2max,journal-article,False,1/1/04,2004.0,The Journal of Strength and Conditioning Research,"1064-8011,1533-4287",1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-16T19:19:48.779057,2,"[{'given': 'Philip R.', 'family': 'Hayes', 'sequence': 'first'}, {'given': 'Sarah J.', 'family': 'Bowen', 'sequence': 'additional'}, {'given': 'Emma J.', 'family': 'Davies', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,409,
10.1249/01.mss.0000142406.79093.90,https://doi.org/10.1249/01.mss.0000142406.79093.90,Physiological Responses during a Submaximal Cycle Test in Chronic Fatigue Syndrome,journal-article,False,10/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-14T03:44:09.885139,2,"[{'given': 'KAREN E.', 'family': 'WALLMAN', 'sequence': 'first'}, {'given': 'ALAN R.', 'family': 'MORTON', 'sequence': 'additional'}, {'given': 'CARMEL', 'family': 'GOODMAN', 'sequence': 'additional'}, {'given': 'ROBERT', 'family': 'GROVE', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,264) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/01.mss.0000142310.97274.94,https://doi.org/10.1249/01.mss.0000142310.97274.94,Validation of the Adult OMNI Scale of Perceived Exertion for Walking/Running Exercise,journal-article,False,10/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-14T04:20:34.262647,2,"[{'given': 'ALAN C.', 'family': 'UTTER', 'sequence': 'first'}, {'given': 'ROBERT J.', 'family': 'ROBERTSON', 'sequence': 'additional'}, {'given': 'J MATT', 'family': 'GREEN', 'sequence': 'additional'}, {'given': 'RICHARD R.', 'family': 'SUMINSKI', 'sequence': 'additional'}, {'given': 'STEVEN R.', 'family': 'MCANULTY', 'sequence': 'additional'}, {'given': 'and DAVID C.', 'family': 'NIEMAN', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,264) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/01.mss.0000142368.56816.e5,https://doi.org/10.1249/01.mss.0000142368.56816.e5,Fluid-Regulatory Hormone Responses during Cycling Exercise in Acute Hypobaric Hypoxia,journal-article,False,10/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T21:29:22.564990,2,"[{'given': 'OLIVIER', 'family': 'BOCQUERAZ', 'sequence': 'first'}, {'given': 'NATHALIE', 'family': 'KOULMANN', 'sequence': 'additional'}, {'given': 'BRUNO', 'family': 'GUIGAS', 'sequence': 'additional'}, {'given': 'CHANTAL', 'family': 'JIMENEZ', 'sequence': 'additional'}, {'given': 'BRUNO', 'family': 'MELIN', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,264) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/01.mss.0000142312.43629.d8,https://doi.org/10.1249/01.mss.0000142312.43629.d8,Responses of Children with Cerebral Palsy to Treadmill Walking Exercise in the Heat,journal-article,False,10/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-16T11:51:44.337164,2,"[{'given': 'DÉSIRÉE', 'family': 'MALTAIS', 'sequence': 'first'}, {'given': 'BOGUSLAW', 'family': 'WILK', 'sequence': 'additional'}, {'given': 'VISWANATH', 'family': 'UNNITHAN', 'sequence': 'additional'}, {'given': 'ODED', 'family': 'BAR-OR', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__dropdown-list-item   ""> is not clickable at point (264,263) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/01.mss.0000142403.93205.35,https://doi.org/10.1249/01.mss.0000142403.93205.35,Spectral Analysis of Heart Rate Variability during Exercise in Trained Subjects,journal-article,False,10/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T22:28:58.917528,2,"[{'given': 'AURÉLIEN P.', 'family': 'PICHON', 'sequence': 'first'}, {'given': 'CLAIRE', 'family': 'DE BISSCHOP', 'sequence': 'additional'}, {'given': 'MANUEL', 'family': 'ROULAUD', 'sequence': 'additional'}, {'given': 'ANDRÉ', 'family': 'DENJEAN', 'sequence': 'additional'}, {'given': 'YVES', 'family': 'PAPELIER', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/01.mss.0000142422.87805.74,https://doi.org/10.1249/01.mss.0000142422.87805.74,Different Effects of Two Regeneration Regimens on Immunological Parameters in Cyclists,journal-article,False,10/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-14T04:06:06.212964,2,"[{'given': 'TIM', 'family': 'MEYER', 'sequence': 'first'}, {'given': 'OLIVER', 'family': 'FAUDE', 'sequence': 'additional'}, {'given': 'AXEL', 'family': 'URHAUSEN', 'sequence': 'additional'}, {'given': 'JURGEN', 'family': 'SCHARHAG', 'sequence': 'additional'}, {'given': 'WILFRIED', 'family': 'KINDERMANN', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/01.mss.0000142299.42797.83,https://doi.org/10.1249/01.mss.0000142299.42797.83,A New Nonexercise-Based &OV0312;O2max Equation for Aerobically Trained Females,journal-article,False,10/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-04-21T17:56:08.602986,2,"[{'given': 'MOH H.', 'family': 'MALEK', 'sequence': 'first'}, {'given': 'TERRY J.', 'family': 'HOUSH', 'sequence': 'additional'}, {'given': 'DALE E.', 'family': 'BERGER', 'sequence': 'additional'}, {'given': 'JARED W.', 'family': 'COBURN', 'sequence': 'additional'}, {'given': 'TRAVIS W.', 'family': 'BECK', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,264) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/01.mss.0000142367.04918.5a,https://doi.org/10.1249/01.mss.0000142367.04918.5a,Influence of Crank Rate in Hand Cycling,journal-article,False,10/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T10:39:23.742352,2,"[{'given': 'JOERI', 'family': 'VERELLEN', 'sequence': 'first'}, {'given': 'DANIEL', 'family': 'THEISEN', 'sequence': 'additional'}, {'given': 'YVES', 'family': 'VANLANDEWIJCK', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/01.mss.0000142307.62181.37,https://doi.org/10.1249/01.mss.0000142307.62181.37,Exercise with the Intensity of the Individual Anaerobic Threshold in Acute Hypoxia,journal-article,False,10/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-14T11:48:05.483696,2,"[{'given': 'BIRGIT', 'family': 'FRIEDMANN', 'sequence': 'first'}, {'given': 'TIMM', 'family': 'BAUER', 'sequence': 'additional'}, {'given': 'ELMAR', 'family': 'MENOLD', 'sequence': 'additional'}, {'given': 'PETER', 'family': 'BARTSCH', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,264) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/01.mss.0000142405.51319.fb,https://doi.org/10.1249/01.mss.0000142405.51319.fb,Rate and Amplitude of Adaptation to Two Intensities of Exercise in Men Aged 65–75 yr,journal-article,False,10/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T13:41:00.751791,2,"[{'given': 'GREGORY', 'family': 'GASS', 'sequence': 'first'}, {'given': 'ELIZABETH', 'family': 'GASS', 'sequence': 'additional'}, {'given': 'JOHN', 'family': 'WICKS', 'sequence': 'additional'}, {'given': 'JAY', 'family': 'BROWNING', 'sequence': 'additional'}, {'given': 'GREGORY', 'family': 'BENNETT', 'sequence': 'additional'}, {'given': 'NORMAN', 'family': 'MORRIS', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/01.mss.0000142305.18543.34,https://doi.org/10.1249/01.mss.0000142305.18543.34,An Evaluation of the Predictive Validity and Reliability of Ventilatory Threshold,journal-article,False,10/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T19:46:25.037219,2,"[{'given': 'MARKUS', 'family': 'AMANN', 'sequence': 'first'}, {'given': 'ANDREW W.', 'family': 'SUBUDHI', 'sequence': 'additional'}, {'given': 'JIM', 'family': 'WALKER', 'sequence': 'additional'}, {'given': 'PATRICIA', 'family': 'EISENMAN', 'sequence': 'additional'}, {'given': 'BARRY', 'family': 'SHULTZ', 'sequence': 'additional'}, {'given': 'CARL', 'family': 'FOSTER', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__dropdown-list-item   ""> is not clickable at point (264,263) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/01.mss.0000139901.63911.75,https://doi.org/10.1249/01.mss.0000139901.63911.75,Thirst Sensations and AVP Responses at Rest and during Exercise-Cold Exposure,journal-article,False,9/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-14T03:50:14.724405,2,"[{'given': 'ROBERT W.', 'family': 'KENEFICK', 'sequence': 'first'}, {'given': 'MELISSA P.', 'family': 'HAZZARD', 'sequence': 'additional'}, {'given': 'NICHOLAS V.', 'family': 'MAHOOD', 'sequence': 'additional'}, {'given': 'JOHN W.', 'family': 'CASTELLANI', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,264) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/01.mss.0000139805.91675.5b,https://doi.org/10.1249/01.mss.0000139805.91675.5b,Effects of Preexercise Carbohydrate Ingestion on Mountain Bike Performance,journal-article,False,9/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T17:25:01.987430,2,"[{'given': 'TANYA', 'family': 'CRAMP', 'sequence': 'first'}, {'given': 'ELIZABETH', 'family': 'BROAD', 'sequence': 'additional'}, {'given': 'DAVID', 'family': 'MARTIN', 'sequence': 'additional'}, {'given': 'BARBARA J.', 'family': 'MEYER', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/01.mss.0000139898.30804.60,https://doi.org/10.1249/01.mss.0000139898.30804.60,Prevalence of Exercise-Induced Arterial Hypoxemia in Healthy Women,journal-article,False,9/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-14T13:21:43.547465,2,"[{'given': 'JENNIFER C.', 'family': 'RICHARDS', 'sequence': 'first'}, {'given': 'DONALD C.', 'family': 'MCKENZIE', 'sequence': 'additional'}, {'given': 'DARREN E. R.', 'family': 'WARBURTON', 'sequence': 'additional'}, {'given': 'JEREMY D.', 'family': 'ROAD', 'sequence': 'additional'}, {'given': 'A. WILLIAM', 'family': 'SHEEL', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/01.mss.0000139796.07843.1d,https://doi.org/10.1249/01.mss.0000139796.07843.1d,High Oxidation Rates from Combined Carbohydrates Ingested during Exercise,journal-article,False,9/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-13T22:48:54.253008,2,"[{'given': 'ROY L. P. G.', 'family': 'JENTJENS', 'sequence': 'first'}, {'given': 'JUUL', 'family': 'ACHTEN', 'sequence': 'additional'}, {'given': 'ASKER E.', 'family': 'JEUKENDRUP', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,264) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/01.mss.0000139892.69410.d8,https://doi.org/10.1249/01.mss.0000139892.69410.d8,The Effect of Glucose Infusion on Glucose Kinetics during a 1-h Time Trial,journal-article,False,9/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T03:17:20.498620,2,"[{'given': 'JAMES M.', 'family': 'CARTER', 'sequence': 'first'}, {'given': 'ASKER E.', 'family': 'JEUKENDRUP', 'sequence': 'additional'}, {'given': 'CHRIS H.', 'family': 'MANN', 'sequence': 'additional'}, {'given': 'DAVID A.', 'family': 'JONES', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1519/r-12722.1,https://doi.org/10.1519/r-12722.1,The Effect of High-Load vs. High-Repetition Training on Endurance Performance,journal-article,False,1/1/04,2004.0,The Journal of Strength and Conditioning Research,"1064-8011,1533-4287",1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-13T10:19:06.090721,2,"[{'given': 'William P.', 'family': 'Ebben'}, {'given': 'Alan G.', 'family': 'Kindler'}, {'given': 'Kerri A.', 'family': 'Chirdon'}, {'given': 'Nina C.', 'family': 'Jenkins'}, {'given': 'Aaron J.', 'family': 'Polichnowski'}, {'given': 'Alexander V.', 'family': 'Ng'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,409,
10.1519/13042.1,https://doi.org/10.1519/13042.1,A Physiological Appraisal of Aerobic Riding in Women,journal-article,False,1/1/04,2004.0,The Journal of Strength and Conditioning Research,"1064-8011,1533-4287",1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-19T06:43:19.803645,2,"[{'given': 'Shamim', 'family': 'Khan'}, {'given': 'Edith M.', 'family': 'Peters'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,409,
10.1519/1533-4287(2004)18<522:teossb>2.0.co;2,https://doi.org/10.1519/1533-4287(2004)18<522:teossb>2.0.co;2,The Effect of Short-Term Swiss Ball Training on Core Stability and Running Economy,journal-article,False,1/1/04,2004.0,The Journal of Strength and Conditioning Research,"1064-8011,1533-4287",1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-16T23:10:06.393578,2,"[{'given': 'Robert', 'family': 'Stanton', 'sequence': 'first'}, {'given': 'Peter R.', 'family': 'Reaburn', 'sequence': 'additional'}, {'given': 'Brendan', 'family': 'Humphries', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,409,
10.1519/11612.1,https://doi.org/10.1519/11612.1,Excess Postexercise Oxygen Consumption Following Acute Aerobic and Resistance Exercise in Women Who Are Lean or Obese,journal-article,False,1/1/04,2004.0,The Journal of Strength and Conditioning Research,"1064-8011,1533-4287",1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-13T05:49:56.868155,2,"[{'given': 'April D.', 'family': 'Crommett'}, {'given': 'Stephen J.', 'family': 'Kinzey'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,409,
10.1519/1533-4287(2004)18<463:peococ>2.0.co;2,https://doi.org/10.1519/1533-4287(2004)18<463:peococ>2.0.co;2,Physiologic Effects of Caffeine on Cross-Country Runners,journal-article,False,1/1/04,2004.0,The Journal of Strength and Conditioning Research,"1064-8011,1533-4287",1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-03-04T03:50:55.337425,2,"[{'given': 'Larry J.', 'family': 'Birnbaum', 'sequence': 'first'}, {'given': 'Jacob D.', 'family': 'Herbst', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,409,
10.1249/01.mss.0000135794.01507.48,https://doi.org/10.1249/01.mss.0000135794.01507.48,Accuracy of Polar S410 Heart Rate Monitor to Estimate Energy Cost of Exercise,journal-article,False,8/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-04-26T22:49:12.490618,2,"[{'given': 'SCOTT E.', 'family': 'CROUTER', 'sequence': 'first'}, {'given': 'CAROLYN', 'family': 'ALBRIGHT', 'sequence': 'additional'}, {'given': 'DAVID R.', 'family': 'BASSETT', 'suffix': 'JR.', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/01.mss.0000135774.28494.19,https://doi.org/10.1249/01.mss.0000135774.28494.19,Validation of a New Method for Estimating &OV0312;O2max Based on &OV0312;O2 Reserve,journal-article,False,8/1/04,2004.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-04-22T09:55:03.781214,2,"[{'given': 'DAVID P.', 'family': 'SWAIN', 'sequence': 'first'}, {'given': 'JAMES A.', 'family': 'PARROTT', 'sequence': 'additional'}, {'given': 'ANNA R.', 'family': 'BENNETT', 'sequence': 'additional'}, {'given': 'J. DAVID', 'family': 'BRANCH', 'sequence': 'additional'}, {'given': 'ELIZABETH A.', 'family': 'DOWLING', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,264) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
