doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,best_oa_location,first_oa_location
10.1007/s001250050277,https://doi.org/10.1007/s001250050277,Cardiovascular response to exercise in diabetic patients: influence of autonomic neuropathy of different severity,journal-article,False,1995-01-01,1995,Diabetologia,"0012-186X,1432-0428",0012-186X,False,False,Springer Science and Business Media LLC,True,bronze,False,"[{'updated': '2019-03-01T20:54:50.381123', 'url': 'https://link.springer.com/content/pdf/10.1007%2FBF00400101.pdf', 'url_for_pdf': 'https://link.springer.com/content/pdf/10.1007%2FBF00400101.pdf', 'url_for_landing_page': 'https://doi.org/10.1007/s001250050277', 'evidence': 'open (via free pdf)', 'license': None, 'version': 'publishedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': None}]",[],2021-01-13T13:11:58.267074,2,"[{'given': 'P.', 'family': 'Bottini', 'sequence': 'first'}, {'given': 'C.', 'family': 'Tantucci', 'sequence': 'additional'}, {'given': 'L.', 'family': 'Scionti', 'sequence': 'additional'}, {'given': 'M. L.', 'family': 'Dottorini', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Puxeddu', 'sequence': 'additional'}, {'given': 'G.', 'family': 'Reboldi', 'sequence': 'additional'}, {'given': 'G. B.', 'family': 'Bolli', 'sequence': 'additional'}, {'given': 'G.', 'family': 'Casucci', 'sequence': 'additional'}, {'given': 'F.', 'family': 'Santeusanio', 'sequence': 'additional'}, {'given': 'C. A.', 'family': 'Sorbini', 'sequence': 'additional'}, {'given': 'P.', 'family': 'Brunetti', 'sequence': 'additional'}]",2019-03-01T20:54:50.381123,https://link.springer.com/content/pdf/10.1007%2FBF00400101.pdf,https://link.springer.com/content/pdf/10.1007%2FBF00400101.pdf,https://doi.org/10.1007/s001250050277,open (via free pdf),,publishedVersion,publisher,True,,,,,2019-03-01T20:54:50.381123,https://link.springer.com/content/pdf/10.1007%2FBF00400101.pdf,https://link.springer.com/content/pdf/10.1007%2FBF00400101.pdf,https://doi.org/10.1007/s001250050277,open (via free pdf),,publishedVersion,publisher,True,,,,,,
10.2466/pms.96.3.1239-1251,https://doi.org/10.2466/pms.96.3.1239-1251,JOG-WALK TRAINING IN CARDIORESPERATORY FITNESS OF ADULTS WITH DOWN SYNDROME,journal-article,False,2003-01-01,2003,Perceptual and Motor Skills,0031-5125,0031-5125,False,False,SAGE Publications,False,closed,False,[],[],2021-01-18T06:42:47.856619,2,"[{'given': 'VASSILIS', 'family': 'TSIMARAS'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1378/chest.101.5_supplement.199s,https://doi.org/10.1378/chest.101.5_supplement.199s,Gas Exchange Kinetics in Heart Transplant Recipients,journal-article,False,1992-05-01,1992,Chest,0012-3692,0012-3692,False,False,Elsevier BV,False,closed,False,[],[],2021-01-13T05:33:36.049382,2,"[{'given': 'Paolo', 'family': 'Cerretelli', 'sequence': 'first'}, {'given': 'Claudio', 'family': 'Marconi', 'sequence': 'additional'}, {'given': 'Michael', 'family': 'Meyer', 'sequence': 'additional'}, {'given': 'Guido', 'family': 'Ferretti', 'sequence': 'additional'}, {'given': 'Bruno', 'family': 'Grassi', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.33549/physiolres.930898,https://doi.org/10.33549/physiolres.930898,Comparison of the blood redox status between long-distance and short-distance runners,journal-article,False,2006-01-01,2006,Physiological Research,"1802-9973,0862-8408",0862-8408,True,True,Institute of Physiology of the Czech Academy of Sciences,True,gold,False,"[{'updated': '2022-06-28T17:02:08.434378', 'url': 'https://doi.org/10.33549/physiolres.930898', 'url_for_pdf': None, 'url_for_landing_page': 'https://doi.org/10.33549/physiolres.930898', 'evidence': 'oa journal (via doaj)', 'license': 'cc-by-nc', 'version': 'publishedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': '2006-01-01'}]",[],2022-05-14T21:01:10.341101,2,"[{'given': 'IA', 'family': 'Kostaropoulos', 'sequence': 'first'}, {'given': 'MG', 'family': 'Nikolaidis', 'sequence': 'additional'}, {'given': 'AZ', 'family': 'Jamurtas', 'sequence': 'additional'}, {'given': 'GV', 'family': 'Ikonomou', 'sequence': 'additional'}, {'given': 'V', 'family': 'Makrygiannis', 'sequence': 'additional'}, {'given': 'G', 'family': 'Papadopoulos', 'sequence': 'additional'}, {'given': 'D', 'family': 'Ouretas', 'sequence': 'additional'}]",2022-06-28T17:02:08.434378,https://doi.org/10.33549/physiolres.930898,,https://doi.org/10.33549/physiolres.930898,oa journal (via doaj),cc-by-nc,publishedVersion,publisher,True,,,,2006-01-01,2022-06-28T17:02:08.434378,https://doi.org/10.33549/physiolres.930898,,https://doi.org/10.33549/physiolres.930898,oa journal (via doaj),cc-by-nc,publishedVersion,publisher,True,,,,2006-01-01,,
10.1076/1381-3455(199908)107:04;1-q;ft280,https://doi.org/10.1076/1381-3455(199908)107:04;1-q;ft280,Oxygen Deficit is Related to the Exercise Time to Exhaustion at Maximal Aerobic Speed in Middle Distance Runners,journal-article,False,1999-10-01,1999,Archives of Physiology and Biochemistry,1381-3455,1381-3455,False,False,Informa UK Limited,False,closed,False,[],[],2021-01-16T05:34:57.799879,2,"[{'given': 'J. C.', 'family': 'Renoux'}, {'given': 'B.', 'family': 'Petit'}, {'given': 'V.', 'family': 'Billat'}, {'given': 'J. P.', 'family': 'Koralsztein'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/1099-0496(200102)31:2<126::aid-ppul1020>3.3.co;2-v,https://doi.org/10.1002/1099-0496(200102)31:2<126::aid-ppul1020>3.3.co;2-v,Predicted maximal oxygen uptake in normal Hong Kong Chinese schoolchildren and those with respiratory diseases,journal-article,False,2001-02-01,2001,Pediatric Pulmonology,"8755-6863,1099-0496",1099-0496,False,False,Wiley-Blackwell,False,closed,False,[],[],2021-01-18T02:27:36.500067,2,"[{'given': 'Tze Wai', 'family': 'Wong'}, {'given': 'T.S.', 'family': 'Yu'}, {'given': 'X.R.', 'family': 'Wang'}, {'given': 'P.', 'family': 'Robinson'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.2466/pms.97.8.1150-1162,https://doi.org/10.2466/pms.97.8.1150-1162,INFLUENCE OF THE TYPE OF TRAINING SPORT PRACTISED ON PSYCHOLOGICAL AND PHYSIOLOGICAL PARAMETERS DURING EXHAUSTING ENDURANCE EXERCISES,journal-article,False,2003-01-01,2003,Perceptual and Motor Skills,0031-5125,0031-5125,False,False,SAGE Publications,False,closed,False,[],[],2021-01-19T11:15:27.010123,2,"[{'given': 'M.', 'family': 'GARCI'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1017/s0958067000020662,https://doi.org/10.1017/s0958067000020662,Modelling the influence of fat-free mass and physical activity on the decline in maximal oxygen uptake with age in older humans,journal-article,False,2000-11-01,2000,Experimental Physiology,0958-0670,0958-0670,False,False,Wiley-Blackwell,False,closed,False,[],[],2021-01-19T06:00:06.804378,2,"[{'given': 'Catherine E.', 'family': 'Amara'}, {'given': 'John J.', 'family': 'Koval'}, {'given': 'Patrick J.', 'family': 'Johnson'}, {'given': 'Donald H.', 'family': 'Paterson'}, {'given': 'Edward M.', 'family': 'Winter'}, {'given': 'David A.', 'family': 'Cunningham'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.2466/pms.99.3.1061-1070,https://doi.org/10.2466/pms.99.3.1061-1070,Effect of Physical Exercise on Human Preference for Solutions of Various Sweet Substances,journal-article,False,2004-12-01,2004,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,[],[],2021-01-16T03:38:06.342924,2,"[{'given': 'Tsuyoshi', 'family': 'Horio', 'sequence': 'first', 'affiliation': [{'name': 'College of Nutrition, Koshien University'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.2466/pms.95.7.1035-1046,https://doi.org/10.2466/pms.95.7.1035-1046,VENTILATORY THRESHOLDS IN ARM AND LEG EXERCISES WITH SPONTANEOUSLY CHOSEN CRANK AND PEDAL RATES,journal-article,False,2002-01-01,2002,Perceptual and Motor Skills,0031-5125,0031-5125,False,False,SAGE Publications,False,closed,False,[],[],2021-01-18T03:38:58.715704,2,"[{'given': 'JEANNE', 'family': 'DEKERLE', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1017/s0958067000020431,https://doi.org/10.1017/s0958067000020431,Carbohydrate ingestion prior to exercise augments the exercise-induced activation of the pyruvate dehydrogenase complex in human skeletal muscle,journal-article,False,2000-09-01,2000,Experimental Physiology,0958-0670,0958-0670,False,False,Wiley-Blackwell,False,closed,False,[],[],2021-01-14T02:22:52.817232,2,"[{'given': 'K.', 'family': 'Tsintzas'}, {'given': 'C.', 'family': 'Williams'}, {'given': 'D.', 'family': 'Constantin-Teodosiu'}, {'given': 'E.', 'family': 'Hultman'}, {'given': 'L.', 'family': 'Boobis'}, {'given': 'P.', 'family': 'Greenhaff'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.2466/pms.99.7.1091-1096,https://doi.org/10.2466/pms.99.7.1091-1096,MODALITIES OF SUBMAXIMAL EXERCISES ON RATINGS OF PERCEIVED EXERTION BY YOUNG GIRLS: A PILOT STUDY,journal-article,False,2004-01-01,2004,Perceptual and Motor Skills,0031-5125,0031-5125,False,False,SAGE Publications,False,closed,False,[],[],2021-01-17T03:26:32.118992,2,"[{'given': 'NORDINE', 'family': 'LAZAAR'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1249/mss.0000000000002863,https://doi.org/10.1249/mss.0000000000002863,Disparate Mechanisms of Fatigability in Response to Prolonged Running versus Cycling of Matched Intensity and Duration,journal-article,False,2022-01-21,2022,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,[],[],2022-01-24T21:01:22.119728,2,"[{'given': 'Callum G', 'family': 'Brownstein', 'sequence': 'first'}, {'given': 'Mélanie', 'family': 'Metra', 'sequence': 'additional'}, {'given': 'Frederic Sabater', 'family': 'Pastor', 'sequence': 'additional'}, {'given': 'Robin', 'family': 'Faricier', 'sequence': 'additional'}, {'given': 'Guillaume Y', 'family': 'Millet', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1519/jsc.0000000000003938,https://doi.org/10.1519/jsc.0000000000003938,Running Training Combined With Blood Flow Restriction Increases Cardiopulmonary Function and Muscle Strength in Endurance Athletes,journal-article,False,2021-03-08,2021,Journal of Strength and Conditioning Research,1064-8011,1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,[],[],2021-03-29T21:02:11.867030,2,"[{'given': 'Yun-Tsung', 'family': 'Chen', 'sequence': 'first'}, {'given': 'Yao-Yi', 'family': 'Hsieh', 'sequence': 'additional'}, {'given': 'Jen-Yu', 'family': 'Ho', 'sequence': 'additional'}, {'given': 'Tung-Yi', 'family': 'Lin', 'sequence': 'additional'}, {'given': 'Jung-Charng', 'family': 'Lin', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.archger.2022.104717,https://doi.org/10.1016/j.archger.2022.104717,Moderate exercise combined with metformin-treatment improves mitochondrial bioenergetics of the quadriceps muscle of old female Wistar rats,journal-article,False,2022-05-01,2022,Archives of Gerontology and Geriatrics,0167-4943,0167-4943,False,False,Elsevier BV,False,closed,False,[],[],2022-05-12T21:03:25.126375,2,"[{'given': 'Stefanie Paola', 'family': 'López-Cervantes', 'sequence': 'first'}, {'given': 'Norma Silvia', 'family': 'Sánchez', 'sequence': 'additional'}, {'given': 'Martha', 'family': 'Calahorra', 'sequence': 'additional'}, {'given': 'Beatriz', 'family': 'Mena-Montes', 'sequence': 'additional'}, {'given': 'Gibrán', 'family': 'Pedraza-Vázquez', 'sequence': 'additional'}, {'given': 'David', 'family': 'Hernández-Álvarez', 'sequence': 'additional'}, {'given': 'Mercedes', 'family': 'Esparza-Perusquía', 'sequence': 'additional'}, {'given': 'Antonio', 'family': 'Peña', 'sequence': 'additional'}, {'given': 'Norma Edith', 'family': 'López-Díazguerrero', 'sequence': 'additional'}, {'given': 'Adriana', 'family': 'Alarcón-Aguilar', 'sequence': 'additional'}, {'given': 'Armando', 'family': 'Luna-López', 'sequence': 'additional'}, {'given': 'Óscar', 'family': 'Flores-Herrera', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0002-2884-8770', 'given': 'Mina', 'family': 'Königsberg', 'sequence': 'additional', 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2022.103910,https://doi.org/10.1016/j.resp.2022.103910,Development potentials of commonly used high-intensity training strategies on central and peripheral components of maximal oxygen consumption,journal-article,False,2022-04-01,2022,Respiratory Physiology &amp; Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,[],[],2022-04-09T21:05:00.382639,2,"[{'given': 'Gorkem Aybars', 'family': 'Balci', 'sequence': 'first'}, {'given': 'Hakan', 'family': 'As', 'sequence': 'additional'}, {'given': 'Ozgur', 'family': 'Ozkaya', 'sequence': 'additional'}, {'given': 'Muzaffer', 'family': 'Colakoglu', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1186/s13102-022-00492-4,https://doi.org/10.1186/s13102-022-00492-4,Validity of trunk acceleration measurement with a chest-worn monitor for assessment of physical activity intensity,journal-article,False,2022-06-10,2022,"BMC Sports Science, Medicine and Rehabilitation",2052-1847,2052-1847,True,True,Springer Science and Business Media LLC,True,gold,True,"[{'updated': '2022-06-28T17:02:48.137266', 'url': 'https://bmcsportsscimedrehabil.biomedcentral.com/track/pdf/10.1186/s13102-022-00492-4', 'url_for_pdf': 'https://bmcsportsscimedrehabil.biomedcentral.com/track/pdf/10.1186/s13102-022-00492-4', 'url_for_landing_page': 'https://doi.org/10.1186/s13102-022-00492-4', 'evidence': 'oa journal (via doaj)', 'license': 'cc-by', 'version': 'publishedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': '2022-06-10'}, {'updated': '2022-06-28T17:02:48.137459', 'url': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9185863', 'url_for_pdf': None, 'url_for_landing_page': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9185863', 'evidence': 'oa repository (via pmcid lookup)', 'license': None, 'version': 'publishedVersion', 'host_type': 'repository', 'is_best': False, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': None}]",[],2022-06-15T17:17:03.082912,2,"[{'given': 'Masahiko', 'family': 'Mukaino', 'sequence': 'first'}, {'given': 'Takayuki', 'family': 'Ogasawara', 'sequence': 'additional'}, {'given': 'Hirotaka', 'family': 'Matsuura', 'sequence': 'additional'}, {'given': 'Yasushi', 'family': 'Aoshima', 'sequence': 'additional'}, {'given': 'Takuya', 'family': 'Suzuki', 'sequence': 'additional'}, {'given': 'Shotaro', 'family': 'Furuzawa', 'sequence': 'additional'}, {'given': 'Masumi', 'family': 'Yamaguchi', 'sequence': 'additional'}, {'given': 'Hiroshi', 'family': 'Nakashima', 'sequence': 'additional'}, {'given': 'Eiichi', 'family': 'Saitoh', 'sequence': 'additional'}, {'given': 'Shingo', 'family': 'Tsukada', 'sequence': 'additional'}, {'given': 'Yohei', 'family': 'Otaka', 'sequence': 'additional'}]",2022-06-28T17:02:48.137266,https://bmcsportsscimedrehabil.biomedcentral.com/track/pdf/10.1186/s13102-022-00492-4,https://bmcsportsscimedrehabil.biomedcentral.com/track/pdf/10.1186/s13102-022-00492-4,https://doi.org/10.1186/s13102-022-00492-4,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2022-06-10,2022-06-28T17:02:48.137266,https://bmcsportsscimedrehabil.biomedcentral.com/track/pdf/10.1186/s13102-022-00492-4,https://bmcsportsscimedrehabil.biomedcentral.com/track/pdf/10.1186/s13102-022-00492-4,https://doi.org/10.1186/s13102-022-00492-4,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2022-06-10,,
10.1007/s00246-022-02943-8,https://doi.org/10.1007/s00246-022-02943-8,Exercise Capacity in Patients with Pulmonary Atresia with Intact Ventricular Septum: Does the Type of Surgical Repair Matter?,journal-article,False,2022-06-09,2022,Pediatric Cardiology,"0172-0643,1432-1971",0172-0643,False,False,Springer Science and Business Media LLC,False,closed,False,[],[],2022-06-09T21:01:18.907045,2,"[{'given': 'Anusha', 'family': 'Konduri', 'sequence': 'first'}, {'given': 'Chenni', 'family': 'Sriram', 'sequence': 'additional'}, {'given': 'Deemah', 'family': 'Mahadin', 'sequence': 'additional'}, {'given': 'Sanjeev', 'family': 'Aggarwal', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1113/ep090422,https://doi.org/10.1113/ep090422,The effect of acute intradermal administration of ascorbate on heat loss responses in older adults with uncomplicated controlled hypertension,journal-article,False,2022-05-21,2022,Experimental Physiology,"0958-0670,1469-445X",0958-0670,False,False,Wiley,False,closed,False,[],[],2022-05-21T21:00:46.048907,2,"[{'ORCID': 'http://orcid.org/0000-0001-9696-8291', 'given': 'Naoto', 'family': 'Fujii', 'sequence': 'first', 'affiliation': [{'name': 'Faculty of Health and Sport Sciences University of Tsukuba  Tsukuba City Japan'}], 'authenticated-orcid': False}, {'given': 'Robert D.', 'family': 'Meade', 'sequence': 'additional', 'affiliation': [{'name': 'Human and Environmental Physiology Research Unit School of Human Kinetics University of Ottawa  Ottawa Canada'}]}, {'given': 'Madison D.', 'family': 'Schmidt', 'sequence': 'additional', 'affiliation': [{'name': 'Human and Environmental Physiology Research Unit School of Human Kinetics University of Ottawa  Ottawa Canada'}]}, {'given': 'Kelli E.', 'family': 'King', 'sequence': 'additional', 'affiliation': [{'name': 'Human and Environmental Physiology Research Unit School of Human Kinetics University of Ottawa  Ottawa Canada'}]}, {'given': 'Pierre', 'family': 'Boulay', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Physical Activity Sciences University of Sherbrooke  Sherbrooke Canada'}]}, {'given': 'Marcel', 'family': 'Ruzicka', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Nephrology Department of Medicine University of Ottawa  Ottawa Canada'}]}, {'ORCID': 'http://orcid.org/0000-0001-9451-6937', 'given': 'Tatsuro', 'family': 'Amano', 'sequence': 'additional', 'affiliation': [{'name': 'Laboratory for Exercise and Environmental Physiology Faculty of Education Niigata University  Niigata Japan'}], 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0001-8683-6973', 'given': 'Glen P.', 'family': 'Kenny', 'sequence': 'additional', 'affiliation': [{'name': 'Human and Environmental Physiology Research Unit School of Human Kinetics University of Ottawa  Ottawa Canada'}, {'name': 'Clinical Epidemiology Program Ottawa Hospital Research Institute  Ottawa Canada'}], 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3389/fphys.2022.892247,https://doi.org/10.3389/fphys.2022.892247,"Hemoglobin Mass, Blood Volume and VO2max of Trained and Untrained Children and Adolescents Living at Different Altitudes",journal-article,False,2022-06-03,2022,Frontiers in Physiology,1664-042X,1664-042X,True,True,Frontiers Media SA,True,gold,True,"[{'updated': '2022-06-28T17:02:57.120997', 'url': 'https://www.frontiersin.org/articles/10.3389/fphys.2022.892247/pdf', 'url_for_pdf': 'https://www.frontiersin.org/articles/10.3389/fphys.2022.892247/pdf', 'url_for_landing_page': 'https://doi.org/10.3389/fphys.2022.892247', 'evidence': 'oa journal (via doaj)', 'license': 'cc-by', 'version': 'publishedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': '2022-06-03'}, {'updated': '2022-06-28T17:02:57.121109', 'url': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9204197', 'url_for_pdf': None, 'url_for_landing_page': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9204197', 'evidence': 'oa repository (via pmcid lookup)', 'license': None, 'version': 'publishedVersion', 'host_type': 'repository', 'is_best': False, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': None}]",[],2022-06-23T08:01:33.241809,2,"[{'given': 'Erica Mabel', 'family': 'Mancera-Soto', 'sequence': 'first'}, {'given': 'Diana Marcela', 'family': 'Ramos-Caballero', 'sequence': 'additional'}, {'given': 'Joel A.', 'family': 'Rojas J.', 'sequence': 'additional'}, {'given': 'Lohover', 'family': 'Duque', 'sequence': 'additional'}, {'given': 'Sandra', 'family': 'Chaves-Gomez', 'sequence': 'additional'}, {'given': 'Edgar', 'family': 'Cristancho-Mejía', 'sequence': 'additional'}, {'given': 'Walter Franz-Joachim', 'family': 'Schmidt', 'sequence': 'additional'}]",2022-06-28T17:02:57.120997,https://www.frontiersin.org/articles/10.3389/fphys.2022.892247/pdf,https://www.frontiersin.org/articles/10.3389/fphys.2022.892247/pdf,https://doi.org/10.3389/fphys.2022.892247,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2022-06-03,2022-06-28T17:02:57.120997,https://www.frontiersin.org/articles/10.3389/fphys.2022.892247/pdf,https://www.frontiersin.org/articles/10.3389/fphys.2022.892247/pdf,https://doi.org/10.3389/fphys.2022.892247,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2022-06-03,,
