doi,CR_status_code,publisher_status_code,error,doi_suffix,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date
10.1111/j.1748-1716.1983.tb07190.x,200,500.0,,j.1748-1716.1983.tb07190.x,https://doi.org/10.1111/j.1748-1716.1983.tb07190.x,Muscle lactate accumulation during exercise following β-adrenergic blockade,journal-article,False,1/1/83,1983.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-19T01:46:14.660426,2,"[{'given': 'P.', 'family': 'KAISER', 'sequence': 'first'}, {'given': 'P. A.', 'family': 'TESCH', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1475-097x.1983.tb00705.x,200,500.0,,j.1475-097x.1983.tb00705.x,https://doi.org/10.1111/j.1475-097x.1983.tb00705.x,Failure of endurance training to alter the cardiovascular response to static contraction,journal-article,False,6/1/83,1983.0,Clinical Physiology,"0144-5979,1365-2281",0144-5979,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T02:57:54.428533,2,"[{'given': 'Douglas R.', 'family': 'Seals', 'sequence': 'first'}, {'given': 'David R.', 'family': 'Sinacore', 'sequence': 'additional'}, {'given': 'Ben F.', 'family': 'Hurley', 'sequence': 'additional'}, {'given': 'Patti M.', 'family': 'Nemeth', 'sequence': 'additional'}, {'given': 'James M.', 'family': 'Hagberg', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1475-097x.1983.tb00691.x,200,500.0,,j.1475-097x.1983.tb00691.x,https://doi.org/10.1111/j.1475-097x.1983.tb00691.x,Effect of digoxin on physical performance in healthy man,journal-article,False,12/1/83,1983.0,Clinical Physiology,"0144-5979,1365-2281",0144-5979,False,False,Wiley,False,closed,False,,,[],[],2021-01-17T03:35:38.511125,2,"[{'given': 'Kerstin', 'family': 'Sundqvist', 'sequence': 'first'}, {'given': 'Bo', 'family': 'Berglund', 'sequence': 'additional'}, {'given': 'Tomas', 'family': 'Jogestrand', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1983.tb07199.x,200,500.0,,j.1748-1716.1983.tb07199.x,https://doi.org/10.1111/j.1748-1716.1983.tb07199.x,Dissociation of training effects on skeletal muscle mitochondrial enzymes and myoglobin in man,journal-article,False,2/1/83,1983.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T11:27:23.396285,2,"[{'given': 'JAN', 'family': 'SVEDENHAG', 'sequence': 'first'}, {'given': 'JAN', 'family': 'HENRIKSSON', 'sequence': 'additional'}, {'given': 'CHRISTER', 'family': 'SYLVÉN', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1540-8159.1983.tb04398.x,200,500.0,,j.1540-8159.1983.tb04398.x,https://doi.org/10.1111/j.1540-8159.1983.tb04398.x,Central Body Temperature as a Guide to Optimal Heart Rate,journal-article,False,3/1/83,1983.0,Pacing and Clinical Electrophysiology,"0147-8389,1540-8159",0147-8389,False,False,Wiley,False,closed,False,,,[],[],2021-02-13T10:53:28.170919,2,"[{'given': 'JERRY C.', 'family': 'GRIFFIN', 'sequence': 'first'}, {'given': 'KENNETH R.', 'family': 'JUTZY', 'sequence': 'additional'}, {'given': 'JOHN P.', 'family': 'CLAUDE', 'sequence': 'additional'}, {'given': 'JAMES W.', 'family': 'KNUTTI', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1475-097x.1982.tb00031.x,200,500.0,,j.1475-097x.1982.tb00031.x,https://doi.org/10.1111/j.1475-097x.1982.tb00031.x,Augmentation of exercise ventilation by medroxyprogesterone acetate,journal-article,False,8/1/82,1982.0,Clinical Physiology,"0144-5979,1365-2281",0144-5979,False,False,Wiley,False,closed,False,,,[],[],2021-01-19T03:19:19.563236,2,"[{'given': 'H. T.', 'family': 'Robertson', 'sequence': 'first'}, {'given': 'R. B.', 'family': 'Schoene', 'sequence': 'additional'}, {'given': 'D. J.', 'family': 'Pierson', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1475-097x.1982.tb00032.x,200,500.0,,j.1475-097x.1982.tb00032.x,https://doi.org/10.1111/j.1475-097x.1982.tb00032.x,Metabolic adaptations in post-exercise recovery,journal-article,False,8/1/82,1982.0,Clinical Physiology,"0144-5979,1365-2281",0144-5979,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T21:37:26.249767,2,"[{'given': 'G.', 'family': 'Krzentowski', 'sequence': 'first'}, {'given': 'F.', 'family': 'Pirnay', 'sequence': 'additional'}, {'given': 'A. S.', 'family': 'Luyckx', 'sequence': 'additional'}, {'given': 'N.', 'family': 'Pallikarakis', 'sequence': 'additional'}, {'given': 'M.', 'family': 'Lacroix', 'sequence': 'additional'}, {'given': 'F.', 'family': 'Mosora', 'sequence': 'additional'}, {'given': 'P. J.', 'family': 'Lefèbvre', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1982.tb07007.x,200,500.0,,j.1748-1716.1982.tb07007.x,https://doi.org/10.1111/j.1748-1716.1982.tb07007.x,Lactate accumulation in muscle and blood during submaximal exercise,journal-article,False,3/1/82,1982.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-19T05:53:23.687178,2,"[{'given': 'P. A.', 'family': 'TESCH', 'sequence': 'first'}, {'given': 'W. L.', 'family': 'DANIELS', 'sequence': 'additional'}, {'given': 'D. S.', 'family': 'SHARP', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1651-2227.1982.tb09482.x,200,500.0,,j.1651-2227.1982.tb09482.x,https://doi.org/10.1111/j.1651-2227.1982.tb09482.x,MAXIMAL OXYGEN UPTAKE IN RELATION TO AGE IN BLIND AND NORMAL BOYS AND GIRLS,journal-article,False,7/1/82,1982.0,Acta Paediatrica,"0803-5253,1651-2227",0803-5253,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T12:43:05.977104,2,"[{'given': 'S.', 'family': 'SUNDBERG', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.0954-6820.1982.tb03207.x,200,500.0,,j.0954-6820.1982.tb03207.x,https://doi.org/10.1111/j.0954-6820.1982.tb03207.x,How Should Functional Impairment in Mitral Valve Disease Be Evaluated?,journal-article,False,4/24/09,2009.0,Acta Medica Scandinavica,0001-6101,0001-6101,False,False,Wiley,False,closed,False,,,[],[],2021-01-18T22:08:28.249408,2,"[{'given': 'Kari', 'family': 'Niemelä', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1981.tb06854.x,200,500.0,,j.1748-1716.1981.tb06854.x,https://doi.org/10.1111/j.1748-1716.1981.tb06854.x,"Adaptive changes in work capacity, skeletal muscle capillarization and enzyme levels during training and detraining",journal-article,False,9/1/81,1981.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-14T07:22:54.648386,2,"[{'given': 'KLAUS', 'family': 'KLAUSEN', 'sequence': 'first'}, {'given': 'LARS BO', 'family': 'ANDERSEN', 'sequence': 'additional'}, {'given': 'INGE', 'family': 'PELLE', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1980.tb06600.x,200,500.0,,j.1748-1716.1980.tb06600.x,https://doi.org/10.1111/j.1748-1716.1980.tb06600.x,Non-autonomic component in bradycardia of endurance trained men at rest and during exercise,journal-article,False,7/1/80,1980.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-19T10:38:38.838460,2,"[{'given': 'STEVEN F.', 'family': 'LEWIS', 'sequence': 'first'}, {'given': 'EVA', 'family': 'NYLANDER', 'sequence': 'additional'}, {'given': 'PRAM', 'family': 'GAD', 'sequence': 'additional'}, {'given': 'NILS-HOLGER', 'family': 'ARESKOG', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1980.tb06532.x,200,500.0,,j.1748-1716.1980.tb06532.x,https://doi.org/10.1111/j.1748-1716.1980.tb06532.x,"Anaerobic threshold, skeletal muscle enzymes and fiber composition in young female cross-country skiers",journal-article,False,3/1/80,1980.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-17T01:14:46.954917,2,"[{'given': 'H.', 'family': 'RUSKO', 'sequence': 'first'}, {'given': 'P.', 'family': 'RAHKILA', 'sequence': 'additional'}, {'given': 'E.', 'family': 'KARVINEN', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.0954-6820.1979.tb06042.x,200,500.0,,j.0954-6820.1979.tb06042.x,https://doi.org/10.1111/j.0954-6820.1979.tb06042.x,Temperature Regulation in Anorexia Nervosa Patients during Prolonged Exercise,journal-article,False,4/24/09,2009.0,Acta Medica Scandinavica,0001-6101,0001-6101,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T04:33:56.467046,2,"[{'given': 'C. T. M.', 'family': 'Davies', 'sequence': 'first'}, {'given': 'L.', 'family': 'Fohlin', 'sequence': 'additional'}, {'given': 'C.', 'family': 'Thorén', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1365-2125.1979.tb04762.x,200,,"HTTPConnectionPool(host='api.wiley.com', port=80): Max retries exceeded with url: /onlinelibrary/tdm/v1/articles/10.1111%2Fj.1365-2125.1979.tb04762.x (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff419b93130>: Failed to establish a new connection: [Errno 61] Connection refused'))",j.1365-2125.1979.tb04762.x,https://doi.org/10.1111/j.1365-2125.1979.tb04762.x,"Cardiovascular dynamics after acute and long-term alpha- and beta- adrenoceptor blockade at rest, supine and standing, and during exercise.",journal-article,False,4/1/79,1979.0,British Journal of Clinical Pharmacology,0306-5251,0306-5251,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T11:02:21.224999,2,"[{'given': 'G', 'family': 'Koch', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/cpt1979266777,200,,"HTTPConnectionPool(host='api.wiley.com', port=80): Max retries exceeded with url: /onlinelibrary/tdm/v1/articles/10.1002%2Fcpt1979266777 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff4199c5910>: Failed to establish a new connection: [Errno 61] Connection refused'))",cpt1979266777,https://doi.org/10.1002/cpt1979266777,Effect of marihuana on cardiorespiratory responses to submaximal exercise,journal-article,False,12/1/79,1979.0,Clinical Pharmacology & Therapeutics,0009-9236,0009-9236,False,False,Wiley,False,closed,False,,,[],[],2021-01-18T02:19:10.837050,2,"[{'given': 'Edward V.', 'family': 'Avakian', 'sequence': 'first'}, {'given': 'Steven M.', 'family': 'Horvath', 'sequence': 'additional'}, {'given': 'Ernest D.', 'family': 'Michael', 'sequence': 'additional'}, {'given': 'Samuel', 'family': 'Jacobs', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1979.tb06438.x,200,500.0,,j.1748-1716.1979.tb06438.x,https://doi.org/10.1111/j.1748-1716.1979.tb06438.x,The effect of different diets and of insulin on the hormonal response to prolonged exercise,journal-article,False,9/1/79,1979.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-14T12:08:15.842455,2,"[{'given': 'H.', 'family': 'GALBO', 'sequence': 'first'}, {'given': 'J. J.', 'family': 'HOLST', 'sequence': 'additional'}, {'given': 'N. J.', 'family': 'CHRISTENSEN', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1365-2125.1979.tb04782.x,200,,"HTTPConnectionPool(host='api.wiley.com', port=80): Max retries exceeded with url: /onlinelibrary/tdm/v1/articles/10.1111%2Fj.1365-2125.1979.tb04782.x (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff41b118460>: Failed to establish a new connection: [Errno 61] Connection refused'))",j.1365-2125.1979.tb04782.x,https://doi.org/10.1111/j.1365-2125.1979.tb04782.x,Open evaluation of labetalol in the treatment of angina pectoris occurring in hypertensive patients.,journal-article,False,4/1/79,1979.0,British Journal of Clinical Pharmacology,0306-5251,0306-5251,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T10:59:44.600290,2,"[{'given': 'EM', 'family': 'Besterman', 'sequence': 'first'}, {'given': 'M', 'family': 'Spencer', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.0954-6820.1978.tb08399.x,200,500.0,,j.0954-6820.1978.tb08399.x,https://doi.org/10.1111/j.0954-6820.1978.tb08399.x,Exercise Performance and Body Dimensions in Anorexia Nervosa before and after Rehabilitation,journal-article,False,4/24/09,2009.0,Acta Medica Scandinavica,0001-6101,0001-6101,False,False,Wiley,False,closed,False,,,[],[],2021-01-18T14:50:22.357265,2,"[{'given': 'Lars', 'family': 'Fohlin', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1469-8749.1978.tb15205.x,200,500.0,,j.1469-8749.1978.tb15205.x,https://doi.org/10.1111/j.1469-8749.1978.tb15205.x,Maximal Aerobic Capacity of Young People with Spastic Cerebral Palsy,journal-article,False,11/12/08,2008.0,Developmental Medicine & Child Neurology,"0012-1622,1469-8749",0012-1622,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T03:43:28.714220,2,"[{'given': 'Åke', 'family': 'Lundberg', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1977.tb06024.x,200,500.0,,j.1748-1716.1977.tb06024.x,https://doi.org/10.1111/j.1748-1716.1977.tb06024.x,Effect of the Preceding Day's Energy Intake on the Total Energy Cost of Light Exercise,journal-article,False,12/1/77,1977.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-17T04:02:51.240671,2,"[{'given': 'Lars', 'family': 'Garby', 'sequence': 'first'}, {'given': 'Ole', 'family': 'Lammert', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1976.tb10243.x,200,500.0,,j.1748-1716.1976.tb10243.x,https://doi.org/10.1111/j.1748-1716.1976.tb10243.x,Metabolic Reactions to Changes in Core and Skin Temperature in Man,journal-article,False,5/1/76,1976.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-18T13:40:19.893119,2,"[{'given': 'Bodil', 'family': 'Nielsen', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1976.tb10279.x,200,500.0,,j.1748-1716.1976.tb10279.x,https://doi.org/10.1111/j.1748-1716.1976.tb10279.x,Quantitative Measures of Enzyme Activities in Type I and Type II Muscle Fibres of Man after Training,journal-article,False,7/1/76,1976.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T23:24:23.984498,2,"[{'given': 'Jan', 'family': 'Henriksson', 'sequence': 'first'}, {'given': 'James S.', 'family': 'Reitman', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/cpt1976195part1493,200,,"HTTPConnectionPool(host='api.wiley.com', port=80): Max retries exceeded with url: /onlinelibrary/tdm/v1/articles/10.1002%2Fcpt1976195part1493 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff419bba970>: Failed to establish a new connection: [Errno 61] Connection refused'))",cpt1976195part1493,https://doi.org/10.1002/cpt1976195part1493,Effects of cardioselective beta adrenoceptor blockade on specific airways resistance in normal subjects and in patients with bronchial asthma,journal-article,False,5/1/76,1976.0,Clinical Pharmacology & Therapeutics,0009-9236,0009-9236,False,False,Wiley,False,closed,False,,,[],[],2021-01-17T13:33:32.335222,2,"[{'given': 'Bramah N.', 'family': 'Singh', 'sequence': 'first'}, {'given': 'Robert M. L.', 'family': 'Whitlock', 'sequence': 'additional'}, {'given': 'Russell H.', 'family': 'Comber', 'sequence': 'additional'}, {'given': 'Faith H.', 'family': 'Williams', 'sequence': 'additional'}, {'given': 'Edward A.', 'family': 'Harris', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/cpt1976193333,200,,"HTTPConnectionPool(host='api.wiley.com', port=80): Max retries exceeded with url: /onlinelibrary/tdm/v1/articles/10.1002%2Fcpt1976193333 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff41b6a1d00>: Failed to establish a new connection: [Errno 61] Connection refused'))",cpt1976193333,https://doi.org/10.1002/cpt1976193333,Acebutolol: Basis for the prediction of effect on exercise tolerance,journal-article,False,3/1/76,1976.0,Clinical Pharmacology & Therapeutics,0009-9236,0009-9236,False,False,Wiley,False,closed,False,,,[],[],2021-01-18T18:39:35.274338,2,"[{'given': 'Pierre', 'family': 'Biron', 'sequence': 'first'}, {'given': 'Gerard', 'family': 'Tremblay', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0404.1975.tb05777.x,200,500.0,,j.1600-0404.1975.tb05777.x,https://doi.org/10.1111/j.1600-0404.1975.tb05777.x,THE EFFECT OF NAFTIDROFURYL ON THE METABOLIC RESPONSE TO EXERCISE IN MAN,journal-article,False,10/1/75,1975.0,Acta Neurologica Scandinavica,"0001-6314,1600-0404",0001-6314,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T06:56:43.294303,2,"[{'given': 'S. W. J.', 'family': 'Shaw', 'sequence': 'first'}, {'given': 'R. H.', 'family': 'Johnson', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1440-1681.1975.tb03028.x,200,500.0,,j.1440-1681.1975.tb03028.x,https://doi.org/10.1111/j.1440-1681.1975.tb03028.x,Human cardiorespiratory responses to acute cold exposure,journal-article,False,5/1/75,1975.0,Clinical and Experimental Pharmacology and Physiology,"0305-1870,1440-1681",0305-1870,False,False,Wiley,False,closed,False,,,[],[],2021-01-19T01:50:27.976467,2,"[{'given': 'J. N.', 'family': 'Hanna', 'sequence': 'first'}, {'given': 'P. McN.', 'family': 'Hill', 'sequence': 'additional'}, {'given': 'J. D.', 'family': 'Sinclair', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/cpt1975185part1594,200,,"HTTPConnectionPool(host='api.wiley.com', port=80): Max retries exceeded with url: /onlinelibrary/tdm/v1/articles/10.1002%2Fcpt1975185part1594 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff41b6a1a00>: Failed to establish a new connection: [Errno 61] Connection refused'))",cpt1975185part1594,https://doi.org/10.1002/cpt1975185part1594,Effect of acidosis on patients with myocardial ischemia,journal-article,False,11/1/75,1975.0,Clinical Pharmacology & Therapeutics,0009-9236,0009-9236,False,False,Wiley,False,closed,False,,,[],[],2021-01-19T02:59:24.247204,2,"[{'given': 'J. W.', 'family': 'Holsinger', 'suffix': 'Jr.', 'sequence': 'first'}, {'given': 'V. F.', 'family': 'Miscia', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1469-8749.1975.tb03494.x,200,500.0,,j.1469-8749.1975.tb03494.x,https://doi.org/10.1111/j.1469-8749.1975.tb03494.x,Mechanical Efficiency in Bicycle Ergometer Work of Young Adults with Cerebral Palsy,journal-article,False,11/12/08,2008.0,Developmental Medicine & Child Neurology,"0012-1622,1469-8749",0012-1622,False,False,Wiley,False,closed,False,,,[],[],2021-01-14T02:00:41.335900,2,"[{'given': 'Åke', 'family': 'Lundberg', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1975.tb10057.x,200,500.0,,j.1748-1716.1975.tb10057.x,https://doi.org/10.1111/j.1748-1716.1975.tb10057.x,Time Courses of Pulmonary Gas Exchange and Heart Rate Changes in Supine Exercise,journal-article,False,11/1/75,1975.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T07:09:12.660806,2,"[{'given': 'Hans', 'family': 'Karlsson', 'sequence': 'first'}, {'given': 'Bertil', 'family': 'Lindborg', 'sequence': 'additional'}, {'given': 'Dag', 'family': 'Linnarsson', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.0954-6820.1975.tb04900.x,200,500.0,,j.0954-6820.1975.tb04900.x,https://doi.org/10.1111/j.0954-6820.1975.tb04900.x,OXYGEN UPTAKE AND CARDIAC OUTPUT DURING SUBMAXIMAL AND MAXIMAL EXERCISE IN ADULT SUBJECTS WITH TOTALLY CORRECTED TETRALOGY OF FALLOT,journal-article,False,4/24/09,2009.0,Acta Medica Scandinavica,0001-6101,0001-6101,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T03:15:14.674616,2,"[{'given': 'Björn', 'family': 'Bjarke', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1974.tb05709.x,200,500.0,,j.1748-1716.1974.tb05709.x,https://doi.org/10.1111/j.1748-1716.1974.tb05709.x,Maximal Work Performance at Raised Air and Helium-Oxygen Pressures,journal-article,False,8/1/74,1974.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-17T06:16:25.801668,2,"[{'given': 'By Lennart', 'family': 'Fagraeus', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1365-2222.1973.tb01312.x,200,500.0,,j.1365-2222.1973.tb01312.x,https://doi.org/10.1111/j.1365-2222.1973.tb01312.x,Metabolic changes in exercise-induced asthma,journal-article,False,3/1/73,1973.0,"Clinical <html_ent glyph=""@amp;"" ascii=""&amp;""/> Experimental Allergy","0954-7894,1365-2222",0954-7894,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T23:21:28.452996,2,"[{'given': 'J. J.', 'family': 'BARBORIAK', 'sequence': 'first'}, {'given': 'A. J.', 'family': 'SOSMAN', 'sequence': 'additional'}, {'given': 'J. N.', 'family': 'FINK', 'sequence': 'additional'}, {'given': 'M. G.', 'family': 'MAKSUD', 'sequence': 'additional'}, {'given': 'L. H.', 'family': 'McCONNELL', 'sequence': 'additional'}, {'given': 'L.', 'family': 'HAMILTON', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1973.tb05415.x,200,500.0,,j.1748-1716.1973.tb05415.x,https://doi.org/10.1111/j.1748-1716.1973.tb05415.x,Muscle Metabolism and Enzyme Activities after Training in Boys 11-13 Years Old,journal-article,False,4/1/73,1973.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-17T19:26:23.211553,2,"[{'given': 'Bengt O.', 'family': 'Eriksson', 'sequence': 'first'}, {'given': 'Philip D.', 'family': 'Gollnick', 'sequence': 'additional'}, {'given': 'Bengt', 'family': 'Saltin', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/ajpa.1330390307,200,500.0,,ajpa.1330390307,https://doi.org/10.1002/ajpa.1330390307,Maximum aerobic power and body composition in healthy East African older male and female subjects,journal-article,False,11/1/73,1973.0,American Journal of Physical Anthropology,"0002-9483,1096-8644",0002-9483,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T20:43:26.224258,2,"[{'given': 'C. T. M.', 'family': 'Davies', 'sequence': 'first'}, {'given': 'J. P. M.', 'family': 'Van Haaren', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1973.tb05405.x,200,500.0,,j.1748-1716.1973.tb05405.x,https://doi.org/10.1111/j.1748-1716.1973.tb05405.x,Oxygen Uptake during Maximal Work at Lowered and Raised Ambient Air Pressures,journal-article,False,3/1/73,1973.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-13T10:08:47.418373,2,"[{'given': 'L.', 'family': 'Fagraeus', 'sequence': 'first'}, {'given': 'J.', 'family': 'Karlsson', 'sequence': 'additional'}, {'given': 'D.', 'family': 'Linnarsson', 'sequence': 'additional'}, {'given': 'B.', 'family': 'Saltin', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1973.tb05401.x,200,500.0,,j.1748-1716.1973.tb05401.x,https://doi.org/10.1111/j.1748-1716.1973.tb05401.x,"Oxygen Uptake, Muscle High-Energy Phosphates, and Lactate in Exercise under Acute Hypoxic Conditions in Man",journal-article,False,3/1/73,1973.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T13:31:08.931335,2,"[{'given': 'Howard G.', 'family': 'Knuttgen', 'sequence': 'first'}, {'given': 'Bengt', 'family': 'Saltin', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1113/expphysiol.1972.sp002159,200,500.0,,expphysiol.1972.sp002159,https://doi.org/10.1113/expphysiol.1972.sp002159,"AEROBIC WORK CAPACITY IN YOUNG, UNTRAINED ASIAN MEN",journal-article,False,7/16/72,1972.0,Quarterly Journal of Experimental Physiology and Cognate Medical Sciences,0033-5541,0033-5541,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T14:46:49.535395,2,"[{'given': 'M.', 'family': 'Duncan', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1748-1716.1972.tb05350.x,200,500.0,,j.1748-1716.1972.tb05350.x,https://doi.org/10.1111/j.1748-1716.1972.tb05350.x,Response to Submaximal and Maximal Exercise at Different Levels of Carboxyhemoglobin,journal-article,False,12/1/72,1972.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-13T05:21:44.942692,2,"[{'given': 'Björn', 'family': 'Ekblom', 'sequence': 'first'}, {'given': 'Roger', 'family': 'Huot', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
