doi,doi_redirect_SC,error
10.1152/japplphysiol.00550.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.00577.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.01025.2009,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.00377.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.01359.2009,403,
10.1152/japplphysiol.00139.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/ajpendo.00073.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/ajpendo.00767.2009,403,
10.1152/japplphysiol.00135.2010,403,
10.1152/japplphysiol.01206.2009,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.01115.2009,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.01133.2009,403,
10.1152/japplphysiol.01151.2009,403,
10.1152/japplphysiol.01269.2009,403,
10.1152/japplphysiol.91425.2008,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.01152.2009,403,
10.1152/ajpregu.00216.2009,403,
10.1152/japplphysiol.01047.2009,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/ajpendo.00403.2009,403,
10.1152/physiolgenomics.00115.2009,403,
10.1152/japplphysiol.00358.2009,403,
10.1152/japplphysiol.00810.2009,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/ajpregu.00203.2009,403,
10.1152/ajpregu.00351.2009,403,
10.1152/japplphysiol.00234.2009,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.00063.2009,403,
10.1152/japplphysiol.00722.2009,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/ajpheart.00267.2009,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.91265.2008,403,
10.1152/japplphysiol.91264.2008,403,
10.1152/ajpregu.90959.2008,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.00174.2009,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.90821.2008,403,
10.1152/japplphysiol.91625.2008,403,
10.1152/japplphysiol.91296.2008,403,
10.1152/ajpregu.91035.2008,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.00144.2009,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.00003.2009,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.91566.2008,403,
10.1152/japplphysiol.91453.2008,403,
10.1152/ajpregu.90906.2008,403,
10.1152/japplphysiol.91195.2008,403,
10.1152/japplphysiol.90795.2008,403,
10.1152/ajpendo.90690.2008,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.90676.2008,403,
10.1152/japplphysiol.90430.2008,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/ajpheart.01222.2007,403,
10.1152/ajpregu.90420.2008,403,
10.1152/japplphysiol.00108.2008,403,
10.1152/japplphysiol.90743.2008,403,
10.1152/ajpendo.90545.2008,403,
10.1152/japplphysiol.90525.2008,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.00995.2007,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.90357.2008,403,
10.1152/japplphysiol.90394.2008,403,
10.1152/japplphysiol.00819.2007,200,"Message: Browsing context has been discarded
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchWindowError@chrome://remote/content/shared/webdriver/Errors.jsm:440:5
assert.that/<@chrome://remote/content/shared/webdriver/Assert.jsm:445:13
assert.open@chrome://remote/content/shared/webdriver/Assert.jsm:153:4
GeckoDriver.prototype.execute_@chrome://remote/content/marionette/driver.js:735:10
GeckoDriver.prototype.executeScript@chrome://remote/content/marionette/driver.js:653:30
despatch@chrome://remote/content/marionette/server.js:306:40
execute@chrome://remote/content/marionette/server.js:279:16
onPacket/<@chrome://remote/content/marionette/server.js:252:20
onPacket@chrome://remote/content/marionette/server.js:253:9
_onJSONObjectReady/<@chrome://remote/content/marionette/transport.js:500:20
"
10.1152/ajpregu.00880.2007,403,
10.1152/japplphysiol.00079.2008,200,"Message: Failed to decode response from marionette
"
10.1152/japplphysiol.01325.2007,403,
10.1152/ajpregu.00875.2007,403,
10.1152/ajpendo.00751.2007,403,
10.1152/japplphysiol.01160.2007,403,
10.1152/japplphysiol.01210.2007,200,"Message: Tried to run command without establishing a connection
"
10.1152/ajpregu.00678.2007,403,
10.1152/japplphysiol.00146.2007,403,
10.1152/ajpendo.1999.277.6.e1103,403,
