doi_suffix,file_path,pred_op-rr,pred_human,op-rr,human,eligible
jfb.14621,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jfb.14621.txt,,,TRUE,FALSE,FALSE
jfbi.2001.1814,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jfbi.2001.1814.txt,,,,FALSE,FALSE
jfbi.2002.1918,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jfbi.2002.1918.txt,,,,FALSE,FALSE
jhh.2010.103,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jhh.2010.103.txt,,,TRUE,TRUE,TRUE
jhh.2010.62,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jhh.2010.62.txt,,,TRUE,TRUE,TRUE
jme-15-0140,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jme-15-0140.txt,,,TRUE,FALSE,FALSE
jme-16-0078,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jme-16-0078.txt,,,TRUE,FALSE,FALSE
jmld.2020-0067,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jmld.2020-0067.txt,,,TRUE,TRUE,TRUE
jn_._nxz202,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jn_._nxz202.txt,,,,FALSE,FALSE
jneurosci.0445-07.2007,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jneurosci.0445-07.2007.txt,,,,FALSE,FALSE
journal.pone.0017007,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0017007.txt,,,TRUE,TRUE,TRUE
journal.pone.0027749,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0027749.txt,,,TRUE,TRUE,TRUE
journal.pone.0031187,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0031187.txt,,,TRUE,TRUE,TRUE
journal.pone.0054033,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0054033.txt,,,,FALSE,FALSE
journal.pone.0071219,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0071219.txt,,,TRUE,TRUE,TRUE
journal.pone.0085276,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0085276.txt,,,TRUE,TRUE,TRUE
journal.pone.0094345,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0094345.txt,,,,FALSE,FALSE
journal.pone.0113725,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0113725.txt,,,TRUE,TRUE,TRUE
journal.pone.0139174,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0139174.txt,,,TRUE,TRUE,TRUE
journal.pone.0151671,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0151671.txt,,,FALSE,TRUE,FALSE
journal.pone.0157257,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0157257.txt,,,TRUE,TRUE,TRUE
journal.pone.0163389,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0163389.txt,,,TRUE,TRUE,TRUE
journal.pone.0173675,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0173675.txt,,,,FALSE,FALSE
journal.pone.0183629,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0183629.txt,,,TRUE,TRUE,TRUE
journal.pone.0194776,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0194776.txt,,,TRUE,TRUE,TRUE
journal.pone.0202264,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0202264.txt,,,TRUE,TRUE,TRUE
journal.pone.0203796,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0203796.txt,,,TRUE,TRUE,TRUE
journal.pone.0206645,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0206645.txt,,,TRUE,TRUE,TRUE
journal.pone.0237388,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0237388.txt,,,TRUE,TRUE,TRUE
journal.pone.0240099,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0240099.txt,,,TRUE,TRUE,TRUE
jp273196,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jp273196.txt,,,FALSE,TRUE,FALSE
jp273466,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jp273466.txt,,,FALSE,TRUE,FALSE
jp274680,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jp274680.txt,,,,FALSE,FALSE
jp277747,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jp277747.txt,,,FALSE,TRUE,FALSE
jpa2.28.275,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jpa2.28.275.txt,,,TRUE,TRUE,TRUE
jpah.10.2.271,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jpah.10.2.271.txt,,,TRUE,TRUE,TRUE
jpah.2018-0062,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jpah.2018-0062.txt,,,TRUE,TRUE,TRUE
jpah.2020-0182,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jpah.2020-0182.txt,,,TRUE,TRUE,TRUE
jpet.113.208017,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jpet.113.208017.txt,,,FALSE,FALSE,FALSE
jphysiol.2002.025148,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jphysiol.2002.025148.txt,,,TRUE,TRUE,TRUE
jphysiol.2003.043133,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jphysiol.2003.043133.txt,,,TRUE,TRUE,TRUE
jphysiol.2012.240762,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jphysiol.2012.240762.txt,,,FALSE,TRUE,FALSE
jpsu.2003.50083,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jpsu.2003.50083.txt,,,TRUE,TRUE,TRUE
jsc.0000000000000206,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000000206.txt,,,TRUE,TRUE,TRUE
jsc.0000000000000314,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000000314.txt,,,TRUE,TRUE,TRUE
jsc.0000000000001098,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000001098.txt,,,FALSE,TRUE,FALSE
jsc.0000000000001099,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000001099.txt,,,TRUE,TRUE,TRUE
jsc.0000000000001322,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000001322.txt,,,TRUE,TRUE,TRUE
jsc.0000000000001366,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000001366.txt,,,TRUE,TRUE,TRUE
jsc.0000000000001398,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000001398.txt,,,TRUE,TRUE,TRUE
jsc.0000000000001686,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000001686.txt,,,TRUE,TRUE,TRUE
jsc.0000000000001719,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000001719.txt,,,TRUE,TRUE,TRUE
jsc.0000000000001928,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000001928.txt,,,FALSE,TRUE,FALSE
jsc.0000000000002263,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000002263.txt,,,TRUE,TRUE,TRUE
jsc.0000000000002297,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000002297.txt,,,TRUE,TRUE,TRUE
jsc.0000000000003113,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000003113.txt,,,TRUE,TRUE,TRUE
jsc.0000000000003933,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000003933.txt,,,TRUE,TRUE,TRUE
jsc.0b013e318173dbc4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e318173dbc4.txt,,,TRUE,TRUE,TRUE
jsc.0b013e31818efc1a,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e31818efc1a.txt,,,TRUE,TRUE,TRUE
jsc.0b013e3181bac3a7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e3181bac3a7.txt,,,TRUE,TRUE,TRUE
jsc.0b013e3181bde2b5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e3181bde2b5.txt,,,TRUE,TRUE,TRUE
jsc.0b013e3181bf0350,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e3181bf0350.txt,,,TRUE,TRUE,TRUE
jsc.0b013e3181cc2472,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e3181cc2472.txt,,,TRUE,TRUE,TRUE
jsc.0b013e3181d64eb5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e3181d64eb5.txt,,,FALSE,TRUE,FALSE
jsc.0b013e3181db251b,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e3181db251b.txt,,,TRUE,TRUE,TRUE
jsc.0b013e31823a3e2d,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e31823a3e2d.txt,,,FALSE,TRUE,FALSE
jsc.0b013e31823f271d,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e31823f271d.txt,,,TRUE,TRUE,TRUE
jsc.0b013e318257807f,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e318257807f.txt,,,FALSE,TRUE,FALSE
jsc.0b013e31827da2f0,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e31827da2f0.txt,,,TRUE,TRUE,TRUE
jsc140922128m,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc140922128m.txt,,,,FALSE,FALSE
jsr.0000000000000550,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsr.0000000000000550.txt,,,FALSE,TRUE,FALSE
ki.1987.289,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ki.1987.289.txt,,,TRUE,TRUE,TRUE
mbc.e11-11-0961,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mbc.e11-11-0961.txt,,,TRUE,FALSE,FALSE
mbc.e18-06-0389,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mbc.e18-06-0389.txt,,,TRUE,FALSE,FALSE
mbio.00500-17,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mbio.00500-17.txt,,,,FALSE,FALSE
mbio.01588-15,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mbio.01588-15.txt,,,,FALSE,FALSE
mcb.00153-17,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mcb.00153-17.txt,,,,FALSE,FALSE
mcb.00980-07,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mcb.00980-07.txt,,,TRUE,FALSE,FALSE
mcb.05629-11,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mcb.05629-11.txt,,,TRUE,FALSE,FALSE
me.2011-1274,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/me.2011-1274.txt,,,TRUE,FALSE,FALSE
meps07035,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/meps07035.txt,,,,FALSE,FALSE
meps11780,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/meps11780.txt,,,,FALSE,FALSE
mf18182,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mf18182.txt,,,,FALSE,FALSE
mhj.2001.117509,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mhj.2001.117509.txt,,,FALSE,TRUE,FALSE
mhl.2002.126106,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mhl.2002.126106.txt,,,FALSE,TRUE,FALSE
monaldi.2016.757,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/monaldi.2016.757.txt,,,FALSE,TRUE,FALSE
mp.2014.114,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mp.2014.114.txt,,,TRUE,TRUE,TRUE
mss.0000000000000177,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000000177.txt,,,TRUE,TRUE,TRUE
mss.0000000000000178,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000000178.txt,,,FALSE,TRUE,FALSE
mss.0000000000000301,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000000301.txt,,,TRUE,TRUE,TRUE
mss.0000000000000832,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000000832.txt,,,TRUE,TRUE,TRUE
mss.0000000000000939,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000000939.txt,,,FALSE,TRUE,FALSE
mss.0000000000000970,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000000970.txt,,,TRUE,TRUE,TRUE
mss.0000000000000974,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000000974.txt,,,TRUE,TRUE,TRUE
mss.0000000000001204,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000001204.txt,,,FALSE,TRUE,FALSE
mss.0000000000001223,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000001223.txt,,,TRUE,TRUE,TRUE
mss.0000000000001735,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000001735.txt,,,TRUE,TRUE,TRUE
mss.0000000000001755,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000001755.txt,,,TRUE,TRUE,TRUE
mss.0000000000002053,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000002053.txt,,,TRUE,TRUE,TRUE
mss.0000000000002130,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000002130.txt,,,TRUE,TRUE,TRUE
mss.0000000000002344,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000002344.txt,,,TRUE,TRUE,TRUE
mss.0000000000002346,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000002346.txt,,,TRUE,TRUE,TRUE
mss.0000000000002394,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000002394.txt,,,TRUE,TRUE,TRUE
mss.0000000000002454,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000002454.txt,,,TRUE,TRUE,TRUE
mss.0000000000002894,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000002894.txt,,,TRUE,TRUE,TRUE
mss.0b013e3180cac209,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e3180cac209.txt,,,TRUE,TRUE,TRUE
mss.0b013e31815f8957,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e31815f8957.txt,,,FALSE,TRUE,FALSE
mss.0b013e3181b666ad,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e3181b666ad.txt,,,TRUE,TRUE,TRUE
mss.0b013e3181ba99bc,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e3181ba99bc.txt,,,TRUE,TRUE,TRUE
mss.0b013e3181cd5f39,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e3181cd5f39.txt,,,TRUE,TRUE,TRUE
mss.0b013e3181d322dd,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e3181d322dd.txt,,,TRUE,TRUE,TRUE
mss.0b013e3181d85bd1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e3181d85bd1.txt,,,TRUE,TRUE,TRUE
mss.0b013e3181df44d6,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e3181df44d6.txt,,,FALSE,TRUE,FALSE
mss.0b013e3182366f6c,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e3182366f6c.txt,,,TRUE,TRUE,TRUE
mss.0b013e31823f679f,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e31823f679f.txt,,,TRUE,TRUE,TRUE
mss.0b013e31824294f9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e31824294f9.txt,,,TRUE,TRUE,TRUE
mss.0b013e318258bf85,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e318258bf85.txt,,,TRUE,TRUE,TRUE
mtsj.51.5.8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/mtsj.51.5.8.txt,,,FALSE,FALSE,FALSE
ndt_._gfaa161,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ndt_._gfaa161.txt,,,FALSE,TRUE,FALSE
ndt_._gfy045,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ndt_._gfy045.txt,,,FALSE,TRUE,FALSE
nejmc1900771,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/nejmc1900771.txt,,,FALSE,TRUE,FALSE
ngeo1837,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/ngeo1837.txt,,,,FALSE,FALSE
nu11020440,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/nu11020440.txt,,,FALSE,TRUE,FALSE
nu11061353,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/nu11061353.txt,,,FALSE,TRUE,FALSE
nu11081800,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/nu11081800.txt,,,FALSE,TRUE,FALSE
nu12020434,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/nu12020434.txt,,,FALSE,TRUE,FALSE
nu12020481,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/nu12020481.txt,,,TRUE,TRUE,TRUE
nu13010233,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/nu13010233.txt,,,FALSE,TRUE,FALSE
nu13124359,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/nu13124359.txt,,,FALSE,TRUE,FALSE
nu14010149,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/nu14010149.txt,,,TRUE,TRUE,TRUE
oajsm.s169758,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/oajsm.s169758.txt,,,FALSE,TRUE,FALSE
oajsm.s41706,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/oajsm.s41706.txt,,,TRUE,TRUE,TRUE
