doi_url,doi,doi_suffix,journal_name,publisher,subscribed,done,0
https://doi.org/10.1080/00140130210159995,10.1080/00140130210159995,00140130210159995,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140130412331290899,10.1080/00140130412331290899,00140130412331290899,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/0014013042000193264,10.1080/0014013042000193264,0014013042000193264,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140136608964373,10.1080/00140136608964373,00140136608964373,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140136608964386,10.1080/00140136608964386,00140136608964386,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140136808930970,10.1080/00140136808930970,00140136808930970,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140136908931065,10.1080/00140136908931065,00140136908931065,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137108931224,10.1080/00140137108931224,00140137108931224,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137108931242,10.1080/00140137108931242,00140137108931242,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137108931261,10.1080/00140137108931261,00140137108931261,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137108931295,10.1080/00140137108931295,00140137108931295,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137208924404,10.1080/00140137208924404,00140137208924404,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137208924456,10.1080/00140137208924456,00140137208924456,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137208924467,10.1080/00140137208924467,00140137208924467,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137308924499,10.1080/00140137308924499,00140137308924499,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137408931311,10.1080/00140137408931311,00140137408931311,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137408931337,10.1080/00140137408931337,00140137408931337,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137408931343,10.1080/00140137408931343,00140137408931343,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137408931379,10.1080/00140137408931379,00140137408931379,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137508931473,10.1080/00140137508931473,00140137508931473,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137608936944,10.1080/00140137608936944,00140137608936944,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137708931598,10.1080/00140137708931598,00140137708931598,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137808931688,10.1080/00140137808931688,00140137808931688,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137808931734,10.1080/00140137808931734,00140137808931734,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137808931740,10.1080/00140137808931740,00140137808931740,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137908924584,10.1080/00140137908924584,00140137908924584,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137908924612,10.1080/00140137908924612,00140137908924612,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137908924616,10.1080/00140137908924616,00140137908924616,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137908924636,10.1080/00140137908924636,00140137908924636,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137908924664,10.1080/00140137908924664,00140137908924664,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137908924668,10.1080/00140137908924668,00140137908924668,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137908924680,10.1080/00140137908924680,00140137908924680,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137908924684,10.1080/00140137908924684,00140137908924684,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137908924688,10.1080/00140137908924688,00140137908924688,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140137908924699,10.1080/00140137908924699,00140137908924699,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138008924767,10.1080/00140138008924767,00140138008924767,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138008924768,10.1080/00140138008924768,00140138008924768,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138008924781,10.1080/00140138008924781,00140138008924781,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138108924852,10.1080/00140138108924852,00140138108924852,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138108924856,10.1080/00140138108924856,00140138108924856,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138108924881,10.1080/00140138108924881,00140138108924881,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138108924884,10.1080/00140138108924884,00140138108924884,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138208925067,10.1080/00140138208925067,00140138208925067,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138308963342,10.1080/00140138308963342,00140138308963342,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138308963387,10.1080/00140138308963387,00140138308963387,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138408963463,10.1080/00140138408963463,00140138408963463,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138408963475,10.1080/00140138408963475,00140138408963475,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138408963488,10.1080/00140138408963488,00140138408963488,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138408963494,10.1080/00140138408963494,00140138408963494,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138408963507,10.1080/00140138408963507,00140138408963507,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138408963540,10.1080/00140138408963540,00140138408963540,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138408963563,10.1080/00140138408963563,00140138408963563,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138408963607,10.1080/00140138408963607,00140138408963607,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138508963138,10.1080/00140138508963138,00140138508963138,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138508963145,10.1080/00140138508963145,00140138508963145,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138508963301,10.1080/00140138508963301,00140138508963301,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138608967213,10.1080/00140138608967213,00140138608967213,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138608967274,10.1080/00140138608967274,00140138608967274,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138608968242,10.1080/00140138608968242,00140138608968242,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138608968264,10.1080/00140138608968264,00140138608968264,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138608968276,10.1080/00140138608968276,00140138608968276,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138608968277,10.1080/00140138608968277,00140138608968277,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138608968294,10.1080/00140138608968294,00140138608968294,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138608968302,10.1080/00140138608968302,00140138608968302,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138708966049,10.1080/00140138708966049,00140138708966049,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138708969745,10.1080/00140138708969745,00140138708969745,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138808966755,10.1080/00140138808966755,00140138808966755,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138808966756,10.1080/00140138808966756,00140138808966756,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138808966766,10.1080/00140138808966766,00140138808966766,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138808966820,10.1080/00140138808966820,00140138808966820,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138908966063,10.1080/00140138908966063,00140138908966063,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138908966074,10.1080/00140138908966074,00140138908966074,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138908966138,10.1080/00140138908966138,00140138908966138,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138908966860,10.1080/00140138908966860,00140138908966860,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138908966925,10.1080/00140138908966925,00140138908966925,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140138908966926,10.1080/00140138908966926,00140138908966926,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2012.663506,10.1080/00140139.2012.663506,00140139.2012.663506,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2012.671964,10.1080/00140139.2012.671964,00140139.2012.671964,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2013.821171,10.1080/00140139.2013.821171,00140139.2013.821171,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2013.839830,10.1080/00140139.2013.839830,00140139.2013.839830,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2014.943682,10.1080/00140139.2014.943682,00140139.2014.943682,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2014.984775,10.1080/00140139.2014.984775,00140139.2014.984775,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2015.1044920,10.1080/00140139.2015.1044920,00140139.2015.1044920,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2016.1198496,10.1080/00140139.2016.1198496,00140139.2016.1198496,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2019.1708477,10.1080/00140139.2019.1708477,00140139.2019.1708477,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2019.1710266,10.1080/00140139.2019.1710266,00140139.2019.1710266,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2020.1772379,10.1080/00140139.2020.1772379,00140139.2020.1772379,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2020.1778096,10.1080/00140139.2020.1778096,00140139.2020.1778096,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2020.1838624,10.1080/00140139.2020.1838624,00140139.2020.1838624,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2020.1839675,10.1080/00140139.2020.1839675,00140139.2020.1839675,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2020.1862309,10.1080/00140139.2020.1862309,00140139.2020.1862309,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139.2021.1910350,10.1080/00140139.2021.1910350,00140139.2021.1910350,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139008925310,10.1080/00140139008925310,00140139008925310,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139008925347,10.1080/00140139008925347,00140139008925347,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139008927112,10.1080/00140139008927112,00140139008927112,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139108964890,10.1080/00140139108964890,00140139108964890,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139108967284,10.1080/00140139108967284,00140139108967284,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139108967287,10.1080/00140139108967287,00140139108967287,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139108967316,10.1080/00140139108967316,00140139108967316,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139108967328,10.1080/00140139108967328,00140139108967328,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139208967382,10.1080/00140139208967382,00140139208967382,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139208967822,10.1080/00140139208967822,00140139208967822,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139208967825,10.1080/00140139208967825,00140139208967825,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139308967906,10.1080/00140139308967906,00140139308967906,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139308967927,10.1080/00140139308967927,00140139308967927,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139308968015,10.1080/00140139308968015,00140139308968015,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139308968017,10.1080/00140139308968017,00140139308968017,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139408963620,10.1080/00140139408963620,00140139408963620,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139408963629,10.1080/00140139408963629,00140139408963629,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139408963695,10.1080/00140139408963695,00140139408963695,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139508925160,10.1080/00140139508925160,00140139508925160,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139508925167,10.1080/00140139508925167,00140139508925167,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139508925186,10.1080/00140139508925186,00140139508925186,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139508925235,10.1080/00140139508925235,00140139508925235,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139508925251,10.1080/00140139508925251,00140139508925251,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139608964453,10.1080/00140139608964453,00140139608964453,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139608964457,10.1080/00140139608964457,00140139608964457,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139608964485,10.1080/00140139608964485,00140139608964485,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139608964514,10.1080/00140139608964514,00140139608964514,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/00140139608964560,10.1080/00140139608964560,00140139608964560,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/001401397188116,10.1080/001401397188116,001401397188116,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/001401397188233,10.1080/001401397188233,001401397188233,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/001401398186234,10.1080/001401398186234,001401398186234,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/001401398186397,10.1080/001401398186397,001401398186397,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/001401398186414,10.1080/001401398186414,001401398186414,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/001401398186630,10.1080/001401398186630,001401398186630,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/001401398186973,10.1080/001401398186973,001401398186973,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/001401398187071,10.1080/001401398187071,001401398187071,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/001401398187305,10.1080/001401398187305,001401398187305,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/001401398187350,10.1080/001401398187350,001401398187350,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/001401399185243,10.1080/001401399185243,001401399185243,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/001401399185496,10.1080/001401399185496,001401399185496,Ergonomics,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/21679169.2017.1340515,10.1080/21679169.2017.1340515,21679169.2017.1340515,European Journal of Physiotherapy,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/21679169.2018.1561941,10.1080/21679169.2018.1561941,21679169.2018.1561941,European Journal of Physiotherapy,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.3109/21679169.2013.860622,10.3109/21679169.2013.860622,21679169.2013.860622,European Journal of Physiotherapy,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.3109/21679169.2014.1003963,10.3109/21679169.2014.1003963,21679169.2014.1003963,European Journal of Physiotherapy,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461390701197734,10.1080/17461390701197734,17461390701197734,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461390701819352,10.1080/17461390701819352,17461390701819352,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461390802308644,10.1080/17461390802308644,17461390802308644,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461390802638149,10.1080/17461390802638149,17461390802638149,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461390903009158,10.1080/17461390903009158,17461390903009158,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461390903108125,10.1080/17461390903108125,17461390903108125,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461390903426642,10.1080/17461390903426642,17461390903426642,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461390903470012,10.1080/17461390903470012,17461390903470012,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461390903544691,10.1080/17461390903544691,17461390903544691,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2010.521580,10.1080/17461391.2010.521580,17461391.2010.521580,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2010.545438,10.1080/17461391.2010.545438,17461391.2010.545438,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2010.551411,10.1080/17461391.2010.551411,17461391.2010.551411,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2011.566366,10.1080/17461391.2011.566366,17461391.2011.566366,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2011.573578,10.1080/17461391.2011.573578,17461391.2011.573578,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2011.573580,10.1080/17461391.2011.573580,17461391.2011.573580,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2011.606842,10.1080/17461391.2011.606842,17461391.2011.606842,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2011.606845,10.1080/17461391.2011.606845,17461391.2011.606845,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2011.635708,10.1080/17461391.2011.635708,17461391.2011.635708,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2011.638936,10.1080/17461391.2011.638936,17461391.2011.638936,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2012.711861,10.1080/17461391.2012.711861,17461391.2012.711861,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2013.770924,10.1080/17461391.2013.770924,17461391.2013.770924,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2013.774054,10.1080/17461391.2013.774054,17461391.2013.774054,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2013.783627,10.1080/17461391.2013.783627,17461391.2013.783627,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2013.810306,10.1080/17461391.2013.810306,17461391.2013.810306,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2013.829126,10.1080/17461391.2013.829126,17461391.2013.829126,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2013.832802,10.1080/17461391.2013.832802,17461391.2013.832802,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2013.832804,10.1080/17461391.2013.832804,17461391.2013.832804,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2013.853208,10.1080/17461391.2013.853208,17461391.2013.853208,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2013.853841,10.1080/17461391.2013.853841,17461391.2013.853841,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2013.862871,10.1080/17461391.2013.862871,17461391.2013.862871,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2014.920925,10.1080/17461391.2014.920925,17461391.2014.920925,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2014.922621,10.1080/17461391.2014.922621,17461391.2014.922621,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2014.932849,10.1080/17461391.2014.932849,17461391.2014.932849,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2014.933880,10.1080/17461391.2014.933880,17461391.2014.933880,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2014.944874,10.1080/17461391.2014.944874,17461391.2014.944874,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2014.949310,10.1080/17461391.2014.949310,17461391.2014.949310,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2014.966762,10.1080/17461391.2014.966762,17461391.2014.966762,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2014.966764,10.1080/17461391.2014.966764,17461391.2014.966764,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2014.971878,10.1080/17461391.2014.971878,17461391.2014.971878,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2015.1060262,10.1080/17461391.2015.1060262,17461391.2015.1060262,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2015.1103317,10.1080/17461391.2015.1103317,17461391.2015.1103317,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2016.1139190,10.1080/17461391.2016.1139190,17461391.2016.1139190,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2016.1183715,10.1080/17461391.2016.1183715,17461391.2016.1183715,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2016.1217278,10.1080/17461391.2016.1217278,17461391.2016.1217278,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2016.1237550,10.1080/17461391.2016.1237550,17461391.2016.1237550,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2016.1253775,10.1080/17461391.2016.1253775,17461391.2016.1253775,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2016.1253776,10.1080/17461391.2016.1253776,17461391.2016.1253776,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2017.1305454,10.1080/17461391.2017.1305454,17461391.2017.1305454,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2017.1314553,10.1080/17461391.2017.1314553,17461391.2017.1314553,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2017.1321687,10.1080/17461391.2017.1321687,17461391.2017.1321687,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2017.1330899,10.1080/17461391.2017.1330899,17461391.2017.1330899,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2017.1337814,10.1080/17461391.2017.1337814,17461391.2017.1337814,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2017.1383515,10.1080/17461391.2017.1383515,17461391.2017.1383515,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2017.1404133,10.1080/17461391.2017.1404133,17461391.2017.1404133,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2017.1420236,10.1080/17461391.2017.1420236,17461391.2017.1420236,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2017.1420237,10.1080/17461391.2017.1420237,17461391.2017.1420237,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2017.1421711,10.1080/17461391.2017.1421711,17461391.2017.1421711,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2017.1421712,10.1080/17461391.2017.1421712,17461391.2017.1421712,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2018.1449894,10.1080/17461391.2018.1449894,17461391.2018.1449894,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2018.1461244,10.1080/17461391.2018.1461244,17461391.2018.1461244,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2018.1462855,10.1080/17461391.2018.1462855,17461391.2018.1462855,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2018.1470676,10.1080/17461391.2018.1470676,17461391.2018.1470676,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
https://doi.org/10.1080/17461391.2018.1478452,10.1080/17461391.2018.1478452,17461391.2018.1478452,European Journal of Sport Science,Informa UK Limited,FALSE,TRUE,
