pmcid,pmid,doi
PMC5146877,27931188,10.1186/s12877-016-0380-5
PMC5549338,28789630,10.1186/s12879-017-2651-y
PMC4946108,27417194,10.1186/s12884-016-0947-3
PMC5496591,28676081,10.1186/s12889-017-4540-0
PMC5571500,28841877,10.1186/s12890-017-0454-y
PMC5282850,28143453,10.1186/s12890-017-0364-z
PMC5073936,27769274,10.1186/s12937-016-0206-5
PMC5343523,28156130,10.4085/1062-6050-52.1.11
PMC5407965,28231611,10.1113/JP273871
PMC5407968,27900769,10.1113/JP273176
PMC5407969,27748956,10.1113/JP273196
PMC5407966,27689320,10.1113/JP273109
PMC5407978,27396440,10.1113/JP272570
PMC5088244,27435799,10.1113/JP272851
PMC5134384,27500951,10.1113/JP273089
PMC5424384,28486972,10.1186/s12966-017-0521-z
PMC5406898,28446180,10.1186/s12966-017-0513-z
PMC5506663,28701215,10.1186/s12984-017-0278-2
PMC6087665,28820332,10.1080/09593985.2017.1357150
PMC5645223,28640060,10.1249/MSS.0000000000001355
PMC5891220,28571935,10.1016/j.jdiacomp.2017.05.004
PMC5565697,28549665,10.1016/j.niox.2017.05.005
PMC5748384,28534118,10.1007/s00395-017-0628-z
PMC5659951,28451904,10.1007/s10865-017-9853-z
PMC5357083,28121185,10.1139/apnm-2016-0335
PMC5186410,27840272,10.1016/j.resp.2016.11.003
PMC6799992,28297676,10.1016/j.celrep.2017.02.055
PMC5505495,28272795,10.1002/nbm.3712
PMC5410125,28166871,10.1016/j.apergo.2016.11.003
PMC5674520,28161031,10.1016/j.cortex.2017.01.002
PMC5392423,28143781,10.1016/j.jid.2017.01.013
PMC5125839,27322733,10.1080/10749357.2016.1183866
PMC5340620,28104245,10.1016/j.jbiomech.2017.01.007
PMC5513783,28095077,10.1123/ijspp.2016-0577
PMC5433894,28072632,10.1249/MSS.0000000000001200
PMC5422128,27908464,10.1016/j.burns.2016.11.004
PMC5357167,27902529,10.1249/MSS.0000000000001165
PMC5841234,27465635,10.1519/JSC.0000000000001570
PMC5765839,27410768,10.1055/s-0042-103029
PMC7707852,27693420,10.1016/j.apmr.2016.08.481
PMC5563971,27644475,10.1080/17461391.2016.1230892
PMC5161655,27580151,10.1249/MSS.0000000000001074
PMC5215981,27386963,10.1519/JSC.0000000000001553
PMC4975633,27401086,10.1007/s00726-016-2291-3
PMC5108056,27392374,10.1123/jpah.2015-0728
PMC4975154,27346646,10.1016/j.exger.2016.06.009
PMC5137797,27903541,10.1161/CIRCIMAGING.116.005511
PMC5025384,27491778,10.1039/c6fo00611f
PMC5483944,27490111,10.1055/s-0042-110654
PMC5358899,28264023,10.1371/journal.pcbi.1005429
PMC5778939,28903627,10.1080/10790268.2017.1369213
PMC5640747,28932907,10.1007/s00421-017-3715-9
PMC5506237,28597103,10.1007/s00421-017-3621-1
PMC5427162,28382550,10.1007/s00421-017-3596-y
PMC5371646,28332113,10.1007/s40279-017-0688-0
PMC5633636,28283993,10.1007/s40279-017-0711-5
PMC5388723,28280973,10.1007/s00421-017-3574-4
PMC5313582,28032253,10.1007/s00421-016-3517-5
PMC5655595,28000040,10.1007/s10877-016-9966-x
PMC5266777,27334280,10.1007/s40279-016-0573-2
PMC5118407,27743025,10.1007/s00421-016-3487-7
PMC5073122,27380030,10.1007/s00726-016-2282-4
PMC4983286,27311582,10.1007/s00421-016-3412-0
PMC4991073,27538896,10.1186/s13063-016-1522-y
PMC5358957,28352184,10.2147/VHRM.S125966
PMC5587270,28877225,10.1371/journal.pone.0184240
PMC5587281,28877186,10.1371/journal.pone.0183740
PMC5571929,28841704,10.1371/journal.pone.0183502
PMC5552294,28797049,10.1371/journal.pone.0182158
PMC5538675,28763443,10.1371/journal.pone.0180380
PMC5466345,28599009,10.1371/journal.pone.0179378
PMC5443547,28542490,10.1371/journal.pone.0178216
PMC5398704,28426747,10.1371/journal.pone.0176162
PMC5376328,28362866,10.1371/journal.pone.0174927
PMC5336235,28257486,10.1371/journal.pone.0172965
PMC5336231,28257415,10.1371/journal.pone.0171119
PMC5330462,28245246,10.1371/journal.pone.0167263
PMC5328397,28241030,10.1371/journal.pone.0172706
PMC5495480,28672004,10.1371/journal.pone.0180575
PMC5491246,28662168,10.1371/journal.pone.0180434
PMC5291476,28158252,10.1371/journal.pone.0171553
PMC5231401,28081200,10.1371/journal.pone.0169746
PMC5226792,28076413,10.1371/journal.pone.0168517
PMC5226715,28076352,10.1371/journal.pone.0166299
PMC5217861,28060894,10.1371/journal.pone.0169573
PMC5344378,28278174,10.1371/journal.pone.0173120
PMC5119771,27875547,10.1371/journal.pone.0166608
PMC5104477,27832088,10.1371/journal.pone.0165433
PMC5082935,27788182,10.1371/journal.pone.0165010
PMC5047444,27695119,10.1371/journal.pone.0163562
PMC4988702,27532605,10.1371/journal.pone.0161375
PMC5300245,28182775,10.1371/journal.pone.0172032
PMC5509427,28704507,10.1371/journal.pone.0181228
PMC4968829,27479009,10.1371/journal.pone.0160275
PMC4965115,27467214,10.1371/journal.pone.0160239
PMC4946776,27419388,10.1371/journal.pone.0159280
PMC4930190,27368057,10.1371/journal.pone.0158589
PMC5147982,27936084,10.1371/journal.pone.0167790
PMC4820007,26874378,10.1016/j.jchf.2015.11.003
PMC5495431,28374647,10.1177/2047487317702792
PMC5011901,27596222,10.1186/s12969-016-0110-8
PMC5596463,28919843,10.1186/s12970-017-0191-x
PMC5506682,28706467,10.1186/s12970-017-0180-0
PMC5452353,28572749,10.1186/s12970-017-0172-0
PMC5587075,28911142,10.1210/jc.2017-00923
PMC4705412,26565028,10.1074/jbc.M115.668038
PMC5538861,28476919,10.1152/ajpheart.00014.2017
PMC5130498,27638878,10.1152/ajpheart.00398.2016
PMC6347073,27591218,10.1152/ajpheart.00275.2016
PMC5814697,28931548,10.1152/ajpregu.00284.2017
PMC5814694,28931547,10.1152/ajpregu.00261.2017
PMC5407081,28122720,10.1152/ajpregu.00399.2016
PMC5283936,27856415,10.1152/ajpregu.00381.2016
PMC5008665,27335282,10.1152/ajpregu.00484.2015
PMC6157642,28883046,10.1152/japplphysiol.00457.2017
PMC5792105,28819005,10.1152/japplphysiol.00431.2017
PMC5625078,28684587,10.1152/japplphysiol.00218.2017
PMC5494429,28336535,10.1152/japplphysiol.00514.2016
PMC5429469,28008101,10.1152/japplphysiol.00942.2016
PMC5401949,27909231,10.1152/japplphysiol.00909.2016
PMC4891931,27032901,10.1152/japplphysiol.00664.2015
PMC4698441,26514619,10.1152/japplphysiol.00582.2015
PMC5479267,28670117,10.2147/COPD.S135752
PMC5074704,27799755,10.2147/COPD.S112490
PMC5520260,27872151,10.1136/oemed-2016-103878
PMC5110861,27982162,10.6061/clinics/2016(11)02
PMC5451924,28468260,10.3390/ijerph14050473
PMC5729348,28769121,10.1038/ijo.2017.181
PMC5650718,28467726,10.1089/aid.2016.0287
PMC5510047,28613947,10.1089/dia.2017.0010
PMC5061978,27777795,10.1155/2016/2479597
PMC5438703,28423651,10.18632/oncotarget.15959
PMC5362450,28118603,10.18632/oncotarget.14740
PMC5340254,28082726,10.18632/oncotarget.13176
PMC5302865,27447743,10.18632/oncotarget.10643
PMC5577215,28855556,10.1038/s41598-017-09970-z
PMC5507866,28701720,10.1038/s41598-017-05583-8
PMC5462750,28592858,10.1038/s41598-017-02811-z
PMC5459822,28584230,10.1038/s41598-017-02802-0
PMC5356010,28303944,10.1038/srep44590
PMC4842901,27134769,10.1002/brb3.469
PMC5622703,28846611,10.3390/nu9090943
PMC5452243,28524103,10.3390/nu9050513
PMC5409716,28417910,10.3390/nu9040377
PMC5331595,28230765,10.3390/nu9020164
PMC5331598,28230742,10.3390/nu9020167
PMC5295083,28067762,10.3390/nu9010039
PMC5133060,27792164,10.3390/nu8110672
PMC5037535,27618091,10.3390/nu8090550
PMC5037521,27589795,10.3390/nu8090534
PMC4963868,27347999,10.3390/nu8070392
PMC4963869,27348000,10.3390/nu8070393
PMC4963866,27347996,10.3390/nu8070390
PMC4924218,27322318,10.3390/nu8060377
PMC5188410,27897989,10.3390/nu8120755
PMC5133111,27854281,10.3390/nu8110726
PMC5112538,27828665,10.1590/1414-431X20165181
PMC5089236,27783812,10.1590/1414-431X20165656
PMC4954735,27409333,10.1590/1414-431X20165229
PMC5299704,28179011,10.1186/s40101-017-0127-9
PMC5543041,28824884,10.3389/fcimb.2017.00351
PMC4943257,26994128,10.1161/JAHA.115.002804
PMC5566168,28820847,10.1519/JSC.0000000000001976
PMC5642317,26465216,10.1249/MSS.0000000000000793
PMC5467393,28634587,10.1155/2017/8248725
PMC5350328,28349072,10.1155/2017/8083738
PMC5061984,27777958,10.1155/2016/2372741
PMC5260088,27986837,10.14814/phy2.13065
PMC5112500,27905297,10.14814/phy2.13022
PMC5358006,27884959,10.14814/phy2.13040
PMC5358004,27884955,10.14814/phy2.13032
PMC5064128,27688431,10.14814/phy2.12856
PMC4962071,27456910,10.14814/phy2.12864
PMC4962068,27436584,10.14814/phy2.12844
PMC4759046,26884479,10.14814/phy2.12719
PMC4760406,26755735,10.14814/phy2.12672
PMC5644214,28832747,10.5935/abc.20170132
PMC5595680,28758339,10.1111/acel.12649
PMC5537441,28442076,10.1016/j.bjpt.2016.12.005
PMC5109642,27842603,10.1186/s40359-016-0165-9
PMC5316174,28239483,10.1186/s40779-017-0113-x
PMC5478207,28566251,10.1016/j.ebiom.2017.05.003
PMC4979851,27495097,10.1097/MD.0000000000004497
PMC5068465,27407099,10.1177/1535370216658143
PMC6464258,28205208,10.1002/14651858.CD008435.pub3
PMC6464537,28181684,10.1002/14651858.CD011197.pub2
PMC6464134,27748503,10.1002/14651858.CD009419.pub3
PMC5729727,27075360,10.1177/1479972316643699
PMC4914003,27305285,10.5935/abc.20160070
PMC5975719,27271253,10.1093/gerona/glw108
PMC4943996,27270706,10.1007/s00421-016-3409-8
PMC5644850,27260224,10.1159/000444145
PMC4893169,27256752,10.1016/j.jchf.2016.03.001
PMC4943987,27251406,10.1007/s00421-016-3402-2
PMC4889063,27248429,10.1371/journal.pcbi.1004911
PMC5130009,27248169,10.18632/oncotarget.9610
PMC5023715,27241818,10.1113/JP272283
PMC4881060,27225602,10.1186/s12877-016-0283-5
PMC5846204,27196375,10.1001/jamaoncol.2016.0740
PMC5013699,27186918,10.4085/1062-6050-51.7.02
PMC4853065,27167433,10.1590/S1806-37562015000000078
PMC4862078,27165661,10.1186/s13011-016-0063-4
PMC5617114,27161032,10.1016/j.mayocp.2016.04.002
PMC4842047,27144169,10.1155/2016/5481843
PMC5209965,27138851,10.1308/rcsann.2016.0135
PMC4852946,27136206,10.1371/journal.pone.0154073
PMC5013023,27135629,10.1111/acel.12491
PMC4875052,27126859,10.1007/s00421-016-3379-x
PMC4846072,27115137,10.1371/journal.pone.0154075
PMC4842282,27107810,10.1186/s12891-016-1020-0
PMC4875070,27106870,10.1007/s00421-016-3377-z
PMC4841588,27104346,10.1371/journal.pone.0154135
PMC5046191,27103222,10.2522/ptj.20150277
PMC4843826,27102025,10.1016/j.gheart.2015.12.013
PMC4848691,27096869,10.3390/nu8040223
PMC4837527,27094983,10.1186/s12966-016-0364-z
PMC4835079,27088872,10.1371/journal.pone.0153826
PMC4840673,27080851,10.1136/bcr-2016-214739
PMC4831776,27078151,10.1371/journal.pone.0153229
PMC5106855,27075894,10.1093/gerona/glw059
PMC5056118,27075326,10.1007/s40279-016-0531-z
PMC4833219,27074169,10.1590/1414-431X20155061
PMC4830622,27074034,10.1371/journal.pone.0153445
PMC4875059,27072545,10.1007/s00421-016-3370-6
PMC4824480,27055287,10.1371/journal.pone.0153159
PMC4891791,27050869,10.1210/jc.2015-4333
PMC4815124,27034623,10.1186/s12970-016-0124-0
PMC5070974,27031742,10.1249/MSS.0000000000000939
PMC4895834,27016577,10.1152/ajpheart.00047.2016
PMC4808835,27005660,10.3390/nu8030049
PMC4935591,26999467,10.1038/bmt.2016.73
PMC4773557,26989456,10.1155/2016/9107210
PMC4795745,26987118,10.1371/journal.pone.0151671
PMC4794249,26982073,10.1371/journal.pone.0149046
PMC4800230,26969359,10.1136/bcr-2016-214434
PMC4784458,26962303,10.1186/s12970-016-0122-2
PMC4967759,26959808,10.1113/JP272037
PMC4783109,26953893,10.1371/journal.pone.0150799
PMC5000777,26936782,10.1152/ajpregu.00429.2015
PMC5835965,26933148,10.1177/1099800416633836
PMC4919019,26920596,10.1016/j.ahj.2015.12.006
PMC4769276,26919064,10.1371/journal.pone.0150201
PMC4759860,26900386,10.1186/s12970-016-0117-z
PMC4757413,26885978,10.1371/journal.pone.0149082
PMC5127690,26882910,10.1161/CIRCULATIONAHA.115.019464
PMC4892939,26874390,10.1016/j.jchf.2015.12.013
PMC5734602,26869579,10.1177/1479972316631137
PMC4899150,26869243,10.1038/ijo.2016.21
PMC5047752,26854829,10.1080/02640414.2016.1140220
PMC4746505,26851253,10.1136/bcr-2015-212592
PMC5005861,26841888,10.1007/s11357-016-9882-5
PMC5108447,26837934,10.1055/s-0035-1569284
PMC4789087,26827898,10.1016/j.yjmcc.2016.01.023
PMC5498285,26826575,10.1016/j.freeradbiomed.2016.01.019
PMC4819756,26825101,10.1007/s00421-015-3306-6
PMC4732768,26824906,10.1371/journal.pone.0147330
PMC4706966,26819767,10.1155/2016/4583674
PMC4727277,26816497,10.1186/s12970-016-0115-1
PMC4777633,26808348,10.1038/nm.4031
PMC4726690,26807572,10.1371/journal.pone.0147691
PMC4887693,26801350,10.1113/JP271889
PMC4721596,26794677,10.1371/journal.pone.0144873
PMC4867379,26791827,10.1152/ajpregu.00081.2015
PMC4800793,26787841,10.1128/MCB.00762-15
PMC4773888,26787216,10.1152/physiolgenomics.00117.2015
PMC4715309,26775292,10.1186/s12890-016-0174-8
PMC4765006,26760783,10.5935/abc.20150148
PMC4819748,26759155,10.1007/s00421-016-3326-x
PMC4709045,26752422,10.1371/journal.pone.0127505
PMC4705628,26744210,10.1186/s40001-015-0194-5
PMC5642331,26741124,10.1249/MSS.0000000000000862
PMC4773949,26740674,10.1212/WNL.0000000000002329
PMC5920512,26730653,10.1123/pes.2015-0107
PMC4699761,26727499,10.1371/journal.pone.0145733
PMC4724312,26725009,10.1016/j.molcel.2015.12.002
PMC5102295,26707873,10.1080/10790268.2015.1126939
PMC4925307,26707538,10.1113/EP085425
PMC4733633,26631814,10.1016/j.neuroimage.2015.11.049
PMC4717163,26614506,10.1007/s00421-015-3296-4
PMC4799962,26614395,10.1113/JP271229
PMC5341704,26607845,10.1113/JP271333
PMC4888391,26602866,10.1093/gerona/glv195
PMC4696905,26593640,10.1016/j.resp.2015.11.004
PMC4795964,26587844,10.1249/MSS.0000000000000820
PMC5737936,26585502,10.1016/j.apergo.2015.10.016
PMC4739349,26565690,10.1089/acm.2015.0082
PMC4760922,26460630,10.1249/MSS.0000000000000789
PMC4713742,26457670,10.1113/JP270844
PMC4826640,26451845,10.1123/pes.2015-0037
PMC5137570,26449780,10.1179/2045772315Y.0000000052
PMC4760838,26414317,10.1249/MSS.0000000000000775
PMC4656052,26397403,10.1016/j.ijcard.2015.08.212
PMC4803635,26394649,10.1080/17461391.2015.1085097
PMC5459676,27918696,10.1123/jab.2016-0120
PMC5745157,26146194,10.1016/j.pmrj.2015.06.441
PMC4715229,25896993,10.1093/gerona/glv041
PMC4933110,25645978,10.1113/jphysiol.2014.285254
PMC4725790,25520035,10.1179/2045772314Y.0000000281
PMC4689520,26698120,10.1371/journal.pone.0144504
PMC4577137,26324887,10.1073/pnas.1508871112
PMC4324712,25565071,10.1113/jphysiol.2014.282863
PMC4309488,25370152,10.1111/jth.12775
PMC4302734,25343340,10.1080/00140139.2014.966154
PMC4664886,25343278,10.1080/00140139.2014.966155
PMC6869447,25324201,10.1002/hbm.22658
PMC4369452,25311900,10.1016/j.jsams.2014.09.009
PMC4306638,25263547,10.1016/j.jelekin.2014.09.003
PMC4483155,25222950,10.1109/TNSRE.2014.2356722
PMC4362814,25202852,10.1249/MSS.0000000000000501
PMC4447797,25190069,10.1093/gerona/glu146
PMC4314380,25111969,10.1002/ijc.29132
PMC4466096,25096625,10.3233/JAD-140972
PMC4286519,25003779,10.1249/MSS.0000000000000434
PMC5576443,24998402,10.1016/j.pmrj.2014.06.013
PMC4685937,24901330,10.1097/HTR.0000000000000062
PMC5350632,24785976,10.1038/jhh.2014.33
PMC4376254,24781891,10.1249/MSS.0000000000000370
PMC4612203,24593797,10.1179/2045772314Y.0000000197
PMC3954961,24043241,10.1097/BCR.0b013e3182a22915
PMC4349982,25573745,10.1074/mcp.M114.045575
PMC4740322,26870802,10.1016/j.ebiom.2015.09.042
PMC4608389,26186940,10.1182/blood-2015-01-621870
PMC4683257,26534958,10.1074/jbc.M115.686352
PMC4646035,26396189,10.1074/jbc.M115.651257
PMC4409248,25713078,10.1074/jbc.M115.636878
PMC4281742,25404738,10.1074/jbc.M114.566349
PMC4638342,26551321,10.1371/journal.pone.0142325
PMC4845119,26464425,10.1161/JAHA.115.002084
PMC4529285,26252477,10.1371/journal.pone.0135057
PMC4765424,26958018,10.4314/ahs.v15i4.16
PMC4656917,26842513,10.4102/phcfm.v7i1.896
PMC4699911,26717568,10.1371/journal.pone.0145960
PMC4678091,26697141,10.1155/2016/8262383
PMC4687124,26691599,10.1371/journal.pone.0145482
PMC4678700,26674253,10.1186/s12970-015-0106-7
PMC4678643,26666374,10.1186/s13063-015-1093-3
PMC4660661,26612980,10.1186/s12970-015-0105-8
PMC4716656,26581795,10.1017/S1355617715000843
PMC4732402,26565425,10.4085/1062-6050-50.12.01
PMC4633002,26559985,10.5935/abc.20150089
PMC4641341,26555762,10.1186/s12938-015-0099-0
PMC4627801,26517550,10.1371/journal.pone.0141680
PMC4661029,26517335,10.1590/1414-431X20154532
PMC4619258,26489022,10.1371/journal.pone.0138853
PMC4619310,26488766,10.1371/journal.pone.0139754
PMC4611516,26482008,10.1038/srep15357
PMC4608805,26474292,10.1371/journal.pone.0140863
PMC4607305,26468885,10.1371/journal.pone.0140616
PMC4919021,26455884,10.1016/j.mayocp.2015.07.026
PMC4595106,26445565,10.1186/s12970-015-0098-3
PMC4596858,26444557,10.1371/journal.pone.0139801
PMC4669346,26429870,10.1152/japplphysiol.00692.2015
PMC4581782,26425078,10.2147/CIA.S79625
PMC4589345,26421436,10.1371/journal.pone.0137895
PMC4587792,26418339,10.1371/journal.pone.0138906
PMC4587735,26418015,10.1371/journal.pone.0139279
PMC4581708,26402859,10.1371/journal.pone.0139056
PMC4661031,26397972,10.1590/1414-431X20154692
PMC4671532,26397970,10.1590/1414-431X20154787
PMC4669344,26384407,10.1152/japplphysiol.00048.2015
PMC4575035,26383249,10.1371/journal.pone.0138154
PMC4575161,26382243,10.1371/journal.pone.0138124
PMC4574739,26378914,10.1371/journal.pone.0138175
PMC4670459,26371170,10.1152/ajpheart.00525.2015
PMC4569355,26367006,10.1371/journal.pone.0137976
PMC4816413,26359483,10.1152/japplphysiol.00409.2015
PMC4666950,26333785,10.1152/ajpregu.00249.2015
PMC4552681,26317514,10.1371/journal.pone.0136705
PMC4628991,26316511,10.1152/japplphysiol.00281.2015
PMC4604065,26310984,10.1016/j.ijcard.2015.08.101
PMC4549149,26305880,10.1371/journal.pone.0135319
PMC4908456,26303787,10.1016/j.jstrokecerebrovasdis.2015.07.002
PMC4546819,26298647,10.1186/s12984-015-0051-3
PMC4546343,26292225,10.1371/journal.pone.0134813
PMC4546233,26291984,10.1371/journal.pone.0135630
PMC4545368,26286397,10.1186/s12890-015-0095-y
PMC4536895,26272327,10.1186/s12884-015-0607-z
PMC4606532,26258623,10.1113/JP270408
PMC4529077,26252001,10.1371/journal.pone.0133785
PMC4593812,26251510,10.1152/japplphysiol.00241.2015
PMC4555111,26225993,10.3390/nu7085272
PMC4518594,26225130,10.1186/s12970-015-0092-9
PMC4568808,26222648,10.1590/1414-431X20154529
PMC4536283,26210229,10.1007/s40279-015-0361-4
PMC4579257,26178328,10.1007/s40279-015-0359-y
PMC4503592,26176768,10.1371/journal.pone.0133146
PMC4496096,26154515,10.1371/journal.pone.0130817
PMC4478397,26137190,
PMC4484682,26131705,10.5935/abc.20150039
PMC4484680,26131703,10.5935/abc.20150035
PMC4483163,26115515,10.1371/journal.pone.0130798
PMC4477976,26102204,10.1371/journal.pone.0130869
PMC4473014,26086473,10.1371/journal.pone.0128770
PMC4469455,26079870,10.1371/journal.pone.0129508
PMC4566409,26053283,10.1513/AnnalsATS.201410-470OC
PMC4452519,26030423,10.1371/journal.pone.0127548
PMC4467620,26025443,10.1186/s13104-015-1210-0
PMC4446086,26019694,10.1186/s12970-015-0084-9
PMC4444349,26010540,10.1371/journal.pone.0127553
PMC4516681,26003997,10.1016/j.jpeds.2015.04.058
PMC4441444,26000713,10.1371/journal.pone.0127509
PMC4446776,25988766,10.3390/nu7053739
PMC4446772,25988762,10.3390/nu7053666
PMC4532538,25988759,10.1113/JP270518
PMC4446830,25985982,10.1186/s12890-015-0056-5
PMC4435815,25972217,10.14423/SMJ.0000000000000282
PMC4426177,25952923,10.1186/s12890-015-0050-y
PMC4532533,25952760,10.1113/JP270238
PMC4430900,25952747,10.1186/s12890-015-0036-9
PMC4402481,25945150,10.1155/2015/283921
PMC4504966,25934093,10.1152/ajpheart.00078.2015
PMC4491529,25930025,10.1152/japplphysiol.00176.2015
PMC6345209,25930024,10.1152/japplphysiol.00092.2015
PMC4423129,25928443,10.1186/s12889-015-1715-4
PMC4427241,25913937,10.1080/00913847.2015.1037231
PMC4482130,25904597,10.1161/CIRCRESAHA.117.305990
PMC4357216,25886031,10.1186/s12884-015-0474-7
PMC4388019,25879043,10.1155/2015/538732
PMC4395203,25876039,10.1371/journal.pone.0123115
PMC4395407,25875746,10.1371/journal.pone.0124180
PMC4410230,25872015,10.3390/ijerph120404018
PMC4383354,25866818,10.1155/2015/857536
PMC4383341,25866801,10.1155/2015/671063
PMC4383510,25866778,10.1155/2015/378469
PMC4405815,25860019,10.1371/journal.pone.0122767
PMC4598265,25856681,10.1249/MSS.0000000000000678
PMC4388468,25849090,10.1371/journal.pone.0123101
PMC4383487,25837977,10.1371/journal.pone.0119334
PMC4363791,25821340,10.1155/2015/806418
PMC4373931,25807517,10.1371/journal.pone.0120338
PMC4372368,25803449,10.1371/journal.pone.0120879
PMC4354721,25802841,10.1155/2015/245378
PMC4392441,25801760,10.1161/JAHA.114.001602
PMC4452396,25784177,10.1158/1940-6207.CAPR-14-0297-T
PMC4377953,25782065,10.3390/ijerph120303077
PMC4357457,25764321,10.1371/journal.pone.0119868
PMC4622433,25756515,10.1080/15384047.2014.1002362
PMC5963531,25749641,10.1016/j.rmed.2014.12.002
PMC4551124,25747752,10.1152/ajpheart.00723.2014
PMC4349455,25738290,10.1371/journal.pone.0118470
PMC4347514,25734405,10.1117/1.JBO.20.3.036001
PMC4418366,25714888,10.1590/1414-431X20144235
PMC4495454,25714197,10.5935/abc.20150006
PMC1858845,7066615,10.1136/bjsm.16.1.4
PMC1858846,7066610,10.1136/bjsm.16.1.13
PMC2040738,7066184,
PMC1352399,7055380,10.1097/00000658-198201001-00004
PMC371167,7054242,10.1172/JCI110440
PMC1251399,7050344,10.1113/jphysiol.1982.sp014155
PMC481241,7049203,10.1136/hrt.48.3.272
PMC459248,7041324,10.1136/thx.37.1.64
PMC459402,6818707,10.1136/thx.37.9.663
PMC1500473,6814629,10.1136/bmj.285.6354.1523
PMC1500573,6814599,10.1136/bmj.285.6353.1455
PMC1499574,6810991,10.1136/bmj.285.6344.767
PMC1497925,6802408,10.1136/bmj.284.6322.1067
PMC2112933,6296156,10.1083/jcb.95.3.720
PMC1427501,6128021,10.1111/j.1365-2125.1982.tb04963.x
PMC1402136,6125171,10.1111/j.1365-2125.1982.tb01912.x
PMC1402028,6124268,10.1111/j.1365-2125.1982.tb01876.x
PMC1496175,6120740,10.1136/bmj.284.6315.532
PMC1627138,7469460,10.1136/adc.56.2.106
PMC1244044,7320937,10.1113/jphysiol.1981.sp013946
PMC1244038,7320933,10.1113/jphysiol.1981.sp013940
PMC1858904,7317721,10.1136/bjsm.15.4.242
PMC1249384,7310711,10.1113/jphysiol.1981.sp013749
PMC482664,7295433,10.1136/hrt.46.4.380
PMC370843,7276163,10.1172/JCI110297
PMC1537283,7273485,
PMC1858756,7272663,10.1136/bjsm.15.3.182
PMC1858751,7272661,10.1136/bjsm.15.3.172
PMC1401596,7272161,10.1111/j.1365-2125.1981.tb01156.x
PMC482627,7272130,10.1136/hrt.46.2.190
PMC482618,7272123,10.1136/hrt.46.2.129
PMC482607,7272118,10.1136/hrt.46.1.84
PMC370811,7263859,10.1172/JCI110268
PMC482577,7259914,10.1136/hrt.45.6.643
PMC1627471,7259276,10.1136/adc.56.6.455
PMC1859056,7248677,10.1136/bjsm.15.1.27
PMC1859079,7248676,10.1136/bjsm.15.1.20
PMC482537,7225252,10.1136/hrt.45.4.376
PMC370949,7033285,10.1172/JCI110399
PMC1401877,7030373,10.1111/j.1365-2125.1981.tb01205.x
PMC2595870,7023077,
PMC349120,6947247,10.1073/pnas.78.11.6714
PMC471488,6269247,10.1136/thx.36.4.259
PMC1401942,6122463,10.1111/j.1365-2125.1981.tb01323.x
PMC471498,6116296,10.1136/thx.36.4.308
PMC482469,7459154,10.1136/hrt.44.6.703
PMC1430093,7448109,10.1111/j.1365-2125.1980.tb01774.x
PMC371628,7440723,10.1172/JCI109995
PMC482437,7437190,10.1136/hrt.44.5.512
PMC471288,7434284,10.1136/thx.35.5.347
PMC482395,7426183,10.1136/hrt.44.3.259
PMC482361,7426162,10.1136/hrt.44.1.62
PMC1345609,7362287,10.1097/00000658-198002000-00012
PMC2595933,7245802,
PMC471392,7221978,10.1136/thx.35.11.828
PMC471360,7003797,10.1136/thx.35.9.675
PMC371554,7000826,10.1172/JCI109945
PMC1279383,6997456,10.1113/jphysiol.1980.sp013190
PMC1858825,6778544,10.1136/bjsm.14.4.204
PMC471361,6449753,10.1136/thx.35.9.680
PMC1532765,14351982,
PMC1597502,760961,10.1136/bmj.1.6155.57-e
PMC1279073,529086,10.1113/jphysiol.1979.sp013000
PMC1597179,526822,10.1136/bmj.2.6203.1480
PMC1858728,526782,10.1136/bjsm.13.4.165
PMC1858722,526781,10.1136/bjsm.13.4.161
PMC1429735,526410,
PMC482195,518776,10.1136/hrt.42.5.521
PMC471129,515978,10.1136/thx.34.5.582
PMC1596360,497793,10.1136/bmj.2.6191.674-d
PMC1596314,497792,10.1136/bmj.2.6191.674-c
PMC1859755,486888,10.1136/bjsm.13.3.92
PMC1859767,486884,10.1136/bjsm.13.3.122
PMC372210,479364,10.1172/JCI109537
PMC1859672,465913,10.1136/bjsm.13.2.70
PMC1859673,465911,10.1136/bjsm.13.2.62
PMC1859747,465908,10.1136/bjsm.13.1.6
PMC1859732,465902,10.1136/bjsm.13.1.24
PMC1859733,465899,10.1136/bjsm.13.1.12
PMC482091,465243,10.1136/hrt.41.6.683
PMC1281363,458648,10.1113/jphysiol.1979.sp012730
PMC1344535,116605,10.1097/00000658-197911000-00004
PMC1344469,111634,10.1097/00000658-197907000-00023
PMC1397110,85435,10.1097/00000658-197903000-00003
PMC1429733,43162,
PMC1429833,41550,10.1111/j.1365-2125.1979.tb04720.x
PMC383734,37504,10.1073/pnas.76.6.2979
PMC483584,737097,10.1136/hrt.40.12.1390
PMC493197,731244,10.1136/jnnp.41.10.930
PMC2130065,731026,10.1017/s0022172400025341
PMC1608907,728739,10.1136/bmj.2.6152.1598
PMC1608714,719483,10.1136/bmj.2.6150.1494-b
PMC1859637,687889,10.1136/bjsm.12.2.87
PMC1859642,687888,10.1136/bjsm.12.2.80
PMC1859635,687887,10.1136/bjsm.12.2.69
PMC483509,687493,10.1136/hrt.40.8.923
PMC1544938,686772,10.1136/adc.53.6.468
