pmcid,pmid,doi
PMC6722632,31390721,10.3390/sports7080189
PMC6723237,31375020,10.3390/sports7080187
PMC6615070,31354926,10.4081/ejtm.2019.8205
PMC6651650,31337205,10.20463/jenb.2019.0016
PMC6651661,31337202,10.20463/jenb.2019.0013
PMC6614758,31316936,10.12965/jer.1836504.252
PMC6607282,31297065,10.3389/fphys.2019.00810
PMC6598428,31293499,10.3389/fneur.2019.00654
PMC6599155,31293438,10.3389/fphys.2019.00760
PMC6593089,31275160,10.3389/fphys.2019.00741
PMC6590066,31263424,10.3389/fphys.2019.00720
PMC6587061,31258485,10.3389/fphys.2019.00730
PMC6558424,31231231,10.3389/fphys.2019.00629
PMC6548888,31191358,10.3389/fphys.2019.00667
PMC6547021,31191348,10.3389/fphys.2019.00650
PMC6551212,31187053,10.1055/a-0891-7021
PMC6548784,31165339,10.1186/s40798-019-0195-y
PMC6511505,31164777,10.1589/jpts.31.414
PMC6589437,31117027,10.1128/mSystems.00218-18
PMC6503082,31114511,10.3389/fphys.2019.00506
PMC6499209,31110479,10.3389/fphys.2019.00450
PMC6572307,31075968,10.3390/sports7050109
PMC6495266,31073291,10.3389/fphys.2019.00471
PMC6484966,31040514,10.3138/ptc.2017-44.pp
PMC6473624,31031652,10.3389/fpsyt.2019.00192
PMC6473080,31031645,10.3389/fphys.2019.00427
PMC6458267,31019470,10.3389/fphys.2019.00373
PMC6468055,31015999,10.1002/ece3.5053
PMC6524377,31013585,10.3390/sports7040093
PMC6523597,30999588,10.3390/nano9040624
PMC6441819,30997432,10.4081/hpr.2019.6576
PMC6458566,30988845,10.2478/hukin-2018-0052
PMC6450040,30984754,10.3389/fbioe.2019.00067
PMC6443956,30972311,10.3389/fped.2019.00096
PMC6440389,30967794,10.3389/fphys.2019.00295
PMC6439621,30967789,10.3389/fphys.2019.00262
PMC6524355,30959840,10.3390/sports7040082
PMC6431656,30936837,10.3389/fphys.2019.00242
PMC6425868,30930818,10.3389/fpsyg.2019.00535
PMC6422868,30915321,10.3389/fped.2019.00065
PMC6435790,30914740,10.1038/s41598-019-41693-1
PMC6418781,30906257,10.3389/fnagi.2019.00041
PMC6413578,30899139,10.5114/biolsport.2018.78906
PMC6413569,30899134,10.5114/biolsport.2018.78900
PMC6423344,30886181,10.1038/s41598-019-40753-w
PMC6406070,30881958,10.3389/fnut.2019.00019
PMC6397857,30858806,10.3389/fphys.2019.00160
PMC6409724,30813278,10.3390/sports7020050
PMC6378703,30804807,10.3389/fphys.2019.00079
PMC6379046,30804739,10.3389/fnins.2019.00051
PMC6384288,30790134,10.1186/s40798-019-0180-5
PMC6379810,30779323,10.14814/phy2.14020
PMC6409559,30678373,10.3390/sports7020031
PMC6359420,30669424,10.3390/sports7010026
PMC6359490,30669295,10.3390/sports7010025
PMC6352277,30634403,10.3390/children6010008
PMC7512611,33265210,10.3390/e20020119
PMC7377317,32705076,10.1123/jmpb.2018-0007
PMC6834212,31758766,10.2196/cardio.8574
PMC6715008,31518246,10.2196/12363
PMC6358523,30765918,10.5114/biolsport.2018.78052
PMC6343766,30661329,10.20463/jenb.2018.0028
PMC6308990,30622947,10.3389/fnut.2018.00132
PMC6308190,30622475,10.3389/fphys.2018.01764
PMC6308130,30619885,10.3389/fcvm.2018.00178
PMC6306454,30619011,10.3389/fpsyg.2018.02612
PMC6300573,30618821,10.3389/fphys.2018.01809
PMC6298493,30574528,10.1080/23328940.2018.1495023
PMC6290078,30568604,10.3389/fphys.2018.01759
PMC6290642,30568598,10.3389/fphys.2018.01738
PMC6316682,30544509,10.3390/nano8121020
PMC6225968,30539125,10.1055/a-0655-7207
PMC6225958,30539113,10.1055/s-0043-124429
PMC6225957,30539111,10.1055/s-0043-122068
PMC6305876,30530451,10.2196/10338
PMC6256136,30524298,10.3389/fphys.2018.01631
PMC6250767,30505276,10.3389/fphys.2018.01523
PMC6249303,30498458,10.3389/fphys.2018.01621
PMC6316329,30486396,10.3390/sports6040154
PMC6243106,30483156,10.3389/fphys.2018.01609
PMC6242945,30483147,10.3389/fphys.2018.01576
PMC6224376,30450055,10.3389/fphys.2018.01539
PMC6224852,30449942,10.5114/biolsport.2018.74637
PMC6224842,30449939,10.5114/biolsport.2018.74633
PMC6231343,30429899,10.1515/hukin-2017-0184
PMC6220130,30429793,10.3389/fphys.2018.01451
PMC6212507,30416451,10.3389/fphys.2018.01465
PMC6209962,30410450,10.3389/fphys.2018.01505
PMC6200917,30405439,10.3389/fphys.2018.01485
PMC6205008,30377641,10.1080/23328940.2018.1506563
PMC6191644,30364035,10.3389/fphys.2018.01415
PMC6181660,30349160,10.1589/jpts.30.1257
PMC6315673,30326597,10.3390/sports6040119
PMC6210856,30322094,10.3390/jcm7100347
PMC6174284,30320130,10.1183/23120541.00048-2018
PMC6186263,30317397,10.1186/s40798-018-0160-1
PMC6158373,30294600,10.3389/fnut.2018.00086
PMC6316849,30287789,10.3390/sports6040111
PMC6156377,30283348,10.3389/fphys.2018.01286
PMC6162976,30279949,10.2478/hukin-2018-0014
PMC6165965,30276193,10.12965/jer.1836132.066
PMC6210335,30257503,10.3390/antiox7100127
PMC6142904,30254751,10.1093/conphys/coy053
PMC6110921,30246804,10.3389/fphys.2018.01171
PMC6316372,30241337,10.3390/sports6040103
PMC6135977,30237661,10.5114/biolsport.2018.70751
PMC6127481,30214118,10.1589/jpts.30.1164
PMC6134270,30211027,10.5500/wjt.v8.i5.188
PMC6162835,30208632,10.3390/jcm7090272
PMC6104479,30158873,10.3389/fphys.2018.01062
PMC6110228,30154581,10.1589/jpts.30.960
PMC6058070,30149421,10.20463/jenb.2018.0011
PMC6079548,30108519,10.3389/fphys.2018.01034
PMC6077239,30104984,10.3389/fphys.2018.01010
PMC6074803,30104909,10.2147/OAJSM.S169758
PMC6072873,30100881,10.3389/fphys.2018.01012
PMC6062767,30079032,10.3389/fphys.2018.00963
PMC6162401,30060478,10.3390/sports6030072
PMC6046382,30038577,10.3389/fphys.2018.00846
PMC6037982,30018569,10.3389/fphys.2018.00815
PMC6018465,29971016,10.3389/fphys.2018.00756
PMC6010573,29962959,10.3389/fphys.2018.00713
PMC6009337,29951003,10.3389/fphys.2018.00720
PMC6008274,29923108,10.1186/s40798-018-0134-3
PMC6006534,29922380,10.1515/hukin-2017-0160
PMC5997608,29896682,10.1186/s13568-018-0628-x
PMC5974210,29875693,10.3389/fphys.2018.00595
PMC5949358,29869633,10.3389/fphys.2018.00507
PMC5962763,29867580,10.3389/fphys.2018.00543
PMC5954292,29867519,10.3389/fphys.2018.00423
PMC5940969,29740709,10.1186/s11671-018-2557-7
PMC5915563,29720948,10.3389/fphys.2018.00410
PMC5890107,29662456,10.3389/fphys.2018.00282
PMC5890239,29662455,10.3389/fphys.2018.00277
PMC5920198,29650506,10.2196/mhealth.9754
PMC5862844,29600246,10.3389/fchem.2018.00063
PMC5845014,29556201,10.3389/fphys.2018.00155
PMC5835126,29535642,10.3389/fphys.2018.00143
PMC5826378,29515458,10.3389/fphys.2018.00116
PMC5833954,29511660,10.12965/jer.1835122.561
PMC5834933,29507824,10.7717/peerj.4403
PMC5809502,29472871,10.3389/fphys.2018.00082
PMC5808179,29467664,10.3389/fphys.2018.00042
PMC5797649,29441025,10.3389/fphys.2018.00034
PMC5787703,29416513,10.3389/fphys.2018.00021
PMC5788803,29410594,10.1589/jpts.30.181
PMC5754512,29158344,10.1530/EC-17-0323
PMC5809666,29032507,10.1007/s10616-017-0152-x
PMC6961523,32009696,10.1007/s10533-017-0367-0
PMC6961513,32009690,10.1007/s10533-017-0326-9
PMC6324577,30631214,10.4031/MTSJ.51.5.8
PMC6226061,30539080,10.1055/s-0042-119951
PMC5969038,29910457,10.3390/sports5040097
PMC5969043,29910449,10.3390/sports5040089
PMC5819471,29472745,10.5114/biolsport.2017.70733
PMC5819468,29472735,10.5114/biolsport.2017.69820
PMC5800586,29450240,10.1016/j.abrep.2017.08.004
PMC5758495,29354049,10.3389/fnagi.2017.00422
PMC5765805,29340005,10.1515/hukin-2017-0140
PMC5747198,29326895,10.12965/jer.1735100.550
PMC5741638,29326604,10.3389/fphys.2017.01070
PMC5736537,29326602,10.3389/fphys.2017.01067
PMC5742206,29312247,10.3389/fmicb.2017.02569
PMC5732929,29311963,10.3389/fphys.2017.01029
PMC5733097,29311956,10.3389/fphys.2017.01018
PMC5723401,29259560,10.3389/fphys.2017.01003
PMC5710617,29218225,10.1093/conphys/cox066
PMC5700495,29201290,10.1080/20018525.2017.1399033
PMC5694659,29184508,10.3389/fphys.2017.00914
PMC5671463,29163193,10.3389/fphys.2017.00846
PMC5696271,29159682,10.1186/s40798-017-0108-x
PMC5613699,29138757,10.1155/2017/9402386
PMC5662647,29123488,10.3389/fphys.2017.00834
PMC5662635,29123485,10.3389/fphys.2017.00809
PMC5667624,29114512,10.12965/jer.1734994.497
PMC5667615,29114503,10.12965/jer.1734962.481
PMC5640078,29071088,10.1136/bmjdrc-2017-000428
PMC5641383,29066977,10.3389/fphys.2017.00755
PMC5628355,29021704,10.1016/j.jgr.2016.11.005
PMC5623047,29018361,10.3389/fphys.2017.00740
PMC5615216,29018351,10.3389/fphys.2017.00690
PMC5609583,28970805,10.3389/fphys.2017.00686
PMC5605161,28944273,10.1080/23328940.2017.1333189
PMC5605157,28944272,10.1080/23328940.2017.1328304
PMC5585224,28919863,10.3389/fphys.2017.00639
PMC5583980,28912726,10.3389/fphys.2017.00640
PMC5572164,28878694,10.3389/fphys.2017.00619
PMC5559498,28860998,10.3389/fphys.2017.00583
PMC5569688,28828762,10.20463/jenb.2017.0056
PMC5545600,28824518,10.3389/fpsyg.2017.01344
PMC5539186,28824457,10.3389/fphys.2017.00562
PMC5539230,28824440,10.3389/fphys.2017.00515
PMC5541969,28808493,10.4103/atm.ATM_364_16
PMC5522839,28790922,10.3389/fphys.2017.00483
PMC5517449,28785224,10.3389/fphys.2017.00514
PMC5513944,28769818,10.3389/fphys.2017.00504
PMC5530101,28761700,10.1136/bmjsem-2016-000197
PMC5508024,28751866,10.3389/fphys.2017.00499
PMC5504186,28744226,10.3389/fphys.2017.00485
PMC5548984,28743682,10.2196/mhealth.7437
PMC5498462,28729839,10.3389/fphys.2017.00451
PMC5506448,28721122,10.1294/jes.28.41
PMC5504584,28713464,10.1515/hukin-2017-0053
PMC5504583,28713463,10.1515/hukin-2017-0052
PMC5508059,28712259,10.20463/jenb.2017.0060
PMC5479897,28690549,10.3389/fphys.2017.00433
PMC5479888,28690546,10.3389/fphys.2017.00407
PMC5468455,28659869,10.3389/fendo.2017.00132
PMC5461287,28638349,10.3389/fphys.2017.00387
PMC5468219,28626304,10.1589/jpts.29.978
PMC5458058,28593126,10.1016/j.pmedr.2017.05.001
PMC5440396,28533519,10.1038/s41598-017-01530-9
PMC5413511,28515696,10.3389/fphys.2017.00270
PMC5410597,28507521,10.3389/fphys.2017.00264
PMC5417056,28480038,10.1093/conphys/cox026
PMC5417060,28480037,10.1093/conphys/cox025
PMC5397461,28479931,10.1007/s11332-016-0313-x
PMC5384070,28469761,10.1515/hukin-2017-0040
PMC5384060,28469751,10.1515/hukin-2017-0030
PMC5384058,28469749,10.1515/hukin-2017-0028
PMC5376588,28420999,10.3389/fphys.2017.00172
PMC5377562,28416899,10.5114/biolsport.2017.63734
PMC5377553,28416890,10.5114/biolsport.2017.63363
PMC5362638,28386239,10.3389/fphys.2017.00182
PMC5362639,28386234,10.3389/fphys.2017.00175
PMC5361002,28356623,10.1589/jpts.29.419
PMC5332004,28349038,10.12965/jer.1732878.439
PMC5343012,28337151,10.3389/fphys.2017.00135
PMC5340768,28337149,10.3389/fphys.2017.00133
PMC5348635,28326310,10.1183/23120541.00101-2016
PMC5319197,28270770,10.3389/fphys.2017.00096
PMC5305090,28246499,10.15386/cjmed-675
PMC5294746,28243471,10.1155/2017/7853034
PMC5301027,28239356,10.3389/fphys.2017.00072
PMC5304204,28211905,10.1038/srep42485
PMC5288420,28150178,10.1186/s40798-017-0075-2
PMC5296667,28125022,10.3390/children4010006
PMC5216678,28078086,10.1093/conphys/cow067
PMC5118611,27882292,10.1016/j.pmedr.2016.11.004
PMC5236007,27408987,10.1080/19390211.2016.1203386
PMC5362555,27295193,10.1007/8904_2016_553
PMC5341704,26607845,10.1113/JP271333
PMC4800144,26969643,10.1136/bmjopen-2015-010359
PMC5040492,27583642,10.1038/nprot.2016.106
PMC4946883,26891694,10.1038/cdd.2015.165
PMC4820007,26874378,10.1016/j.jchf.2015.11.003
PMC5260088,27986837,10.14814/phy2.13065
PMC5110861,27982162,10.6061/clinics/2016(11)02
PMC5147982,27936084,10.1371/journal.pone.0167790
PMC5147854,27935992,10.1371/journal.pone.0167108
PMC5137797,27903541,10.1161/CIRCIMAGING.116.005511
PMC5290354,27898069,10.1038/tp.2016.230
PMC5188410,27897989,10.3390/nu8120755
PMC5358004,27884955,10.14814/phy2.13032
PMC5119771,27875547,10.1371/journal.pone.0166608
PMC5133111,27854281,10.3390/nu8110726
PMC5113038,27851769,10.1371/journal.pone.0166028
PMC5104477,27832088,10.1371/journal.pone.0165433
PMC5112538,27828665,10.1590/1414-431X20165181
PMC5133060,27792164,10.3390/nu8110672
PMC5082935,27788182,10.1371/journal.pone.0165010
PMC5061984,27777958,10.1155/2016/2372741
PMC5061978,27777795,10.1155/2016/2479597
PMC5059579,27774458,10.1155/2016/4073618
PMC5073936,27769274,10.1186/s12937-016-0206-5
PMC5084026,27754419,10.3390/nu8100639
PMC5046030,27721912,10.1155/2016/1535367
PMC5038574,27703345,10.2147/COPD.S113657
PMC5130498,27638878,10.1152/ajpheart.00398.2016
PMC5026397,27632078,10.1097/NPT.0000000000000147
PMC5020445,27619491,10.1186/s12889-016-3652-2
PMC5037535,27618091,10.3390/nu8090550
PMC5027360,27604402,10.14814/phy2.12955
PMC6347073,27591218,10.1152/ajpheart.00275.2016
PMC5037521,27589795,10.3390/nu8090534
PMC5142313,27586835,10.1152/japplphysiol.00435.2016
PMC4999227,27560824,10.1371/journal.pone.0161451
PMC4991073,27538896,10.1186/s13063-016-1522-y
PMC4988702,27532605,10.1371/journal.pone.0161375
PMC5134384,27500951,10.1113/JP273089
PMC4979851,27495097,10.1097/MD.0000000000004497
PMC5025384,27491778,10.1039/c6fo00611f
PMC5483944,27490111,10.1055/s-0042-110654
PMC5034049,27489163,10.1074/jbc.M116.721480
PMC4974018,27487418,10.1590/1414-431X20165200
PMC4971620,27485212,10.1186/s13041-016-0257-8
PMC4968829,27479009,10.1371/journal.pone.0160275
PMC4965115,27467214,10.1371/journal.pone.0160239
PMC5841234,27465635,10.1519/JSC.0000000000001570
PMC4962071,27456910,10.14814/phy2.12864
PMC5302865,27447743,10.18632/oncotarget.10643
PMC4962068,27436584,10.14814/phy2.12844
PMC4952148,27436186,10.1186/s12938-016-0208-8
PMC5088244,27435799,10.1113/JP272851
PMC4949751,27430558,10.1186/s12906-016-1213-y
PMC4946108,27417194,10.1186/s12884-016-0947-3
PMC5765839,27410768,10.1055/s-0042-103029
PMC4954735,27409333,10.1590/1414-431X20165229
PMC5068465,27407099,10.1177/1535370216658143
PMC4975633,27401086,10.1007/s00726-016-2291-3
PMC5108056,27392374,10.1123/jpah.2015-0728
PMC5073122,27380030,10.1007/s00726-016-2282-4
PMC4930190,27368057,10.1371/journal.pone.0158589
PMC4963869,27348000,10.3390/nu8070393
PMC4963868,27347999,10.3390/nu8070392
PMC4963866,27347996,10.3390/nu8070390
PMC4975154,27346646,10.1016/j.exger.2016.06.009
PMC4924218,27322318,10.3390/nu8060377
PMC4983286,27311582,10.1007/s00421-016-3412-0
PMC4914003,27305285,10.5935/abc.20160070
PMC5016124,27298322,10.1074/jbc.M116.728188
PMC5142461,27288487,10.1152/ajplung.00132.2016
PMC5975719,27271253,10.1093/gerona/glw108
PMC4943996,27270706,10.1007/s00421-016-3409-8
PMC5644850,27260224,10.1159/000444145
PMC4926386,27258261,10.3390/ijms17060852
PMC4891707,27257105,10.1038/srep26990
PMC4889063,27248429,10.1371/journal.pcbi.1004911
PMC5130009,27248169,10.18632/oncotarget.9610
PMC5023715,27241818,10.1113/JP272283
PMC4926335,27231897,10.3390/ijms17060801
PMC4881060,27225602,10.1186/s12877-016-0283-5
PMC4853065,27167433,10.1590/S1806-37562015000000078
PMC4957490,27161030,10.1093/cvr/cvw095
PMC4859540,27153112,10.1371/journal.pone.0154982
PMC4842047,27144169,10.1155/2016/5481843
PMC5013023,27135629,10.1111/acel.12491
PMC4842901,27134769,10.1002/brb3.469
PMC4875052,27126859,10.1007/s00421-016-3379-x
PMC5023712,27126579,10.1113/JP272352
PMC4849644,27124720,10.1371/journal.pone.0153617
PMC4846072,27115137,10.1371/journal.pone.0154075
PMC4842974,27108697,10.1038/srep24714
PMC4875070,27106870,10.1007/s00421-016-3377-z
PMC4841588,27104346,10.1371/journal.pone.0154135
PMC5046191,27103222,10.2522/ptj.20150277
PMC4855650,27100892,10.1038/cddis.2016.106
PMC4835079,27088872,10.1371/journal.pone.0153826
PMC5505661,27085901,10.1016/j.yjmcc.2016.04.003
PMC5013725,27082723,10.1086/685435
PMC4831776,27078151,10.1371/journal.pone.0153229
PMC5106855,27075894,10.1093/gerona/glw059
PMC4833219,27074169,10.1590/1414-431X20155061
PMC4830622,27074034,10.1371/journal.pone.0153445
PMC4812466,27069531,10.1155/2016/5059043
PMC4824480,27055287,10.1371/journal.pone.0153159
PMC4891791,27050869,10.1210/jc.2015-4333
PMC4908192,27048554,10.1007/s00360-016-0981-5
PMC4822029,27045525,10.1038/ncomms11158
PMC5070974,27031742,10.1249/MSS.0000000000000939
PMC4875925,27028751,10.1007/s40268-016-0130-3
PMC4808835,27005660,10.3390/nu8030049
PMC4935591,26999467,10.1038/bmt.2016.73
PMC4795745,26987118,10.1371/journal.pone.0151671
PMC4967759,26959808,10.1113/JP272037
PMC4845704,26959403,10.5935/abc.20160031
PMC4783109,26953893,10.1371/journal.pone.0150799
PMC5835965,26933148,10.1177/1099800416633836
PMC4893892,26921810,10.1016/j.bbabio.2016.02.014
PMC4919019,26920596,10.1016/j.ahj.2015.12.006
PMC4769276,26919064,10.1371/journal.pone.0150201
PMC4967730,26918583,10.1113/JP271934
PMC4759860,26900386,10.1186/s12970-016-0117-z
PMC4757413,26885978,10.1371/journal.pone.0149082
PMC4759046,26884479,10.14814/phy2.12719
PMC5127690,26882910,10.1161/CIRCULATIONAHA.115.019464
PMC4892939,26874390,10.1016/j.jchf.2015.12.013
PMC4899150,26869243,10.1038/ijo.2016.21
PMC4892151,26860899,10.1093/icvts/ivw007
PMC5005861,26841888,10.1007/s11357-016-9882-5
PMC5108447,26837934,10.1055/s-0035-1569284
PMC4789087,26827898,10.1016/j.yjmcc.2016.01.023
PMC4819756,26825101,10.1007/s00421-015-3306-6
PMC4732768,26824906,10.1371/journal.pone.0147330
PMC4706966,26819767,10.1155/2016/4583674
PMC4727277,26816497,10.1186/s12970-016-0115-1
PMC4726690,26807572,10.1371/journal.pone.0147691
PMC4887693,26801350,10.1113/JP271889
PMC4721596,26794677,10.1371/journal.pone.0144873
PMC4773888,26787216,10.1152/physiolgenomics.00117.2015
PMC4868671,26784276,10.1249/MSS.0000000000000880
PMC4715309,26775292,10.1186/s12890-016-0174-8
PMC4765006,26760783,10.5935/abc.20150148
PMC4819748,26759155,10.1007/s00421-016-3326-x
PMC4725839,26758742,10.1038/srep19158
PMC4760406,26755735,10.14814/phy2.12672
PMC5642331,26741124,10.1249/MSS.0000000000000862
PMC4773949,26740674,10.1212/WNL.0000000000002329
PMC4699761,26727499,10.1371/journal.pone.0145733
PMC4867373,26719305,10.1152/ajpregu.00330.2015
PMC5102295,26707873,10.1080/10790268.2015.1126939
PMC4829340,26683232,10.1016/j.mvr.2015.12.007
PMC4813492,26677218,10.1074/jbc.M115.698985
PMC4853835,26661172,10.1177/0271678X15606719
PMC4905810,26659868,10.1002/mus.25015
PMC4733633,26631814,10.1016/j.neuroimage.2015.11.049
PMC4799962,26614395,10.1113/JP271229
PMC4751979,26603555,10.1016/j.cbpa.2015.11.012
PMC4696905,26593640,10.1016/j.resp.2015.11.004
PMC4795964,26587844,10.1249/MSS.0000000000000820
PMC4739349,26565690,10.1089/acm.2015.0082
PMC4698441,26514619,10.1152/japplphysiol.00582.2015
PMC5642317,26465216,10.1249/MSS.0000000000000793
PMC4760922,26460630,10.1249/MSS.0000000000000789
PMC4713742,26457670,10.1113/JP270844
PMC4826640,26451845,10.1123/pes.2015-0037
PMC5063138,26450456,10.1111/dom.12588
PMC5137570,26449780,10.1179/2045772315Y.0000000052
PMC4760838,26414317,10.1249/MSS.0000000000000775
PMC5459676,27918696,10.1123/jab.2016-0120
PMC5745157,26146194,10.1016/j.pmrj.2015.06.441
PMC4715229,25896993,10.1093/gerona/glv041
PMC4933110,25645978,10.1113/jphysiol.2014.285254
PMC4725790,25520035,10.1179/2045772314Y.0000000281
PMC4658594,26405178,10.1124/mol.115.101451
PMC4640051,26338956,10.1161/CIRCULATIONAHA.115.017119
PMC4324712,25565071,10.1113/jphysiol.2014.282863
PMC4351918,25249574,10.2337/db14-0496
PMC8031621,26073606,10.1111/jch.12591
PMC4765424,26958018,10.4314/ahs.v15i4.16
PMC4740322,26870802,10.1016/j.ebiom.2015.09.042
PMC4656917,26842513,10.4102/phcfm.v7i1.896
PMC4696681,26717409,10.1371/journal.pone.0144691
PMC4678091,26697141,10.1155/2016/8262383
PMC4684925,26687118,10.1186/s40101-015-0079-x
PMC4678700,26674253,10.1186/s12970-015-0106-7
PMC4684969,26670043,10.1016/j.celrep.2015.11.015
PMC4678643,26666374,10.1186/s13063-015-1093-3
PMC4707698,26631246,10.1098/rsbl.2015.0781
PMC4660661,26612980,10.1186/s12970-015-0105-8
PMC4653935,26586130,10.1186/s12984-015-0099-0
PMC4716656,26581795,10.1017/S1355617715000843
PMC4659464,26578677,10.1128/mBio.01588-15
PMC4643918,26566220,10.1371/journal.pone.0143095
PMC4633002,26559985,10.5935/abc.20150089
PMC4641341,26555762,10.1186/s12938-015-0099-0
PMC4638342,26551321,10.1371/journal.pone.0142325
PMC4627811,26517867,10.1371/journal.pone.0141256
PMC4627801,26517550,10.1371/journal.pone.0141680
PMC4661029,26517335,10.1590/1414-431X20154532
PMC4619258,26489022,10.1371/journal.pone.0138853
PMC4611516,26482008,10.1038/srep15357
PMC4689617,26476238,10.1016/j.yjmcc.2015.10.015
PMC4608730,26474474,10.1371/journal.pone.0140875
PMC4608805,26474292,10.1371/journal.pone.0140863
PMC4607476,26469336,10.1371/journal.pone.0140573
PMC4607305,26468885,10.1371/journal.pone.0140616
PMC4845119,26464425,10.1161/JAHA.115.002084
PMC4603895,26460828,10.1371/journal.pone.0140500
PMC4919021,26455884,10.1016/j.mayocp.2015.07.026
PMC4590345,26451096,10.2147/COPD.S88965
PMC4705920,26446791,10.1074/jbc.M115.691741
PMC4595106,26445565,10.1186/s12970-015-0098-3
PMC4596858,26444557,10.1371/journal.pone.0139801
PMC4587792,26418339,10.1371/journal.pone.0138906
PMC4587735,26418015,10.1371/journal.pone.0139279
PMC4635072,26411341,10.1016/j.cmet.2015.08.021
PMC4581708,26402859,10.1371/journal.pone.0139056
PMC4661031,26397972,10.1590/1414-431X20154692
PMC4671532,26397970,10.1590/1414-431X20154787
PMC4646035,26396189,10.1074/jbc.M115.651257
PMC4575035,26383249,10.1371/journal.pone.0138154
PMC4574739,26378914,10.1371/journal.pone.0138175
PMC4574230,26376783,10.1186/s12990-015-0057-7
PMC4641048,26374996,10.1016/j.yjmcc.2015.09.001
PMC4670459,26371170,10.1152/ajpheart.00525.2015
PMC4564197,26352938,10.1371/journal.pone.0137567
PMC4604065,26310984,10.1016/j.ijcard.2015.08.101
PMC4549149,26305880,10.1371/journal.pone.0135319
PMC4908456,26303787,10.1016/j.jstrokecerebrovasdis.2015.07.002
PMC4546819,26298647,10.1186/s12984-015-0051-3
PMC4570431,26295396,10.3390/s150820480
PMC4546343,26292225,10.1371/journal.pone.0134813
PMC4545368,26286397,10.1186/s12890-015-0095-y
PMC4536895,26272327,10.1186/s12884-015-0607-z
PMC4606532,26258623,10.1113/JP270408
PMC4530878,26258597,10.1371/journal.pone.0133286
PMC4529285,26252477,10.1371/journal.pone.0135057
PMC4529077,26252001,10.1371/journal.pone.0133785
PMC4593812,26251510,10.1152/japplphysiol.00241.2015
PMC4506838,26236724,10.1155/2015/359537
PMC4555111,26225993,10.3390/nu7085272
PMC4518594,26225130,10.1186/s12970-015-0092-9
PMC4568808,26222648,10.1590/1414-431X20154529
PMC4536283,26210229,10.1007/s40279-015-0361-4
PMC4506616,26187632,10.1186/s13023-015-0303-0
PMC4608389,26186940,10.1182/blood-2015-01-621870
PMC4519923,26184173,10.3390/ijms160715761
PMC4579257,26178328,10.1007/s40279-015-0359-y
PMC4496096,26154515,10.1371/journal.pone.0130817
PMC4491708,26145230,10.1038/srep11956
PMC4478397,26137190,10.4314/mmj.v27i1.2
PMC4484682,26131705,10.5935/abc.20150039
PMC4484680,26131703,10.5935/abc.20150035
PMC4488295,26121248,10.1371/journal.pone.0131766
PMC4482578,26114455,10.5014/ajot.2015.015636
PMC4477976,26102204,10.1371/journal.pone.0130869
PMC4476748,26098939,10.1371/journal.pone.0130894
PMC4468067,26075745,10.1371/journal.pone.0130597
PMC4566409,26053283,10.1513/AnnalsATS.201410-470OC
PMC4484666,26050073,10.1097/NPT.0000000000000095
PMC4536464,26048989,10.1074/jbc.M115.664813
PMC4452649,26030666,10.1371/journal.pone.0126489
PMC4452519,26030423,10.1371/journal.pone.0127548
PMC4467620,26025443,10.1186/s13104-015-1210-0
PMC4446086,26019694,10.1186/s12970-015-0084-9
PMC4516681,26003997,10.1016/j.jpeds.2015.04.058
PMC4441444,26000713,10.1371/journal.pone.0127509
PMC4446776,25988766,10.3390/nu7053739
PMC4446772,25988762,10.3390/nu7053666
PMC4532538,25988759,10.1113/JP270518
PMC4446830,25985982,10.1186/s12890-015-0056-5
PMC4435815,25972217,10.14423/SMJ.0000000000000282
PMC5652894,25968470,10.1159/000431002
PMC4426177,25952923,10.1186/s12890-015-0050-y
PMC4532533,25952760,10.1113/JP270238
PMC4430900,25952747,10.1186/s12890-015-0036-9
PMC6345209,25930024,10.1152/japplphysiol.00092.2015
PMC4396880,25918583,10.1155/2015/535686
PMC4434690,25918408,10.1073/pnas.1424017112
PMC4427241,25913937,10.1080/00913847.2015.1037231
PMC4406555,25901952,10.1371/journal.pone.0124023
PMC4357216,25886031,10.1186/s12884-015-0474-7
PMC4388019,25879043,10.1155/2015/538732
PMC4426621,25876844,10.1098/rspb.2015.0025
PMC4395203,25876039,10.1371/journal.pone.0123115
PMC4395407,25875746,10.1371/journal.pone.0124180
PMC4385700,25874024,10.1155/2015/804794
PMC4385680,25874021,10.1155/2015/732090
PMC4410230,25872015,10.3390/ijerph120404018
PMC4611504,25871933,10.1038/ismej.2015.50
PMC4383510,25866778,10.1155/2015/378469
PMC4405815,25860019,10.1371/journal.pone.0122767
PMC4598265,25856681,10.1249/MSS.0000000000000678
PMC4388468,25849090,10.1371/journal.pone.0123101
PMC4379169,25822220,10.1371/journal.pone.0118809
PMC4436983,25814638,10.1152/japplphysiol.00932.2014
PMC4373931,25807517,10.1371/journal.pone.0120338
PMC4371155,25801957,10.1038/srep09403
PMC4392441,25801760,10.1161/JAHA.114.001602
PMC4368602,25793753,10.1371/journal.pone.0120354
PMC4366200,25789625,10.1371/journal.pone.0122260
PMC4357457,25764321,10.1371/journal.pone.0119868
PMC4575949,25761413,10.1038/ijo.2015.23
PMC5963531,25749641,10.1016/j.rmed.2014.12.002
PMC4551124,25747752,10.1152/ajpheart.00723.2014
PMC4349455,25738290,10.1371/journal.pone.0118470
