pmcid,pmid,doi
PMC4342312,24977692,10.1249/MSS.0000000000000428
PMC4237349,25409179,10.1371/journal.pone.0112280
PMC4786527,26608509,10.1007/s12192-015-0656-2
PMC4945842,27405970,10.14814/phy2.12861
PMC4949636,27478292,10.1111/1365-2435.12527
PMC5186410,27840272,10.1016/j.resp.2016.11.003
PMC5429469,28008101,10.1152/japplphysiol.00942.2016
PMC5198313,28050360,10.7860/JCDR/2016/20873.8831
PMC5527304,28743808,10.1128/mBio.00500-17
PMC5571929,28841704,10.1371/journal.pone.0183502
PMC5587281,28877186,10.1371/journal.pone.0183740
PMC5648661,29075479,10.1002/ece3.3454
PMC5995600,29239992,10.1519/JSC.0000000000002263
PMC5879963,29368427,10.1002/jcsm.12272
PMC5804253,29491937,10.1093/cz/zow084
PMC8480317,30489496,10.1249/MSS.0000000000001854
PMC6305876,30530451,10.2196/10338
PMC6376724,30764853,10.1186/s12931-019-1002-5
PMC6379046,30804739,10.3389/fnins.2019.00051
PMC6518521,31088484,10.1186/s13019-019-0911-1
PMC6589437,31117027,10.1128/mSystems.00218-18
PMC6557926,31183594,10.1186/s40798-019-0196-x
PMC6723516,31416212,10.3390/nu11081898
PMC6882496,31839909,10.1080/20018525.2019.1692645
PMC7065515,32156797,10.1128/mSystems.00758-19
PMC7362188,32570983,10.3390/polym12061372
PMC7337348,32628697,10.1371/journal.pone.0235567
PMC7431952,32849773,10.3389/fgene.2020.00711
PMC8071847,33912604,10.3389/fvets.2021.641871
PMC8256322,34156335,10.3310/hta25400
PMC8296496,34207008,10.3390/ijerph18126547
PMC8358903,34384461,10.1186/s13063-021-05414-2
PMC8533493,34681068,10.3390/biology10100969
PMC8617175,34824208,10.1038/s41398-021-01716-w
PMC8970054,35370771,10.3389/fphys.2022.811514
PMC1665351,15358808,10.1113/jphysiol.2004.071894
PMC1724956,15388555,10.1136/bjsm.2003.008490
PMC2375548,17932136,10.1113/jphysiol.2007.146035
PMC2605832,18755679,10.1098/rspb.2008.0743
PMC2655378,18832419,10.1113/jphysiol.2008.162768
PMC2899505,19390877,10.1007/s00586-009-1002-0
PMC2867093,20095824,10.3109/10903120903524963
PMC3036016,20803223,10.1007/s00586-010-1561-0
PMC3734804,22854908,10.1097/PHM.0b013e3182644165
PMC3575690,23377961,10.1007/s00395-013-0332-6
PMC3761155,24027537,10.3389/fphys.2013.00243
PMC3949058,24414253,10.1152/ajplung.00057.2013
PMC3940955,24595327,10.1371/journal.pone.0090858
PMC4287630,25449411,10.1016/j.physbeh.2014.11.044
PMC4773644,26586907,10.1152/japplphysiol.00667.2015
PMC4712301,26834642,10.3389/fphys.2015.00419
PMC5093951,27822169,10.1186/s12970-016-0150-y
PMC5256575,28110638,10.1186/s12968-017-0322-1
PMC5831369,28135225,10.1519/JSC.0000000000001802
PMC5362642,28386237,10.3389/fphys.2017.00180
PMC5594674,28839092,10.1073/pnas.1706503114
PMC5867368,28982942,10.1152/japplphysiol.00483.2017
PMC5908179,29672614,10.1371/journal.pone.0195704
PMC6139507,29698107,10.1152/japplphysiol.00722.2017
PMC5963011,29783928,10.1186/s12872-018-0839-8
PMC6297897,29793358,10.1177/1074248418778551
PMC6079196,30108521,10.3389/fphys.2018.01036
PMC6135975,30237659,10.5114/biolsport.2018.70749
PMC6354874,30766590,10.4314/ahs.v18i4.45
PMC6417168,30871578,10.1186/s12967-019-1836-0
PMC6714035,31441934,10.1001/jamanetworkopen.2019.8265
PMC6969871,31705276,10.1007/s00421-019-04255-x
PMC6960105,31969825,10.3389/fphys.2019.01517
PMC7138313,32255792,10.1371/journal.pone.0223548
PMC7268218,32493259,10.1186/s12889-020-08969-y
PMC7353279,32586010,10.3390/nu12061877
PMC7558596,32899823,10.3390/ijerph17186458
PMC7600984,32992830,10.3390/sports8100132
PMC7666775,33190418,10.14814/phy2.14624
PMC7772615,33408868,10.1093/conphys/coaa126
PMC8416884,34143306,10.1007/s00421-021-04739-9
PMC8227316,34201275,10.3390/ijerph18126214
PMC8284012,34271979,10.1186/s13063-021-05419-x
PMC8624872,34831528,10.3390/ijerph182211773
PMC8854279,34921345,10.1007/s00421-021-04874-3
PMC8766812,35072063,10.3389/fspor.2021.788108
PMC8952197,35329865,10.3390/jcm11061539
PMC6932067,16029388,10.1111/j.1542-474X.2005.00650.x
PMC2817310,19656796,10.1098/rspb.2009.0980
PMC3049945,19793156,10.1111/j.1532-5415.2009.02495.x
PMC2936297,20727213,10.1186/1550-2783-7-28
PMC3075053,21528790,10.3329/jhpn.v29i1.7566
PMC3147146,21718911,10.1016/j.jacc.2010.10.069
PMC3478183,22721424,10.1186/1471-2474-13-108
PMC3428375,22829024,10.1161/CIRCULATIONAHA.112.090977
PMC3471663,22915334,10.1007/s10439-012-0613-5
PMC3534543,23249287,10.1186/1471-2431-12-193
PMC3541231,23326566,10.1371/journal.pone.0054033
PMC3730964,23961226,10.1016/j.sjbs.2012.10.003
PMC3994154,24752377,10.1371/journal.pone.0095797
PMC4074746,24836751,10.1089/ham.2013.1084
PMC4458640,24855136,10.1152/japplphysiol.00218.2014
PMC3994583,24917687,10.5604/20831862.1083277
PMC4252514,25152170,10.1016/j.apmr.2014.07.412
PMC4273184,25225839,10.1089/ham.2014.1027
PMC4176717,25251018,10.1371/journal.pone.0107877
PMC4196122,25317067,10.7150/ijms.9975
PMC4500351,25820551,10.1113/JP270026
PMC4771777,26339730,10.1113/JP271118
PMC4587902,26420632,10.1186/s12872-015-0099-9
PMC4834519,27148071,10.3389/fphys.2016.00132
PMC4891707,27257105,10.1038/srep26990
PMC4929920,27429785,10.1098/rsos.160316
PMC5134384,27500951,10.1113/JP273089
PMC5136420,27990432,10.1155/2016/6050193
PMC5571495,28836987,10.1186/s12955-017-0743-4
PMC5671691,29201135,10.1155/2017/7960467
PMC5806867,29425213,10.1371/journal.pone.0191875
PMC6052523,30021542,10.1186/s12890-018-0655-z
PMC6580361,30139442,10.1016/j.jacc.2018.06.033
PMC6210329,30332742,10.3390/jcm7100361
PMC6312425,30406963,10.1113/JP276386
PMC6403893,30960867,10.3390/polym10090943
PMC6860366,31063607,10.1111/sms.13461
PMC6546967,31161726,10.14814/phy2.14082
PMC6843469,31623132,10.3390/ijerph16203934
PMC6836751,31720110,10.7717/peerj.7973
PMC7509256,32697652,10.1152/ajpregu.00126.2020
PMC7481667,32862805,10.1098/rsta.2019.0369
PMC7882066,33503433,10.1016/j.celrep.2021.108690
PMC7831286,33536736,10.46292/sci19-00060
PMC8104125,33967829,10.3389/fphys.2021.658997
PMC8530732,34297615,10.1152/physiolgenomics.00014.2021
PMC8295105,34302823,10.1016/j.envres.2021.111755
PMC8470678,34564329,10.3390/sports9090124
PMC8637213,34867729,10.3389/fneur.2021.745987
PMC8822890,35050975,10.3390/sports10010010
PMC1021093,1494764,10.1136/thx.47.12.1019
PMC1560016,16519235,10.1098/rspb.2005.3280
PMC2780237,18309303,10.1038/oby.2008.16
PMC2649036,19210788,10.1186/1550-2783-6-5
PMC2906242,19643358,10.1016/j.cardfail.2008.12.015
PMC3028973,20952414,10.1093/cvr/cvq327
PMC3223687,21653593,10.1098/rspb.2011.1006
PMC3235686,22030212,10.1016/j.socscimed.2011.09.032
PMC3529969,23085240,10.1016/j.resp.2012.10.007
PMC3616262,23399474,10.1016/j.jinsphys.2013.01.012
PMC3828771,24244861,10.1242/bio.20135538
PMC7988840,25329430,10.1055/s-0034-1390493
PMC2914468,20233906,10.1177/1358863X09358750
PMC4255817,25413328,10.14814/phy2.12211
PMC2804048,20066168,10.4061/2009/927385
PMC6388636,25698651,10.1016/j.rmed.2015.01.021
PMC4754905,26684248,10.1152/ajplung.00081.2015
PMC4967754,26940850,10.1113/JP271879
PMC4732443,27293599,10.1093/conphys/cot015
PMC5052394,27545747,10.1016/j.jaim.2015.12.001
PMC5330064,28241776,10.1186/s13063-017-1838-2
PMC5451536,28302708,10.1152/japplphysiol.00829.2016
PMC5632129,28396091,10.1016/j.neuint.2017.04.004
PMC5491223,28468975,10.1161/CIRCULATIONAHA.116.025856
PMC5621496,28771742,10.1113/JP274680
PMC5653295,29059227,10.1371/journal.pone.0186526
PMC5962759,29867572,10.3389/fphys.2018.00533
PMC6594000,30919515,10.1113/EP087648
PMC3623762,23531361,10.1186/1550-2783-10-16
PMC3577885,23437154,10.1371/journal.pone.0056522
PMC6564031,31194841,10.1371/journal.pone.0218390
PMC6822538,31687141,10.1093/conphys/coz060
PMC7358077,31764464,10.1249/MSS.0000000000002216
PMC8744147,32058638,10.1113/EP088187
PMC3902383,24413350,10.1136/bmjopen-2013-004094
PMC7586952,32539156,10.1113/JP279582
PMC7763730,33167773,10.1161/JAHA.120.018349
PMC7739728,33345033,10.3389/fspor.2020.00041
PMC7817151,33372159,10.1073/pnas.2017603118
PMC4199008,25192145,10.3390/ijerph110909082
PMC8920024,34743528,10.1161/CIRCHEARTFAILURE.121.009195
PMC4148625,25221528,10.3389/fpsyt.2014.00119
PMC4254835,25277736,10.1152/japplphysiol.00456.2014
PMC4279960,25518920,10.1186/1471-2261-14-190
PMC4452649,26030666,10.1371/journal.pone.0126489
PMC4796921,26359912,10.1038/ismej.2015.157
PMC4629494,26543443,10.1007/s11306-014-0768-1
PMC4821270,27069659,10.1098/rsos.150679
PMC5434119,28567018,10.3389/fphys.2017.00293
PMC7023889,32061183,10.14814/phy2.14355
PMC7357156,32517001,10.3390/jcm9061755
PMC7685238,33147484,10.1016/j.cmet.2020.10.007
PMC1907943,1467827,10.1111/j.1476-5381.1992.tb13405.x
PMC1222913,12093365,10.1042/BJ20020432
PMC1665130,15243139,10.1113/jphysiol.2004.069096
PMC2375627,18063663,10.1113/jphysiol.2007.142026
PMC2660225,19168727,10.1152/ajpheart.00519.2008
PMC2692784,19321701,10.1152/ajpregu.00076.2009
PMC2871827,20071386,10.1098/rspb.2009.1545
PMC2821154,20157644,10.1007/s11682-007-9019-7
PMC3119085,21398594,10.1152/ajpheart.00654.2010
PMC3585085,23319593,10.1074/jbc.M112.412130
PMC4944011,23524344,10.1038/nm.3092
PMC2677234,19324750,10.1098/rspb.2009.0080
PMC3904414,24417863,10.1186/2052-1847-6-2
PMC4133725,25063194,10.1242/bio.20149167
PMC4627287,26046575,10.18632/oncotarget.4031
PMC4510633,26109190,10.14814/phy2.12432
PMC4506450,26135799,10.1007/s00360-015-0915-7
PMC4583249,26407095,10.1371/journal.pone.0139174
PMC4991269,26577442,10.1111/jfb.12699
PMC4703783,26779038,10.3389/fphys.2015.00411
PMC5055460,27618217,10.1016/j.stem.2016.08.008
PMC5097975,27816874,10.1016/j.redox.2016.10.007
PMC5241297,28149279,10.3389/fphys.2016.00676
PMC5966026,28333376,10.1002/cphy.c160016
PMC5749109,29196421,10.1085/jgp.201711795
PMC5953788,29509569,10.1097/CCM.0000000000003052
PMC8083024,30234905,10.5603/CJ.a2018.0099
PMC6326550,30625155,10.1371/journal.pone.0208688
PMC6758719,30632946,10.1080/10790268.2018.1559494
PMC6852268,31162716,10.1002/etc.4509
PMC3171890,21646407,10.1113/jphysiol.2011.209353
PMC7476983,32666276,10.1007/s00424-020-02437-7
PMC8244027,33210312,10.1111/psyp.13714
PMC3364106,21925594,10.1016/j.freeradbiomed.2011.08.022
PMC8607211,34033143,10.1096/fj.202100242R
PMC8877527,34126260,10.1016/j.resp.2021.103718
PMC8593741,34782330,10.1136/bmjresp-2021-001121
PMC8700839,34948566,10.3390/ijerph182412958
PMC3431029,22942911,10.1007/s12195-011-0210-y
PMC3862773,24349546,10.1371/journal.pone.0083690
PMC4528703,25987736,10.1242/jeb.121822
PMC5070974,27031742,10.1249/MSS.0000000000000939
PMC5327759,28286674,10.1155/2017/4823102
PMC5397051,28423029,10.1371/journal.pone.0176038
PMC5597901,28928974,10.1093/conphys/cox050
PMC5712006,29230178,10.3389/fphys.2017.00939
PMC7500362,33013952,10.3389/fpls.2020.01302
PMC7733400,33343901,10.1093/conphys/coaa098
PMC8353165,34350949,10.1242/jeb.242487
PMC8692870,34955879,10.3389/fphys.2021.756659
PMC3359189,22433275,10.1186/1550-2783-9-8
PMC3399826,22815970,10.1371/journal.pone.0041199
PMC3650516,23675353,10.3389/fphys.2013.00099
PMC3920240,24363306,10.1152/ajpheart.00711.2013
PMC4007061,24795498,10.5604/20831862.1077549
PMC4269685,25301893,10.1152/japplphysiol.00665.2014
PMC4262201,25493948,10.1371/journal.pone.0114075
PMC4577560,26424925,10.5604/20831862.1150304
PMC5642331,26741124,10.1249/MSS.0000000000000862
PMC4833219,27074169,10.1590/1414-431X20155061
PMC5108719,27847722,10.5535/arm.2016.40.5.915
PMC5299704,28179011,10.1186/s40101-017-0127-9
PMC5383027,28384329,10.1371/journal.pone.0172894
PMC5513944,28769818,10.3389/fphys.2017.00504
PMC5980789,29394491,10.1139/apnm-2017-0696
PMC6009337,29951003,10.3389/fphys.2018.00720
PMC6311442,29961351,10.1080/09638288.2018.1483432
PMC6239296,30444876,10.1371/journal.pone.0206645
PMC6570681,31028467,10.1007/s00421-019-04146-1
PMC6562975,31137724,10.3390/md17050309
PMC6746052,31543632,10.4103/ijoy.IJOY_43_18
PMC7069417,32163443,10.1371/journal.pone.0229466
PMC7606541,33139834,10.1038/s41598-020-76008-2
PMC7888616,33596256,10.1371/journal.pone.0247057
PMC8176219,34093233,10.3389/fphys.2021.672141
PMC8256520,34267578,10.52082/jssm.2021.398
PMC8466329,34577871,10.3390/medicina57090948
PMC8541599,34684154,10.3390/medicina57101117
PMC8586225,34764446,10.1038/s41746-021-00531-3
PMC8953475,35334599,10.3390/medicina58030423
PMC2644568,18273487,10.1016/s0828-282x(08)70569-5
PMC3388171,22382170,10.1249/MSS.0b013e31824f5be4
PMC4023251,23930548,10.1080/02701367.2013.784720
PMC3926340,24499131,10.1186/1475-925X-13-9
PMC2080711,16244091,10.1136/thx.2005.043547
PMC2577514,16556780,10.1136/bjsm.2005.020040
PMC4633002,26559985,10.5935/abc.20150089
PMC4723163,26839615,10.1515/hukin-2015-0117
PMC3823201,20477906,10.1111/j.1582-4934.2010.01085.x
PMC3891752,24454832,10.1371/journal.pone.0085276
PMC5890239,29662455,10.3389/fphys.2018.00277
PMC5110205,27877070,10.2147/OAJSM.S116672
PMC7108817,32267367,10.31744/einstein_journal/2020AO5256
PMC7280009,32528572,10.1002/joa3.12350
PMC5548984,28743682,10.2196/mhealth.7437
PMC5662647,29123488,10.3389/fphys.2017.00834
PMC8044992,33868023,10.3389/fphys.2021.654755
PMC8325607,33982590,10.1152/japplphysiol.01029.2020
PMC5808179,29467664,10.3389/fphys.2018.00042
PMC8646879,34753208,10.1111/cpf.12734
PMC8750492,35010428,10.3390/ijerph19010168
PMC8862540,35193705,10.1186/s40814-022-00997-2
PMC6162835,30208632,10.3390/jcm7090272
PMC6323236,30662487,10.1016/j.jesf.2018.01.001
PMC6548784,31165339,10.1186/s40798-019-0195-y
PMC7704799,32473379,10.1016/j.cardfail.2020.05.014
PMC5703178,29200895,10.2147/OAJSM.S141657
PMC6136782,30212529,10.1371/journal.pone.0203796
PMC8627109,32996304,10.23736/S0026-4725.20.05295-0
PMC8192851,34123966,10.3389/fped.2021.657551
PMC8461211,34558207,10.14814/phy2.15037
PMC1756052,9562162,10.1136/bjsm.32.1.39
PMC2231318,9824725,10.1111/j.1469-7793.1998.889ba.x
PMC2895949,19952844,10.1249/MSS.0b013e3181bcab6c
PMC3192756,21943154,10.1186/1745-6673-6-25
PMC3664274,22344063,10.1519/JSC.0b013e31824f236c
PMC3871046,24379705,10.2147/OAJSM.S39688
PMC3922811,24533077,10.1371/journal.pone.0088333
PMC4725790,25520035,10.1179/2045772314Y.0000000281
PMC4415750,25960985,10.12965/jer.15195
PMC5507090,27030085,10.4103/1008-682X.177842
PMC4875070,27106870,10.1007/s00421-016-3377-z
PMC5260653,28149356,10.1515/hukin-2015-0155
PMC5406898,28446180,10.1186/s12966-017-0513-z
PMC5856879,29143929,10.1007/s40279-017-0811-2
PMC5833954,29511660,10.12965/jer.1835122.561
PMC5966499,29594355,10.1007/s00421-018-3851-x
PMC6165965,30276193,10.12965/jer.1836132.066
PMC6722632,31390721,10.3390/sports7080189
PMC7057798,31511399,10.1136/vr.104684
PMC7034367,31592978,10.1249/MSS.0000000000002182
PMC6858397,31624950,10.1007/s00421-019-04241-3
PMC7181565,32172291,10.1007/s00421-020-04336-2
PMC7399923,32629784,10.3390/diagnostics10070442
PMC7358457,32733272,10.3389/fphys.2020.00759
PMC7422808,32786068,10.14814/phy2.14539
PMC7958345,33748263,10.1183/23120541.00378-2020
PMC8038464,33916617,10.3390/s21072535
PMC8088802,33948546,10.5606/tftrd.2021.5344
PMC8614687,34827189,10.3390/biology10111196
PMC3167868,14970978,10.1016/s0003-9993(03)00436-2
PMC1725313,16118305,10.1136/bjsm.2004.016550
PMC3841054,24303190,10.1002/phy2.124
PMC3977980,24710001,10.1371/journal.pone.0094015
PMC4096080,25031676,10.2478/hukin-2014-0010
PMC4603895,26460828,10.1371/journal.pone.0140500
PMC4838753,27110364,10.1136/bmjresp-2016-000130
PMC4854950,27168737,10.11909/j.issn.1671-5411.2016.02.010
PMC5191931,27916643,10.1016/j.biochi.2016.11.014
PMC5133254,27994556,10.3389/fphys.2016.00602
PMC5713841,29207819,10.7860/JCDR/2017/26129.10587
PMC5719393,29215063,10.1038/s41598-017-17532-6
PMC5791381,29435333,10.1186/s13102-018-0091-7
PMC5812877,29541134,10.1016/j.jesf.2017.08.002
PMC5872788,29562613,10.3390/nu10030370
PMC6189264,30356606,10.1016/j.jshs.2016.01.002
PMC6211760,30383849,10.1371/journal.pone.0206867
PMC6242945,30483147,10.3389/fphys.2018.01576
PMC6413916,30861055,10.1371/journal.pone.0213674
PMC6562501,31244675,10.3389/fphys.2019.00701
PMC7369748,32635507,10.3390/ijerph17134824
PMC8354502,33378577,10.1111/jdi.13490
PMC8505335,34319445,10.1007/s00421-021-04763-9
PMC8329982,34475624,10.5114/biolsport.2021.100146
PMC8416450,34483956,10.3389/fphys.2021.700294
PMC2266873,17909409,10.1249/mss.0b013e31812e52b3
PMC1724616,12663359,10.1136/bjsm.37.2.154
PMC3590835,23487498,10.2478/v10078-012-0066-9
PMC3871649,24379709,10.2147/OAJSM.S39632
PMC4017139,24955085,10.3389/fnhum.2014.00265
PMC3464793,22704463,10.1186/1550-2783-9-27
PMC5949330,29756296,10.14814/phy2.13705
PMC6025864,29958282,10.1371/journal.pone.0199509
PMC6209689,30381894,10.14814/phy2.13910
PMC3827753,24235986,10.2478/hukin-2013-0047
PMC6364290,30746152,10.1093/conphys/coz003
PMC6763528,31512025,10.1007/s00421-019-04218-2
PMC6837421,31697742,10.1371/journal.pone.0224948
PMC6885272,31827687,10.1155/2019/6239058
PMC4087294,25045690,10.1155/2014/675363
PMC4395683,25931699,10.1589/jpts.27.645
PMC8097965,33947430,10.1186/s12967-021-02819-0
PMC4446772,25988762,10.3390/nu7053666
PMC8219271,34211324,10.52082/jssm.2021.310
PMC8670613,34906224,10.1186/s13102-021-00387-w
PMC4543197,26301195,10.4093/dmj.2015.39.4.328
PMC8929450,35301581,10.1007/s00421-022-04928-0
PMC5007242,27747790,10.1186/s40798-016-0060-1
PMC5585224,28919863,10.3389/fphys.2017.00639
PMC6074803,30104909,10.2147/OAJSM.S169758
PMC6308990,30622947,10.3389/fnut.2018.00132
PMC6726133,31483798,10.1371/journal.pone.0216842
PMC5328397,28241030,10.1371/journal.pone.0172706
PMC7126257,32269653,10.2478/hukin-2019-0114
PMC8712663,34970159,10.3389/fphys.2021.796886
PMC7379248,30341979,10.1111/sms.13324
PMC6316329,30486396,10.3390/sports6040154
PMC1350764,15930197,10.1542/peds.2004-1543
PMC2442863,17553773,10.1098/rstb.2007.2111
PMC3592095,23487409,10.2478/v10078-011-0023-z
PMC4098745,24844639,10.14814/phy2.12017
PMC4146683,25051173,10.1139/apnm-2014-0137
PMC4577558,26424923,10.5604/20831862.1150302
PMC4660796,26613044,10.1186/s13102-015-0024-7
PMC4773888,26787216,10.1152/physiolgenomics.00117.2015
PMC5217861,28060894,10.1371/journal.pone.0169573
PMC5377562,28416899,10.5114/biolsport.2017.63734
PMC3385362,22754877,10.4103/1947-2714.97205
PMC6036937,29851089,10.1111/joa.12830
PMC6315673,30326597,10.3390/sports6040119
PMC6714367,31523311,10.2478/hukin-2018-0089
PMC3033211,20529977,10.1177/0003319710369100
PMC2768110,19533151,10.1007/s00360-009-0374-0
PMC7437074,32811426,10.1186/s12872-020-01661-4
PMC7439584,32843970,10.1093/conphys/coaa077
PMC7754768,32902179,10.1002/ehf2.12959
PMC2692774,19299574,10.1152/japplphysiol.90419.2008
PMC7811039,33488741,10.1016/j.jesf.2020.12.004
PMC7882785,33614778,10.1183/23120541.00825-2020
PMC8222247,34162915,10.1038/s41598-021-92191-2
PMC8283806,34276423,10.3389/fphys.2021.701541
PMC8360849,34393953,10.3389/fpsyg.2021.713106
PMC8639706,34857761,10.1038/s41467-021-27381-7
PMC8910038,35270624,10.3390/ijerph19052927
PMC5417060,28480037,10.1093/conphys/cox025
PMC5452353,28572749,10.1186/s12970-017-0172-0
PMC6435790,30914740,10.1038/s41598-019-41693-1
PMC7559729,32933179,10.3390/ijerph17186668
PMC8539484,34678917,10.3390/sports9100136
PMC2793394,19760432,10.1007/s00421-009-1195-2
PMC4477926,25622243,10.4085/1062-6050-49.5.04
PMC5338603,27909228,10.1152/japplphysiol.00767.2016
PMC5330462,28245246,10.1371/journal.pone.0167263
PMC5384058,28469749,10.1515/hukin-2017-0028
PMC5968933,29910262,10.3390/sports4010014
PMC6005327,29942166,10.2147/OAJSM.S167347
PMC6305502,30618803,10.3389/fphys.2018.01790
PMC6308190,30622475,10.3389/fphys.2018.01764
PMC6477028,31040793,10.3389/fphys.2019.00415
PMC6962606,31556836,10.1152/japplphysiol.00223.2019
PMC7328162,32591340,10.1242/jeb.220962
PMC7359321,32661254,10.1038/s41598-020-68455-8
PMC7706680,33312296,10.2478/hukin-2020-0038
PMC7739671,33345069,10.3389/fspor.2020.00078
PMC8092150,33380582,10.4103/2045-9912.304223
PMC7857145,33551845,10.3389/fphys.2020.617041
PMC8296345,34205239,10.3390/ijerph18126593
PMC8281220,34276394,10.3389/fphys.2021.662029
PMC8305392,34356229,10.3390/healthcare9070851
PMC8417780,34489736,10.3389/fphys.2021.719788
PMC8605195,34868324,10.1016/j.jesf.2021.10.004
PMC8851112,35250342,10.52082/jssm.2022.127
PMC4580673,26413450,10.1186/s40064-015-1341-8
PMC4974018,27487418,10.1590/1414-431X20165200
PMC5288420,28150178,10.1186/s40798-017-0075-2
PMC5700495,29201290,10.1080/20018525.2017.1399033
PMC5809502,29472871,10.3389/fphys.2018.00082
PMC6969867,31776696,10.1007/s00421-019-04266-8
PMC7893942,33608046,10.1186/s13102-021-00240-0
PMC6267437,30423955,10.3390/nu10111718
PMC1332305,8800847,10.1136/bjsm.29.3.158
PMC1756138,10027051,10.1136/bjsm.33.1.14
PMC1751352,14514539,10.1136/bjsm.37.5.445
PMC1464448,15731191,10.1113/jphysiol.2005.082974
PMC2772121,19911059,10.1371/journal.pone.0007783
PMC3217467,20972575,10.1007/s00421-010-1694-1
PMC3248356,22152427,10.1186/1550-2783-8-22
PMC3548746,22830586,10.1186/1742-4682-9-29
PMC3536709,23181739,10.1186/1550-2783-9-50
PMC3524509,23288976,10.5665/sleep.2310
PMC3571963,23418527,10.1371/journal.pone.0056151
PMC3588643,23486863,10.2478/v10078-011-0077-y
PMC4186384,25320462,10.3164/jcbn.14-58
PMC4351500,25750877,10.5535/arm.2015.39.1.91
PMC4430879,25964060,10.1186/s12933-015-0217-0
PMC4429818,25973209,10.1186/2052-1847-7-5
PMC4445872,26056498,10.2147/OAJSM.S79273
PMC4545368,26286397,10.1186/s12890-015-0095-y
PMC4908456,26303787,10.1016/j.jstrokecerebrovasdis.2015.07.002
PMC4723186,26839610,10.1515/hukin-2015-0112
PMC5349268,28299141,10.4081/jphia.2015.420
PMC5466345,28599009,10.1371/journal.pone.0179378
PMC5704633,29179766,10.1186/s12917-017-1290-2
PMC6425142,30692269,10.1128/MCB.00528-18
PMC6409724,30813278,10.3390/sports7020050
PMC6835290,31581544,10.3390/sports7100217
PMC7206089,32382067,10.1038/s41598-020-64395-5
PMC7282044,32513266,10.1186/s12967-020-02397-7
PMC7590038,33080833,10.3390/ijerph17207559
PMC8048727,33196606,10.1249/MSS.0000000000002560
PMC7739581,33344986,10.3389/fspor.2019.00063
PMC7739755,33345056,10.3389/fspor.2020.00065
PMC8275652,34268493,10.3389/fspor.2021.682401
PMC8505327,34351531,10.1007/s00421-021-04780-8
PMC8393863,34444612,10.3390/ijerph18168865
PMC8490664,34621774,10.3389/fnut.2021.718936
PMC8742938,34998424,10.1186/s13104-021-05850-y
PMC8834943,35162854,10.3390/ijerph19031830
PMC9012711,35262762,10.1007/s00421-022-04926-2
PMC1180211,1816384,10.1113/jphysiol.1991.sp018764
PMC2413411,16809624,10.1152/japplphysiol.01538.2005
PMC1679883,17015334,10.1098/rspb.2006.3706
PMC2748768,18758805,10.1007/s00421-008-0846-z
PMC2557055,18772275,10.2522/ptj.20080072
PMC3229718,22133248,10.1016/j.apmr.2011.07.194
PMC3280309,22142419,10.1186/1471-244X-11-188
PMC3667025,23734250,10.1371/journal.pone.0065382
PMC4498402,23890224,10.1111/resp.12162
PMC3989295,24740278,10.1371/journal.pone.0095202
PMC4048241,24905918,10.1371/journal.pone.0099238
PMC4177858,25254649,10.1371/journal.pone.0107995
PMC4311117,25672429,10.6061/clinics/2015(01)09
PMC4476170,26100151,10.1186/s12872-015-0057-6
PMC4727277,26816497,10.1186/s12970-016-0115-1
PMC4993143,27601782,10.5604/20831862.1208478
PMC5133111,27854281,10.3390/nu8110726
PMC5097919,27872598,10.3389/fphys.2016.00518
PMC5282850,28143453,10.1186/s12890-017-0364-z
PMC5552294,28797049,10.1371/journal.pone.0182158
PMC5775523,29387139,10.1186/s12995-018-0185-x
PMC6048134,30013130,10.1038/s41598-018-29050-0
PMC6162401,30060478,10.3390/sports6030072
PMC6370579,30792740,10.1016/j.jesf.2019.01.003
PMC6570677,31055748,10.1007/s11356-019-05255-2
PMC6607282,31297065,10.3389/fphys.2019.00810
PMC6742619,31534818,10.1016/j.jshs.2016.11.003
PMC7404011,32706725,10.2196/15331
PMC7538857,33071828,10.3389/fphys.2020.573660
PMC7602640,33076348,10.3390/sports8100136
PMC7763525,33321958,10.3390/ijerph17249250
PMC7797097,33422135,10.1186/s13102-021-00231-1
PMC8001899,33809147,10.3390/ijerph18062906
PMC8192847,34124659,10.3389/fspor.2021.664270
PMC8575208,34759498,10.4103/ijcm.IJCM_554_20
PMC8750590,35011601,10.3390/cells11010039
PMC8918826,35295565,10.3389/fphys.2022.829758
PMC8994245,35395815,10.1186/s13102-022-00455-9
PMC1179860,1822539,10.1113/jphysiol.1991.sp018852
PMC2278649,11410644,10.1111/j.1469-7793.2001.t01-1-00891.x
PMC1725157,15728698,10.1136/bjsm.2004.012500
PMC1831461,17174724,10.1016/j.arcmed.2006.07.002
PMC3449476,19003253,10.1007/s10616-004-6401-9
PMC3079048,21366729,10.1111/j.1460-9568.2011.07633.x
PMC3477760,22570375,10.1113/jphysiol.2012.228965
PMC3472286,22906070,10.1186/1471-2431-12-127
PMC3888360,24189215,10.1097/HCR.0000000000000025
PMC3942720,24481133,10.3390/nu6020605
PMC3912323,24550842,10.3389/fphys.2014.00033
PMC4881060,27225602,10.1186/s12877-016-0283-5
PMC6158373,30294600,10.3389/fnut.2018.00086
PMC6650926,31252529,10.3390/ijerph16132265
PMC7153226,32308986,10.1186/s13102-020-0159-z
PMC7240597,32331393,10.3390/sports8040052
